centre_number,orbit_index,x,y,local_dimension,intercept,r_squared,fit_points,min_fit_count,max_fit_count
0,397,0.8407161998101323,-0.1688895227224153,1.4932654699931238,0.049257476438526515,0.9846440689808427,14,14.0,2493.0
1,555,0.143280975121148,0.24988973454336466,1.5914607891679318,0.8597048927957592,0.9819276693836693,14,15.0,3836.0
2,670,0.7375947859655944,0.16104782786783015,1.4898973930925181,0.6288483428884302,0.9876617746557738,14,26.0,5208.0
3,757,-1.0056566751030123,0.3605924402449634,1.4126960669650825,0.4546289667881755,0.974293611290793,14,25.0,4138.0
4,1281,0.932955835988491,-0.1516537314662062,1.3593545139854728,0.21993581797039746,0.969276551734405,14,26.0,3631.0
5,1980,-0.44363099662613054,0.2924583429764417,1.6702086887639709,1.0678989075498502,0.990331947650622,14,14.0,4585.0
6,2149,0.022006939553898222,0.2252187103591343,1.4128570916268595,-0.6318775104368094,0.9821248626435073,14,14.0,2689.0
7,2246,1.2351617211067514,0.030666263734039703,1.6550997797883364,1.635482835424779,0.9839501223887485,14,21.0,7539.0
8,2612,0.5396872700067392,-0.09707425252519705,1.5354786314305442,0.019842466221560245,0.9817104491464018,14,8.0,2152.0
9,2661,-0.5060312531285837,-0.27099649289932387,1.3064156893092491,-1.484347593088345,0.9866211624252639,14,11.0,1609.0
10,2664,0.5150623786798454,0.19653309333811758,1.618104881001078,1.2131323676958312,0.9834263978964947,14,17.0,6401.0
11,2997,0.5248808217478612,0.12007384924357245,1.363198619531902,-0.2517421044258936,0.9760351861506943,14,29.0,5502.0
12,3048,0.6676335940644956,0.11763671965194514,1.595531153273255,0.7415704577311227,0.9874361514913264,14,21.0,6907.0
13,3387,1.1267781731782525,-0.10393784907667579,1.4267862936229232,0.5174218304951677,0.9637063581529632,14,21.0,4366.0
14,3742,0.12553292378471662,0.24356544940745437,1.5675019588023582,0.8443882421612314,0.9670493501942216,14,16.0,3765.0
15,3885,0.9322564386677857,0.12972702108703335,1.3163121201763335,0.3577662155740958,0.9751824575205408,14,43.0,5257.0
16,3972,-0.8281850084032122,-0.37354874797973325,1.2004732764091,-1.166292166137032,0.9870574435458486,14,22.0,1587.0
17,4009,1.156028783252537,0.07856246863060737,1.6058247863600177,1.1477479502091286,0.9929885133766474,14,23.0,6644.0
18,4233,1.2187207452204565,0.03311189062297442,1.2986869643081058,0.5881998956873694,0.9939730184327363,14,74.0,7877.0
19,4241,-1.071105208395956,0.3573132583213321,1.449427205084271,0.6182723289680138,0.9788836098636374,14,25.0,4548.0
20,4343,0.6855976716330007,-0.02965446974458945,1.2543435703558714,-0.1139481511994032,0.9946199805199518,14,50.0,4362.0
21,4379,0.5233553348898701,0.1885101083651792,1.709103087825308,1.4259155595729078,0.9963326453490412,14,17.0,6521.0
22,4437,-0.8498616301597804,0.3329359222896056,1.4994514877064744,0.2823878992423554,0.9909298419088147,14,16.0,3139.0
23,4578,0.6710391584564539,-0.2052235230097621,1.1049414018687753,-1.5327509418223315,0.994426363666652,14,27.0,1513.0
24,4597,1.0840196957398331,-0.12150329540406092,1.3477163665416012,0.16710828966705546,0.9884356299876625,14,36.0,4133.0
25,4722,-0.9172057367684474,0.3596240995730995,1.4696562190001647,0.286348340241605,0.9928885822284852,14,19.0,3504.0
26,4790,-0.4417445842908272,0.290507835782472,1.488284534451527,0.4715616025013844,0.9943949807799132,14,23.0,4544.0
27,4977,0.7042307953599876,-0.004972527257139318,1.2361094983844045,-0.01918101290844807,0.9796382877055899,14,46.0,5275.0
28,5083,0.3042498979949326,0.23575129849428644,1.650649511483716,1.3603389187404689,0.9885824223587614,14,22.0,6556.0
29,5131,-0.6864431299351225,0.3344790793997304,1.5111203697701452,0.17882473178214517,0.9928167991675567,14,16.0,2785.0
30,5255,0.31221780619859885,0.21036750587134004,1.0688700460701772,0.010176773115810321,0.9751246160858559,14,125.0,6940.0
31,5328,-0.6824521356148339,0.3184923320856243,1.4018790332274014,-0.12618797215738203,0.9944550342731066,14,21.0,2814.0
32,5515,-1.30343324172737,0.3854601846639295,1.4024439667668094,-0.21209438286024532,0.9909636273817305,14,20.0,2258.0
33,5904,-0.3994833271918219,-0.3321368157292962,1.3982216428900442,-0.3836947993061047,0.9585201206314701,14,11.0,2122.0
