centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass
81,16915,0.011379382540792526,392,0.00392,-4.4759521100343225,-5.5416636251797655
81,16915,0.014909573464943445,573,0.00573,-4.20575175792901,-5.162039748255489
81,16915,0.019534924685910386,841,0.00841,-3.9355514058236976,-4.77833380499728
81,16915,0.025595184421705306,1190,0.0119,-3.6653510537183847,-4.431216878864653
81,16915,0.033535499937381794,1624,0.01624,-3.395150701613072,-4.120277944248605
81,16915,0.04393911516794628,2217,0.02217,-3.1249503495077597,-3.809015255353917
81,16915,0.05757021202448125,3003,0.03003,-2.854749997402447,-3.505558396986898
81,16915,0.07543004222719395,4418,0.04418,-2.584549645297134,-3.119483080990166
81,16915,0.09883047274477239,6644,0.06644,-2.3143492931918215,-2.711455994237043
81,16915,0.12949034700969375,9294,0.09294,-2.0441489410865086,-2.3758011553253047
81,16915,0.16966173997764095,15165,0.15165,-1.7739485889811957,-1.886180044847547
81,16915,0.2222953809065457,18505,0.18505,-1.5037482368758828,-1.6871292201499721
81,16915,0.291257394736718,22047,0.22047,-1.233547884770571,-1.5119936477732474
81,16915,0.3816132824841911,26829,0.26829,-0.9633475326652582,-1.3156867939559378
81,16915,0.5,34832,0.34832,-0.6931471805599453,-1.0546336814958996
82,17851,0.001,3,3e-05,-6.907755278982137,-10.41431317630212
82,17851,0.001310226931162212,7,7e-05,-6.637554926876824,-9.567015315914915
82,17851,0.0017166946111427477,15,0.00015,-6.367354574771512,-8.804875263868018
82,17851,0.0022492595121002693,24,0.00024,-6.097154222666199,-8.334871634622283
82,17851,0.00294704038792655,44,0.00044,-5.826953870560886,-7.728735831051967
82,17851,0.003861291683484094,61,0.00061,-5.556753518455574,-7.402051600796917
82,17851,0.005059168352773535,103,0.00103,-5.286553166350261,-6.878196476740593
82,17851,0.006628658625087453,163,0.00163,-5.016352814244948,-6.419175264163466
82,17851,0.008685047048070261,236,0.00236,-4.746152462139635,-6.049093659944618
82,17851,0.011379382540792526,337,0.00337,-4.4759521100343225,-5.692842534617867
82,17851,0.014909573464943445,458,0.00458,-4.20575175792901,-5.386056280856043
