centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass
193,36152,0.001310226931162212,33,0.00033,-6.637554926876824,-8.016417903503749
193,36152,0.0017166946111427477,43,0.00043,-6.367354574771512,-7.751725349276666
193,36152,0.0022492595121002693,55,0.00055,-6.097154222666199,-7.505592279737757
193,36152,0.00294704038792655,79,0.00079,-5.826953870560886,-7.143477612503207
193,36152,0.003861291683484094,101,0.00101,-5.556753518455574,-6.897804948128969
193,36152,0.005059168352773535,126,0.00126,-5.286553166350261,-6.676643558018751
193,36152,0.006628658625087453,169,0.00169,-5.016352814244948,-6.383026750047155
193,36152,0.008685047048070261,233,0.00233,-4.746152462139635,-6.061887011404528
193,36152,0.011379382540792526,295,0.00295,-4.4759521100343225,-5.825950108630408
193,36152,0.014909573464943445,527,0.00527,-4.20575175792901,-5.245724916428866
193,36152,0.019534924685910386,772,0.00772,-3.9355514058236976,-4.863940914945452
193,36152,0.025595184421705306,1024,0.01024,-3.6653510537183847,-4.5814536593707755
193,36152,0.033535499937381794,1398,0.01398,-3.395150701613072,-4.270127542176473
193,36152,0.04393911516794628,1942,0.01942,-3.1249503495077597,-3.941451816118958
193,36152,0.05757021202448125,2704,0.02704,-2.854749997402447,-3.6104380278073736
193,36152,0.07543004222719395,3591,0.03591,-2.584549645297134,-3.3267394707441458
193,36152,0.09883047274477239,4832,0.04832,-2.3143492931918215,-3.0299097253555773
193,36152,0.12949034700969375,7073,0.07073,-2.0441489410865086,-2.6488854679342384
193,36152,0.16966173997764095,12539,0.12539,-1.7739485889811957,-2.0763263987796905
193,36152,0.2222953809065457,16682,0.16682,-1.5037482368758828,-1.7908398921686712
193,36152,0.291257394736718,21135,0.21135,-1.233547884770571,-1.554239751969338
193,36152,0.3816132824841911,25148,0.25148,-0.9633475326652582,-1.3803918154672767
193,36152,0.5,32685,0.32685,-0.6931471805599453,-1.1182539289233986
194,36210,0.001,13,0.00013,-6.907755278982137,-8.947976107508692
194,36210,0.001310226931162212,15,0.00015,-6.637554926876824,-8.804875263868018
194,36210,0.0017166946111427477,20,0.0002,-6.367354574771512,-8.517193191416238
194,36210,0.0022492595121002693,23,0.00023,-6.097154222666199,-8.377431249041079
194,36210,0.00294704038792655,31,0.00031,-5.826953870560886,-8.078938260485081
194,36210,0.003861291683484094,44,0.00044,-5.556753518455574,-7.728735831051967
194,36210,0.005059168352773535,55,0.00055,-5.286553166350261,-7.505592279737757
194,36210,0.006628658625087453,77,0.00077,-5.016352814244948,-7.1691200431165445
194,36210,0.008685047048070261,111,0.00111,-4.746152462139635,-6.803395263657894
194,36210,0.011379382540792526,138,0.00138,-4.4759521100343225,-6.5856717798130235
194,36210,0.014909573464943445,171,0.00171,-4.20575175792901,-6.371261908467568
194,36210,0.019534924685910386,270,0.0027,-3.9355514058236976,-5.914503505971854
194,36210,0.025595184421705306,434,0.00434,-3.6653510537183847,-5.4398809308698235
194,36210,0.033535499937381794,595,0.00595,-3.395150701613072,-5.1243640594245985
194,36210,0.04393911516794628,810,0.0081,-3.1249503495077597,-4.815891217303744
194,36210,0.05757021202448125,1067,0.01067,-2.854749997402447,-4.540319213668475
194,36210,0.07543004222719395,1435,0.01435,-2.584549645297134,-4.244005336776507
194,36210,0.09883047274477239,1920,0.0192,-2.3143492931918215,-3.952844999948401
194,36210,0.12949034700969375,3310,0.0331,-2.0441489410865086,-3.40822199659912
194,36210,0.16966173997764095,5217,0.05217,-1.7739485889811957,-2.953247661947836
194,36210,0.2222953809065457,7542,0.07542,-1.5037482368758828,-2.584682787151926
194,36210,0.291257394736718,15828,0.15828,-1.233547884770571,-1.8433896624649135
194,36210,0.3816132824841911,32796,0.32796,-0.9633475326652582,-1.1148636292541603
194,36210,0.5,43237,0.43237,-0.6931471805599453,-0.8384735758275168
195,36214,0.001,8,8e-05,-6.907755278982137,-9.433483923290392
195,36214,0.001310226931162212,13,0.00013,-6.637554926876824,-8.947976107508692
195,36214,0.0017166946111427477,27,0.00027,-6.367354574771512,-8.2170885989659
195,36214,0.0022492595121002693,40,0.0004,-6.097154222666199,-7.824046010856292
195,36214,0.00294704038792655,67,0.00067,-5.826953870560886,-7.308232845579262
195,36214,0.003861291683484094,97,0.00097,-5.556753518455574,-6.938214486466846
195,36214,0.005059168352773535,131,0.00131,-5.286553166350261,-6.6377281417690766
195,36214,0.006628658625087453,163,0.00163,-5.016352814244948,-6.419175264163466
195,36214,0.008685047048070261,224,0.00224,-4.746152462139635,-6.101279413115189
195,36214,0.011379382540792526,352,0.00352,-4.4759521100343225,-5.649294289372131
195,36214,0.014909573464943445,497,0.00497,-4.20575175792901,-5.3043354388736
