centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass,estimator
3,4429,0.004060173514425607,593,0.000593,-5.506529568738466,-7.430316158966549,knn
3,4429,0.005757126394731501,854,0.000854,-5.157316818564819,-7.065579364175704,knn
3,4429,0.00822329361899601,1231,0.001231,-4.80078446659012,-6.699928431779821,knn
3,4429,0.011893500496002504,1773,0.001773,-4.43176320488005,-6.335082251890066,knn
3,4429,0.017185269031206016,2555,0.002555,-4.0637027138010735,-5.96970305532647,knn
3,4429,0.02408428750199981,3680,0.00368,-3.7261956219823356,-5.604842526801297,knn
3,4429,0.03490939743470307,5302,0.005302,-3.3549992185497324,-5.239671171115303,knn
3,4429,0.04962599427810984,7637,0.007637,-3.0032405043445682,-4.8747504230758905,knn
3,4429,0.06916873684652788,11002,0.011002,-2.67120629811615,-4.50967820452887,knn
3,4429,0.0900558748145871,15849,0.015849,-2.4073249700146913,-4.144648872131849,knn
4,6927,0.0003738001816194078,32,3.2e-05,-7.891789177069715,-10.349774655164548,knn
4,6927,0.0006120793850769838,46,4.6e-05,-7.398648569686026,-9.986869161475179,knn
4,6927,0.0009207480131536318,66,6.6e-05,-6.990324160497923,-9.625855815937848,knn
4,6927,0.0012198475835930188,95,9.5e-05,-6.709029359522692,-9.261633666363734,knn
4,6927,0.0013626135483500135,137,0.000137,-6.598350696660771,-8.89552963213615,knn
4,6927,0.0016171837325320855,198,0.000198,-6.427069079281094,-8.52724352726974,knn
4,6927,0.0021934516763141413,285,0.000285,-6.1222788680022555,-8.163021377695623,knn
4,6927,0.0029233700626610003,411,0.000411,-5.835018197150899,-7.796917343468039,knn
4,6927,0.004205201771415717,593,0.000593,-5.47143300301858,-7.430316158966549,knn
4,6927,0.005979534991492914,854,0.000854,-5.119412474663025,-7.065579364175704,knn
4,6927,0.008760987174004706,1231,0.001231,-4.737446689286574,-6.699928431779821,knn
4,6927,0.012731901165617154,1773,0.001773,-4.363644532267793,-6.335082251890066,knn
4,6927,0.018431070064049888,2555,0.002555,-3.993717447995652,-5.96970305532647,knn
4,6927,0.026014593224284465,3680,0.00368,-3.649097620561061,-5.604842526801297,knn
4,6927,0.03809067983311817,5302,0.005302,-3.267785650577437,-5.239671171115303,knn
4,6927,0.054588929522315775,7637,0.007637,-2.9079241727905973,-4.8747504230758905,knn
4,6927,0.07771140859879568,11002,0.011002,-2.5547532035735014,-4.50967820452887,knn
4,6927,0.09491215677668835,15849,0.015849,-2.3548034806570057,-4.144648872131849,knn
5,14818,0.00013690788529855958,32,3.2e-05,-8.896202228361794,-10.349774655164548,knn
5,14818,0.000190629823696404,46,4.6e-05,-8.565177106285882,-9.986869161475179,knn
5,14818,0.0002761906018355302,66,6.6e-05,-8.194419344231543,-9.625855815937848,knn
5,14818,0.00039101176140598684,95,9.5e-05,-7.846772918109095,-9.261633666363734,knn
5,14818,0.000558403390166002,137,0.000137,-7.490428935320354,-8.89552963213615,knn
5,14818,0.0006611530438337993,198,0.000198,-7.321525211124503,-8.52724352726974,knn
5,14818,0.0007210226672930465,285,0.000285,-7.234839982486899,-8.163021377695623,knn
5,14818,0.0008169108437948584,411,0.000411,-7.109980595381065,-7.796917343468039,knn
5,14818,0.0010095869027504677,593,0.000593,-6.898214038972974,-7.430316158966549,knn
5,14818,0.0013560583590058852,854,0.000854,-6.603173052775065,-7.065579364175704,knn
5,14818,0.0018832527285427302,1231,0.001231,-6.274754822411661,-6.699928431779821,knn
5,14818,0.002464907711265617,1773,0.001773,-6.005600911837202,-6.335082251890066,knn
5,14818,0.003043277377095306,2555,0.002555,-5.794820259709017,-5.96970305532647,knn
5,14818,0.003341559635746379,3680,0.00368,-5.7013176241736385,-5.604842526801297,knn
5,14818,0.004432692145280261,5302,0.005302,-5.418748171766456,-5.239671171115303,knn
5,14818,0.0065875539352391555,7637,0.007637,-5.022573177635588,-4.8747504230758905,knn
5,14818,0.011960571382051007,11002,0.011002,-4.426139757181832,-4.50967820452887,knn
5,14818,0.02092702093022662,15849,0.015849,-3.86671408756992,-4.144648872131849,knn
6,16056,0.0001451373345577631,32,3.2e-05,-8.837830128911804,-10.349774655164548,knn
6,16056,0.00022523849670149195,46,4.6e-05,-8.398350731807676,-9.986869161475179,knn
6,16056,0.00026249903042871784,66,6.6e-05,-8.245263169544302,-9.625855815937848,knn
6,16056,0.0003428788691078298,95,9.5e-05,-7.978133324460062,-9.261633666363734,knn
6,16056,0.00041585514162368177,137,0.000137,-7.785173575595481,-8.89552963213615,knn
6,16056,0.0005559440362718978,198,0.000198,-7.494842922966899,-8.52724352726974,knn
6,16056,0.000763011111435304,285,0.000285,-7.178237963961078,-8.163021377695623,knn
6,16056,0.0009592087830712461,411,0.000411,-6.949401797629791,-7.796917343468039,knn
6,16056,0.0011977883836312513,593,0.000593,-6.7272784362680556,-7.430316158966549,knn
6,16056,0.0015901426649391978,854,0.000854,-6.443931540398314,-7.065579364175704,knn
6,16056,0.0020649829390370065,1231,0.001231,-6.182633314570823,-6.699928431779821,knn
6,16056,0.002823016566755054,1773,0.001773,-5.869949261235247,-6.335082251890066,knn
6,16056,0.004001982177931646,2555,0.002555,-5.520965496120954,-5.96970305532647,knn
6,16056,0.0058528728279969,3680,0.00368,-5.14082265657066,-5.604842526801297,knn
6,16056,0.008476443463542186,5302,0.005302,-4.770464320036489,-5.239671171115303,knn
6,16056,0.012296180459328131,7637,0.007637,-4.398466596590677,-4.8747504230758905,knn
6,16056,0.018064319796966852,11002,0.011002,-4.013816568179342,-4.50967820452887,knn
6,16056,0.02645196831563153,15849,0.015849,-3.632424706976596,-4.144648872131849,knn
7,19138,0.0003434843178638598,32,3.2e-05,-7.976369101306607,-10.349774655164548,knn
7,19138,0.0004564378379576561,46,4.6e-05,-7.692058038159395,-9.986869161475179,knn
7,19138,0.0006102254616360707,66,6.6e-05,-7.4016820598461255,-9.625855815937848,knn
7,19138,0.0008906523641168545,95,9.5e-05,-7.023556370356817,-9.261633666363734,knn
7,19138,0.0011629882037544335,137,0.000137,-6.756762548442507,-8.89552963213615,knn
7,19138,0.0013741626715490381,198,0.000198,-6.589910699504951,-8.52724352726974,knn
7,19138,0.0017371337122285466,285,0.000285,-6.3555188158554055,-8.163021377695623,knn
7,19138,0.0020926433583581985,411,0.000411,-6.169327247381938,-7.796917343468039,knn
7,19138,0.0024806015488604075,593,0.000593,-5.999254188193815,-7.430316158966549,knn
7,19138,0.003172377160355582,854,0.000854,-5.75327407926546,-7.065579364175704,knn
7,19138,0.0042241559323601885,1231,0.001231,-5.466935817454579,-6.699928431779821,knn
7,19138,0.005809779119303572,1773,0.001773,-5.148212726172566,-6.335082251890066,knn
7,19138,0.00732221875873517,2555,0.002555,-4.916841887820378,-5.96970305532647,knn
7,19138,0.009494913949018982,3680,0.00368,-4.656998997526835,-5.604842526801297,knn
7,19138,0.012817848431966702,5302,0.005302,-4.356916670594237,-5.239671171115303,knn
7,19138,0.016611509489936612,7637,0.007637,-4.097659481103426,-4.8747504230758905,knn
7,19138,0.022764432839201387,11002,0.011002,-3.78255592422411,-4.50967820452887,knn
7,19138,0.03150228833833233,15849,0.015849,-3.4576950901277743,-4.144648872131849,knn
8,23021,0.00018730345870837257,32,3.2e-05,-8.582780482542857,-10.349774655164548,knn
8,23021,0.0002154606984505829,46,4.6e-05,-8.442732038831789,-9.986869161475179,knn
8,23021,0.0002612029383661652,66,6.6e-05,-8.250212911137657,-9.625855815937848,knn
8,23021,0.00032790806083258145,95,9.5e-05,-8.022777291211865,-9.261633666363734,knn
8,23021,0.00042704157317123673,137,0.000137,-7.758629188418169,-8.89552963213615,knn
8,23021,0.0005966778837870881,198,0.000198,-7.42413314833113,-8.52724352726974,knn
8,23021,0.0008109448566598014,285,0.000285,-7.117310500414828,-8.163021377695623,knn
8,23021,0.0010367014503712968,411,0.000411,-6.8717112886091805,-7.796917343468039,knn
8,23021,0.0014400943332475407,593,0.000593,-6.543046658340181,-7.430316158966549,knn
8,23021,0.0017664696178853053,854,0.000854,-6.338772290358943,-7.065579364175704,knn
8,23021,0.002423259595984077,1231,0.001231,-6.0226417046348555,-6.699928431779821,knn
8,23021,0.0033601575408673595,1773,0.001773,-5.695767418943288,-6.335082251890066,knn
8,23021,0.00477635155513767,2555,0.002555,-5.344078296903656,-5.96970305532647,knn
8,23021,0.0068483564610098075,3680,0.00368,-4.983746588195756,-5.604842526801297,knn
8,23021,0.009669816713001139,5302,0.005302,-4.6387459238846604,-5.239671171115303,knn
8,23021,0.013960670404299439,7637,0.007637,-4.2715111595703705,-4.8747504230758905,knn
8,23021,0.019992612357402642,11002,0.011002,-3.9123924557963976,-4.50967820452887,knn
8,23021,0.02828163122663289,15849,0.015849,-3.5655427583360466,-4.144648872131849,knn
9,24315,0.0007719540359283309,32,3.2e-05,-7.166585548664951,-10.349774655164548,knn
9,24315,0.0008137529925856242,46,4.6e-05,-7.11385368692368,-9.986869161475179,knn
9,24315,0.0009550730026061649,66,6.6e-05,-6.95372277788558,-9.625855815937848,knn
9,24315,0.0011074528943526253,95,9.5e-05,-6.805692590265465,-9.261633666363734,knn
9,24315,0.0012091746847966366,137,0.000137,-6.717817230775445,-8.89552963213615,knn
9,24315,0.0014325144063508267,198,0.000198,-6.5483240526365405,-8.52724352726974,knn
9,24315,0.0016546163951372502,285,0.000285,-6.404186082435061,-8.163021377695623,knn
9,24315,0.002082235679720321,411,0.000411,-6.174313116482921,-7.796917343468039,knn
9,24315,0.002807064347800529,593,0.000593,-5.87561605781793,-7.430316158966549,knn
9,24315,0.003826054015670551,854,0.000854,-5.565921290010794,-7.065579364175704,knn
9,24315,0.005496841939598585,1231,0.001231,-5.203581544455785,-6.699928431779821,knn
9,24315,0.008013360100821093,1773,0.001773,-4.82664511762013,-6.335082251890066,knn
9,24315,0.01154133440765714,2555,0.002555,-4.461820391341339,-5.96970305532647,knn
9,24315,0.01645859771748773,3680,0.00368,-4.106907280710627,-5.604842526801297,knn
9,24315,0.023752017142669345,5302,0.005302,-3.7400878197851126,-5.239671171115303,knn
9,24315,0.030710948877910225,7637,0.007637,-3.4831360469959867,-4.8747504230758905,knn
9,24315,0.035793358656463506,11002,0.011002,-3.3299929151743215,-4.50967820452887,knn
9,24315,0.04689184386688,15849,0.015849,-3.0599115234104453,-4.144648872131849,knn
10,27701,0.000811041901319148,32,3.2e-05,-7.117190838945355,-10.349774655164548,knn
10,27701,0.0011786279175576462,46,4.6e-05,-6.743404298790557,-9.986869161475179,knn
10,27701,0.0013662497312184091,66,6.6e-05,-6.59568571520298,-9.625855815937848,knn
10,27701,0.0016039819457957726,95,9.5e-05,-6.435266025339457,-9.261633666363734,knn
10,27701,0.0016902303017183491,137,0.000137,-6.3828904861253815,-8.89552963213615,knn
10,27701,0.001922286128906451,198,0.000198,-6.254240109115357,-8.52724352726974,knn
10,27701,0.0024255103203668932,285,0.000285,-6.021713335343964,-8.163021377695623,knn
10,27701,0.0032425514621013856,411,0.000411,-5.731394770781228,-7.796917343468039,knn
10,27701,0.004534894372636455,593,0.000593,-5.395953487276929,-7.430316158966549,knn
10,27701,0.00621616662064576,854,0.000854,-5.08060186115285,-7.065579364175704,knn
10,27701,0.00894263041364092,1231,0.001231,-4.716925503360038,-6.699928431779821,knn
10,27701,0.012949874638224609,1773,0.001773,-4.346669171329422,-6.335082251890066,knn
10,27701,0.019043477913190908,2555,0.002555,-3.961030602791939,-5.96970305532647,knn
10,27701,0.021238851966085583,3680,0.00368,-3.8519231346301255,-5.604842526801297,knn
10,27701,0.02477401887929697,5302,0.005302,-3.69795980078951,-5.239671171115303,knn
10,27701,0.03172086234450203,7637,0.007637,-3.450780696440574,-4.8747504230758905,knn
10,27701,0.04329169122974139,11002,0.011002,-3.139794550845267,-4.50967820452887,knn
10,27701,0.06027907856179206,15849,0.015849,-2.808770191309618,-4.144648872131849,knn
11,30414,0.00024012812927595159,32,3.2e-05,-8.334337905098097,-10.349774655164548,knn
11,30414,0.00034042718769283423,46,4.6e-05,-7.985309294616543,-9.986869161475179,knn
11,30414,0.0004411055870175974,66,6.6e-05,-7.726226284831583,-9.625855815937848,knn
11,30414,0.0006654777216646495,95,9.5e-05,-7.315005396775621,-9.261633666363734,knn
11,30414,0.0008690956435719852,137,0.000137,-7.048057377107367,-8.89552963213615,knn
11,30414,0.0012637645850753151,198,0.000198,-6.673660246588128,-8.52724352726974,knn
11,30414,0.0018747896044798943,285,0.000285,-6.279258836799938,-8.163021377695623,knn
11,30414,0.0026226906283178257,411,0.000411,-5.943554530795892,-7.796917343468039,knn
11,30414,0.002831087057768101,593,0.000593,-5.867094521729257,-7.430316158966549,knn
11,30414,0.003063759348572012,854,0.000854,-5.788112571777114,-7.065579364175704,knn
11,30414,0.003577678244438885,1231,0.001231,-5.633041224032304,-6.699928431779821,knn
11,30414,0.004514837568152263,1773,0.001773,-5.400386068806352,-6.335082251890066,knn
11,30414,0.005952421414625187,2555,0.002555,-5.123957181769332,-5.96970305532647,knn
11,30414,0.007364972579426739,3680,0.00368,-4.9110199521665665,-5.604842526801297,knn
11,30414,0.009714009435830378,5302,0.005302,-4.634186163695007,-5.239671171115303,knn
11,30414,0.012704135140818567,7637,0.007637,-4.365827736875044,-4.8747504230758905,knn
11,30414,0.018877831306851944,11002,0.011002,-3.969766992084352,-4.50967820452887,knn
11,30414,0.03316468817347493,15849,0.015849,-3.406269578326072,-4.144648872131849,knn
12,31403,0.0004908734668003887,32,3.2e-05,-7.619324168472274,-10.349774655164548,knn
12,31403,0.0007398196531173725,46,4.6e-05,-7.209104113472206,-9.986869161475179,knn
12,31403,0.0009516385883470901,66,6.6e-05,-6.957325229341364,-9.625855815937848,knn
12,31403,0.0011976522534217127,95,9.5e-05,-6.727392094029037,-9.261633666363734,knn
12,31403,0.0016581629019967424,137,0.000137,-6.402044974986444,-8.89552963213615,knn
12,31403,0.001894115732180362,198,0.000198,-6.26900318144918,-8.52724352726974,knn
12,31403,0.0022593520996954893,285,0.000285,-6.092677188349622,-8.163021377695623,knn
12,31403,0.0028921745347310133,411,0.000411,-5.845746625631482,-7.796917343468039,knn
12,31403,0.0040039429524010755,593,0.000593,-5.520475665282741,-7.430316158966549,knn
12,31403,0.005648542803776169,854,0.000854,-5.1763576779245835,-7.065579364175704,knn
12,31403,0.008002386979604878,1231,0.001231,-4.828015409355898,-6.699928431779821,knn
12,31403,0.01130782930154528,1773,0.001773,-4.482259934635681,-6.335082251890066,knn
12,31403,0.01598226689624799,2555,0.002555,-4.136275490366528,-5.96970305532647,knn
12,31403,0.02333543160321648,3680,0.00368,-3.75778240379184,-5.604842526801297,knn
12,31403,0.03372233838852783,5302,0.005302,-3.3895948010249,-5.239671171115303,knn
12,31403,0.05133879098241279,7637,0.007637,-2.9693086530487482,-4.8747504230758905,knn
12,31403,0.07777937472141364,11002,0.011002,-2.5538789893532723,-4.50967820452887,knn
12,31403,0.10324320094346634,15849,0.015849,-2.2706678997357055,-4.144648872131849,knn
13,32148,0.0004865529600529692,32,3.2e-05,-7.628164802955725,-10.349774655164548,knn
13,32148,0.000708889365975304,46,4.6e-05,-7.2518110859559695,-9.986869161475179,knn
13,32148,0.0007518388376731065,66,6.6e-05,-7.192988568587359,-9.625855815937848,knn
13,32148,0.0008640692555421686,95,9.5e-05,-7.053857635495099,-9.261633666363734,knn
13,32148,0.0009544175667021748,137,0.000137,-6.954409281333428,-8.89552963213615,knn
13,32148,0.0011503136183579935,198,0.000198,-6.767720662170385,-8.52724352726974,knn
13,32148,0.001473546177053432,285,0.000285,-6.520083417931152,-8.163021377695623,knn
13,32148,0.001929989056880635,411,0.000411,-6.250240946091451,-7.796917343468039,knn
13,32148,0.0024283578086252903,593,0.000593,-6.020540049004335,-7.430316158966549,knn
13,32148,0.0032296259582165134,854,0.000854,-5.735388950862937,-7.065579364175704,knn
13,32148,0.004393556147872012,1231,0.001231,-5.427616323350844,-6.699928431779821,knn
13,32148,0.005933461411118517,1773,0.001773,-5.1271475244416145,-6.335082251890066,knn
13,32148,0.008308252970073862,2555,0.002555,-4.790505924458088,-5.96970305532647,knn
13,32148,0.011023384891110138,3680,0.00368,-4.507736363518091,-5.604842526801297,knn
13,32148,0.013061449411484419,5302,0.005302,-4.338090180320543,-5.239671171115303,knn
13,32148,0.016379464694590385,7637,0.007637,-4.111726881519168,-4.8747504230758905,knn
13,32148,0.023135528117250042,11002,0.011002,-3.766385829252424,-4.50967820452887,knn
13,32148,0.03584993217430822,15849,0.015849,-3.328413603868333,-4.144648872131849,knn
14,33147,0.0005734589201511899,32,3.2e-05,-7.463824254036796,-10.349774655164548,knn
14,33147,0.000712762616646636,46,4.6e-05,-7.246362128964939,-9.986869161475179,knn
14,33147,0.0007843433740103966,66,6.6e-05,-7.150663656443744,-9.625855815937848,knn
14,33147,0.000894698480939877,95,9.5e-05,-7.019023789255155,-9.261633666363734,knn
14,33147,0.0010855651652200726,137,0.000137,-6.825654538001858,-8.89552963213615,knn
14,33147,0.0015167231657127569,198,0.000198,-6.4912030832629295,-8.52724352726974,knn
14,33147,0.0021276510822996857,285,0.000285,-6.152736686031218,-8.163021377695623,knn
14,33147,0.003047478809937768,411,0.000411,-5.793440649893803,-7.796917343468039,knn
14,33147,0.004474337333601348,593,0.000593,-5.409397020097316,-7.430316158966549,knn
14,33147,0.006448934043818944,854,0.000854,-5.043840426356337,-7.065579364175704,knn
14,33147,0.00931280034108214,1231,0.001231,-4.676365444405153,-6.699928431779821,knn
14,33147,0.013654213707337482,1773,0.001773,-4.293707108479891,-6.335082251890066,knn
14,33147,0.019840587751515495,2555,0.002555,-3.9200255529918557,-5.96970305532647,knn
14,33147,0.028422259366123394,3680,0.00368,-3.5605826603132074,-5.604842526801297,knn
14,33147,0.040832953404925265,5302,0.005302,-3.198265842077928,-5.239671171115303,knn
14,33147,0.05844898345734857,7637,0.007637,-2.839600982877425,-4.8747504230758905,knn
14,33147,0.0827554264033397,11002,0.011002,-2.4918656910037935,-4.50967820452887,knn
14,33147,0.09645413835467882,15849,0.015849,-2.3386876338149536,-4.144648872131849,knn
15,33274,0.00020576625934277183,32,3.2e-05,-8.488769696777153,-10.349774655164548,knn
15,33274,0.00023719259394667936,46,4.6e-05,-8.346638114149902,-9.986869161475179,knn
15,33274,0.0003012539056691616,66,6.6e-05,-8.107557108366567,-9.625855815937848,knn
15,33274,0.00041283080870561716,95,9.5e-05,-7.792472713089572,-9.261633666363734,knn
15,33274,0.0005764109516233552,137,0.000137,-7.4586896939788865,-8.89552963213615,knn
15,33274,0.0007128085519077889,198,0.000198,-7.246297684253679,-8.52724352726974,knn
15,33274,0.001028322985333783,285,0.000285,-6.879825973228017,-8.163021377695623,knn
15,33274,0.0013430870097925112,411,0.000411,-6.612784575905628,-7.796917343468039,knn
15,33274,0.0018205268403422056,593,0.000593,-6.308629347067078,-7.430316158966549,knn
15,33274,0.0025669573371670767,854,0.000854,-5.965033996955794,-7.065579364175704,knn
15,33274,0.0036411839362748277,1231,0.001231,-5.61544639299979,-6.699928431779821,knn
15,33274,0.0051998548237639705,1773,0.001773,-5.259124572291413,-6.335082251890066,knn
15,33274,0.007236940183245077,2555,0.002555,-4.928556788539922,-5.96970305532647,knn
15,33274,0.010636932671685943,3680,0.00368,-4.543423119366378,-5.604842526801297,knn
15,33274,0.015295906842371594,5302,0.005302,-4.180170013017762,-5.239671171115303,knn
15,33274,0.02208243347317991,7637,0.007637,-3.812972851998459,-4.8747504230758905,knn
15,33274,0.02690911110765502,11002,0.011002,-3.615290346834414,-4.50967820452887,knn
15,33274,0.033733847140455055,15849,0.015849,-3.389253579476464,-4.144648872131849,knn
16,35508,0.0008118679822204266,32,3.2e-05,-7.116172814493103,-10.349774655164548,knn
16,35508,0.0008550732344256767,46,4.6e-05,-7.064323438396597,-9.986869161475179,knn
16,35508,0.0009958540718216452,66,6.6e-05,-6.911909825349231,-9.625855815937848,knn
16,35508,0.0012162329936933455,95,9.5e-05,-6.711996907136661,-9.261633666363734,knn
16,35508,0.0015117332929333218,137,0.000137,-6.494498410346588,-8.89552963213615,knn
16,35508,0.0021210462279032207,198,0.000198,-6.155845808303198,-8.52724352726974,knn
16,35508,0.002960534368070038,285,0.000285,-5.822385497186312,-8.163021377695623,knn
16,35508,0.0042141219802365485,411,0.000411,-5.4693140175937005,-7.796917343468039,knn
16,35508,0.005013082938172434,593,0.000593,-5.295704196219153,-7.430316158966549,knn
16,35508,0.005604246495174744,854,0.000854,-5.184230665897493,-7.065579364175704,knn
16,35508,0.006917524067159694,1231,0.001231,-4.973697367139069,-6.699928431779821,knn
16,35508,0.008602613274663577,1773,0.001773,-4.755689252734626,-6.335082251890066,knn
16,35508,0.010209891885165842,2555,0.002555,-4.584398235973691,-5.96970305532647,knn
16,35508,0.011803384246853775,3680,0.00368,-4.4393689880491145,-5.604842526801297,knn
16,35508,0.015021390353089768,5302,0.005302,-4.198280070146582,-5.239671171115303,knn
16,35508,0.02008413072038884,7637,0.007637,-3.9078252921478858,-4.8747504230758905,knn
16,35508,0.027515444846616898,11002,0.011002,-3.593007801179086,-4.50967820452887,knn
16,35508,0.038760209327632036,15849,0.015849,-3.250361091364453,-4.144648872131849,knn
17,39536,5.131107211492742e-05,32,3.2e-05,-9.877603998375305,-10.349774655164548,knn
17,39536,7.70454689172322e-05,46,4.6e-05,-9.471114804971709,-9.986869161475179,knn
17,39536,0.00010982935455742713,66,6.6e-05,-9.11658271892328,-9.625855815937848,knn
17,39536,0.00015895011498467197,95,9.5e-05,-8.746920147206202,-9.261633666363734,knn
17,39536,0.00022526480508284076,137,0.000137,-8.398233936297968,-8.89552963213615,knn
17,39536,0.00033003161706470673,198,0.000198,-8.016322098806175,-8.52724352726974,knn
17,39536,0.0004602530426011902,285,0.000285,-7.683734127115327,-8.163021377695623,knn
17,39536,0.0006183498649697277,411,0.000411,-7.388456136148145,-7.796917343468039,knn
17,39536,0.0009173750787664372,593,0.000593,-6.9939941412383755,-7.430316158966549,knn
17,39536,0.0013214293470550562,854,0.000854,-6.629041289552705,-7.065579364175704,knn
17,39536,0.0018154122550193984,1231,0.001231,-6.311442699305462,-6.699928431779821,knn
17,39536,0.002530029238326032,1773,0.001773,-5.979524419658881,-6.335082251890066,knn
17,39536,0.0038308748673943397,2555,0.002555,-5.564662076967441,-5.96970305532647,knn
