centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass,estimator
1,1092,0.00544109906941531,468,0.00156,-5.213774203701581,-6.4630694577206915,knn
1,1092,0.006954313656565069,654,0.00218,-4.968393141932041,-6.12843040218114,knn
1,1092,0.008362348224021836,914,0.0030466666666666667,-4.784016003286298,-5.793707182184188,knn
1,1092,0.009778585102960083,1278,0.00426,-4.627560477900456,-5.458486118700858,knn
1,1092,0.012015436082280158,1787,0.0059566666666666665,-4.4215631156308595,-5.12324423847891,knn
1,1092,0.015630257822697845,2498,0.008326666666666666,-4.158546639310656,-4.788292062952816,knn
1,1092,0.019320692566694293,3492,0.01164,-3.9465786037028727,-4.453307836678845,knn
1,1092,0.02571516810487676,4881,0.01627,-3.660674262546341,-4.118432357751191,knn
1,1092,0.034828871464416794,6823,0.022743333333333334,-3.3573085963804714,-3.7834832168229147,knn
2,1569,0.00017911152563034044,23,7.666666666666667e-05,-8.627501897923283,-9.476043537709188,knn
2,1569,0.00027428748598355007,32,0.00010666666666666667,-8.201333782703594,-9.14580185083861,knn
2,1569,0.00035107789467946814,44,0.00014666666666666666,-7.954502436955762,-8.827348119720076,knn
2,1569,0.0004902096549460843,62,0.00020666666666666666,-7.62067739113178,-8.484403368593247,knn
2,1569,0.0006330273568488187,87,0.00029,-7.364996918983313,-8.145629634983754,knn
2,1569,0.0008550500535691946,122,0.00040666666666666667,-7.064350548554848,-7.807516708905082,knn
2,1569,0.001136616657336236,171,0.00057,-6.7796992738010795,-7.469874197135678,knn
2,1569,0.001471677376345023,239,0.0007966666666666667,-6.5213524563761665,-7.135074201706828,knn
2,1569,0.0021293066673640855,335,0.0011166666666666666,-6.151958860529895,-6.7974072218132715,knn
2,1569,0.0028534780416569925,468,0.00156,-5.859216663248593,-6.4630694577206915,knn
2,1569,0.003966806650338747,654,0.00218,-5.529793878154075,-6.12843040218114,knn
2,1569,0.005621710533684378,914,0.0030466666666666667,-5.18111929596203,-5.793707182184188,knn
2,1569,0.007731829117354674,1278,0.00426,-4.862409818584535,-5.458486118700858,knn
2,1569,0.009857472543847301,1787,0.0059566666666666665,-4.61952547752225,-5.12324423847891,knn
2,1569,0.015103542033508945,2498,0.008326666666666666,-4.192825990913351,-4.788292062952816,knn
2,1569,0.022940070410198847,3492,0.01164,-3.774870097965708,-4.453307836678845,knn
2,1569,0.031078690166868476,4881,0.01627,-3.471232898293921,-4.118432357751191,knn
2,1569,0.04706340967586262,6823,0.022743333333333334,-3.0562594445068347,-3.7834832168229147,knn
3,1617,0.0006753881798783268,23,7.666666666666667e-05,-7.300222951086401,-9.476043537709188,knn
3,1617,0.0008178643353438065,32,0.00010666666666666667,-7.108814084328979,-9.14580185083861,knn
3,1617,0.00095666324951614,44,0.00014666666666666666,-6.952059109819444,-8.827348119720076,knn
3,1617,0.0012042101932058745,62,0.00020666666666666666,-6.721931368258015,-8.484403368593247,knn
3,1617,0.0016518813807663358,87,0.00029,-6.405840409871548,-8.145629634983754,knn
3,1617,0.0022922821117012404,122,0.00040666666666666667,-6.078207402319543,-7.807516708905082,knn
3,1617,0.0031083222933749265,171,0.00057,-5.773672153855921,-7.469874197135678,knn
3,1617,0.003556529708728813,239,0.0007966666666666667,-5.638970010464476,-7.135074201706828,knn
3,1617,0.004186443694260796,335,0.0011166666666666666,-5.475903665768693,-6.7974072218132715,knn
3,1617,0.005411234554761354,468,0.00156,-5.2192780134951136,-6.4630694577206915,knn
3,1617,0.007690803541729539,654,0.00218,-4.8677300091510975,-6.12843040218114,knn
3,1617,0.01067308545912532,914,0.0030466666666666667,-4.540030084043546,-5.793707182184188,knn
3,1617,0.01436824875207046,1278,0.00426,-4.2427344546496615,-5.458486118700858,knn
3,1617,0.017760514976209913,1787,0.0059566666666666665,-4.0307775454302845,-5.12324423847891,knn
3,1617,0.02226817597780853,2498,0.008326666666666666,-3.804596705970325,-4.788292062952816,knn
3,1617,0.02779203181343555,3492,0.01164,-3.5830059247864483,-4.453307836678845,knn
3,1617,0.03133825729668819,4881,0.01627,-3.4629156499600153,-4.118432357751191,knn
3,1617,0.03779424607403374,6823,0.022743333333333334,-3.2755984082069327,-3.7834832168229147,knn
4,1783,0.001586308459921591,23,7.666666666666667e-05,-6.4463456854482875,-9.476043537709188,knn
4,1783,0.001865620191730657,32,0.00010666666666666667,-6.284161738683428,-9.14580185083861,knn
4,1783,0.0019371318132929637,44,0.00014666666666666666,-6.246546846643905,-8.827348119720076,knn
4,1783,0.0021661852824255592,62,0.00020666666666666666,-6.134787592775747,-8.484403368593247,knn
4,1783,0.0027038096123690823,87,0.00029,-5.913093532907112,-8.145629634983754,knn
4,1783,0.003706742875119251,122,0.00040666666666666667,-5.597601719204831,-7.807516708905082,knn
4,1783,0.004886973332131468,171,0.00057,-5.321182117608647,-7.469874197135678,knn
4,1783,0.006406449027468592,239,0.0007966666666666667,-5.050450135423632,-7.135074201706828,knn
4,1783,0.008660600422205919,335,0.0011166666666666666,-4.748971225992967,-6.7974072218132715,knn
4,1783,0.011734226848213597,468,0.00156,-4.445245336109213,-6.4630694577206915,knn
4,1783,0.015547887497005725,654,0.00218,-4.163830501868241,-6.12843040218114,knn
4,1783,0.021244816631820998,914,0.0030466666666666667,-3.851642336574239,-5.793707182184188,knn
4,1783,0.030123552182631748,1278,0.00426,-3.5024479486538294,-5.458486118700858,knn
4,1783,0.041899316340476146,1787,0.0059566666666666665,-3.1724857686435763,-5.12324423847891,knn
4,1783,0.058388240770426876,2498,0.008326666666666666,-2.8406407660937045,-4.788292062952816,knn
4,1783,0.08335105067296843,3492,0.01164,-2.4846940643102733,-4.453307836678845,knn
4,1783,0.10421191153323475,4881,0.01627,-2.2613288420577042,-4.118432357751191,knn
4,1783,0.12082199432411095,6823,0.022743333333333334,-2.113436937835096,-3.7834832168229147,knn
5,1936,0.0005915652242331122,23,7.666666666666667e-05,-7.432738611422816,-9.476043537709188,knn
5,1936,0.0007299577557201846,32,0.00010666666666666667,-7.222523894372765,-9.14580185083861,knn
5,1936,0.0008355649573525085,44,0.00014666666666666666,-7.087402466269304,-8.827348119720076,knn
5,1936,0.0009355064896564921,62,0.00020666666666666666,-6.974422475174788,-8.484403368593247,knn
5,1936,0.001266873154772577,87,0.00029,-6.671203497278003,-8.145629634983754,knn
5,1936,0.001704718903185908,122,0.00040666666666666667,-6.3743550480052,-7.807516708905082,knn
5,1936,0.0024764967189850867,171,0.00057,-6.000910330796505,-7.469874197135678,knn
5,1936,0.0035465676601773052,239,0.0007966666666666667,-5.6417749994899316,-7.135074201706828,knn
5,1936,0.004897760045572333,335,0.0011166666666666666,-5.31897731193962,-6.7974072218132715,knn
5,1936,0.006939817319061016,468,0.00156,-4.970479827711748,-6.4630694577206915,knn
5,1936,0.009728607221913176,654,0.00218,-4.632684535690628,-6.12843040218114,knn
5,1936,0.01355962876943665,914,0.0030466666666666667,-4.300658373729844,-5.793707182184188,knn
5,1936,0.019289360343667957,1278,0.00426,-3.9482016126107813,-5.458486118700858,knn
5,1936,0.027283615120646674,1787,0.0059566666666666665,-3.6014689357014653,-5.12324423847891,knn
5,1936,0.03377713054840118,2498,0.008326666666666666,-3.3879713164917344,-4.788292062952816,knn
5,1936,0.04237979001960812,3492,0.01164,-3.1610836808591167,-4.453307836678845,knn
5,1936,0.053281217321640165,4881,0.01627,-2.932171405382625,-4.118432357751191,knn
5,1936,0.0706729694293859,6823,0.022743333333333334,-2.6496921069169495,-3.7834832168229147,knn
6,2030,0.0008170974496643784,23,7.666666666666667e-05,-7.109752192782279,-9.476043537709188,knn
6,2030,0.0009370719264988666,32,0.00010666666666666667,-6.972750516133133,-9.14580185083861,knn
6,2030,0.0012214569026452,44,0.00014666666666666666,-6.707710950209668,-8.827348119720076,knn
6,2030,0.0015526260932150293,62,0.00020666666666666666,-6.467807527992585,-8.484403368593247,knn
6,2030,0.002010225872969712,87,0.00029,-6.209508188612909,-8.145629634983754,knn
6,2030,0.0024171786501445284,122,0.00040666666666666667,-6.025154265989595,-7.807516708905082,knn
6,2030,0.003148269502206537,171,0.00057,-5.760902341479372,-7.469874197135678,knn
6,2030,0.004215377441706766,239,0.0007966666666666667,-5.469016144276043,-7.135074201706828,knn
6,2030,0.005387865788465057,335,0.0011166666666666666,-5.2236059300863085,-6.7974072218132715,knn
6,2030,0.00689623394738953,468,0.00156,-4.976779821110699,-6.4630694577206915,knn
6,2030,0.00894347823904301,654,0.00218,-4.716830700692875,-6.12843040218114,knn
6,2030,0.011985429373641637,914,0.0030466666666666667,-4.42406358581832,-5.793707182184188,knn
6,2030,0.01738782548209249,1278,0.00426,-4.051985002592612,-5.458486118700858,knn
6,2030,0.024234162341644893,1787,0.0059566666666666665,-3.7199919742745173,-5.12324423847891,knn
6,2030,0.03083102448990452,2498,0.008326666666666666,-3.479233807344122,-4.788292062952816,knn
6,2030,0.0346239898565943,3492,0.01164,-3.3632084887169698,-4.453307836678845,knn
6,2030,0.04386682055456215,4881,0.01627,-3.1265970406824595,-4.118432357751191,knn
6,2030,0.059152019795311817,6823,0.022743333333333334,-2.827644542136311,-3.7834832168229147,knn
7,2324,0.0005694825739376752,23,7.666666666666667e-05,-7.4707823744254815,-9.476043537709188,knn
7,2324,0.0007827646774237878,32,0.00010666666666666667,-7.152678446833223,-9.14580185083861,knn
7,2324,0.0008814343929149236,44,0.00014666666666666666,-7.033959985538323,-8.827348119720076,knn
7,2324,0.0010110547435401322,62,0.00020666666666666666,-6.89676119249666,-8.484403368593247,knn
7,2324,0.001165047547092968,87,0.00029,-6.754993379841962,-8.145629634983754,knn
7,2324,0.0015389809386103822,122,0.00040666666666666667,-6.476634809770399,-7.807516708905082,knn
7,2324,0.001965370797947776,171,0.00057,-6.232074350217066,-7.469874197135678,knn
7,2324,0.0028310352419976185,239,0.0007966666666666667,-5.867112824325965,-7.135074201706828,knn
7,2324,0.004039432074600832,335,0.0011166666666666666,-5.511651172484607,-6.7974072218132715,knn
7,2324,0.00589088058848125,468,0.00156,-5.13434978680908,-6.4630694577206915,knn
7,2324,0.008605433679367992,654,0.00218,-4.755361452056582,-6.12843040218114,knn
7,2324,0.0123249538491901,914,0.0030466666666666667,-4.396129303548013,-5.793707182184188,knn
7,2324,0.017302485644576673,1278,0.00426,-4.056905108921961,-5.458486118700858,knn
7,2324,0.024065357366203723,1787,0.0059566666666666665,-3.726981926297694,-5.12324423847891,knn
7,2324,0.02909625549370783,2498,0.008326666666666666,-3.5371457902764813,-4.788292062952816,knn
7,2324,0.03423026230237104,3492,0.01164,-3.374645163531307,-4.453307836678845,knn
7,2324,0.04318094149479563,4881,0.01627,-3.142356050177745,-4.118432357751191,knn
7,2324,0.05556816568505481,6823,0.022743333333333334,-2.89014480132177,-3.7834832168229147,knn
8,2549,0.0010135887759959356,23,7.666666666666667e-05,-6.894258002424402,-9.476043537709188,knn
8,2549,0.0013064033050676465,32,0.00010666666666666667,-6.6404774864064064,-9.14580185083861,knn
8,2549,0.0016449789755081665,44,0.00014666666666666666,-6.410027675692577,-8.827348119720076,knn
8,2549,0.0018763251916337697,62,0.00020666666666666666,-6.278440100331918,-8.484403368593247,knn
8,2549,0.0021832203864390635,87,0.00029,-6.126954250743157,-8.145629634983754,knn
8,2549,0.0027820716370237104,122,0.00040666666666666667,-5.884559435624166,-7.807516708905082,knn
8,2549,0.0030763078447044747,171,0.00057,-5.784025152793544,-7.469874197135678,knn
8,2549,0.003665859844760891,239,0.0007966666666666667,-5.6086923614026825,-7.135074201706828,knn
8,2549,0.004812824421262004,335,0.0011166666666666666,-5.336471169430049,-6.7974072218132715,knn
8,2549,0.006254055886362633,468,0.00156,-5.0745250838874965,-6.4630694577206915,knn
8,2549,0.0088459721948986,654,0.00218,-4.7277930427809824,-6.12843040218114,knn
8,2549,0.010503367086690384,914,0.0030466666666666667,-4.556059398300979,-5.793707182184188,knn
8,2549,0.013561245660864609,1278,0.00426,-4.300539137793405,-5.458486118700858,knn
8,2549,0.016455669892140343,1787,0.0059566666666666665,-4.107085186863049,-5.12324423847891,knn
8,2549,0.021277602119152042,2498,0.008326666666666666,-3.8501003032285035,-4.788292062952816,knn
8,2549,0.028475081811553143,3492,0.01164,-3.5587258965519424,-4.453307836678845,knn
8,2549,0.039005229828253975,4881,0.01627,-3.244059543682487,-4.118432357751191,knn
8,2549,0.05402953582603837,6823,0.022743333333333334,-2.918224422204369,-3.7834832168229147,knn
9,2683,0.0006525086340615611,23,7.666666666666667e-05,-7.334686186576717,-9.476043537709188,knn
9,2683,0.000997898184571875,32,0.00010666666666666667,-6.909859306324209,-9.14580185083861,knn
9,2683,0.0012399544008697184,44,0.00014666666666666666,-6.692680673533515,-8.827348119720076,knn
9,2683,0.0013879465684384577,62,0.00020666666666666666,-6.579929912999831,-8.484403368593247,knn
9,2683,0.0016228352510567693,87,0.00029,-6.423580504501155,-8.145629634983754,knn
9,2683,0.00217097582684111,122,0.00040666666666666667,-6.13257852272139,-7.807516708905082,knn
9,2683,0.0030283172972865916,171,0.00057,-5.799748161153527,-7.469874197135678,knn
9,2683,0.004202481398509762,239,0.0007966666666666667,-5.472080118982849,-7.135074201706828,knn
9,2683,0.005739607913638264,335,0.0011166666666666666,-5.160364378712266,-6.7974072218132715,knn
9,2683,0.007752829019454751,468,0.00156,-4.859697467457508,-6.4630694577206915,knn
9,2683,0.011359800135756978,654,0.00218,-4.477674459527267,-6.12843040218114,knn
9,2683,0.014448529533395668,914,0.0030466666666666667,-4.237162631996603,-5.793707182184188,knn
9,2683,0.01630544178234808,1278,0.00426,-4.116256375207695,-5.458486118700858,knn
9,2683,0.01998035263957541,1787,0.0059566666666666665,-3.9130058562890837,-5.12324423847891,knn
9,2683,0.02601089567152574,2498,0.008326666666666666,-3.6492397644541192,-4.788292062952816,knn
9,2683,0.03591372489634153,3492,0.01164,-3.32663574745911,-4.453307836678845,knn
9,2683,0.04849269291622404,4881,0.01627,-3.0263421539104405,-4.118432357751191,knn
9,2683,0.0659679047097169,6823,0.022743333333333334,-2.7185869475111644,-3.7834832168229147,knn
10,2905,0.0003780906450812775,23,7.666666666666667e-05,-7.880376589290221,-9.476043537709188,knn
10,2905,0.0005540328596384375,32,0.00010666666666666667,-7.49828655954918,-9.14580185083861,knn
10,2905,0.0005950997369521401,44,0.00014666666666666666,-7.42678154133652,-8.827348119720076,knn
10,2905,0.0007118242170776406,62,0.00020666666666666666,-7.247679563160604,-8.484403368593247,knn
10,2905,0.0009342926149536188,87,0.00029,-6.975720876559636,-8.145629634983754,knn
10,2905,0.0013151152145695663,122,0.00040666666666666667,-6.63383100154818,-7.807516708905082,knn
10,2905,0.001644556370992291,171,0.00057,-6.41028461442324,-7.469874197135678,knn
10,2905,0.002316393722379098,239,0.0007966666666666667,-6.067743732692681,-7.135074201706828,knn
10,2905,0.0034731031951851,335,0.0011166666666666666,-5.662706792104167,-6.7974072218132715,knn
10,2905,0.004893978442639896,468,0.00156,-5.319749718826304,-6.4630694577206915,knn
10,2905,0.0068995248150255355,654,0.00218,-4.976302737137995,-6.12843040218114,knn
10,2905,0.01023292175909994,914,0.0030466666666666667,-4.582145132846362,-5.793707182184188,knn
10,2905,0.014782868268730315,1278,0.00426,-4.2142863180999575,-5.458486118700858,knn
10,2905,0.022246702738047516,1787,0.0059566666666666665,-3.8055614728997664,-5.12324423847891,knn
10,2905,0.03286399306958491,2498,0.008326666666666666,-3.4153776561176783,-4.788292062952816,knn
10,2905,0.0388044186206035,3492,0.01164,-3.249221156862652,-4.453307836678845,knn
10,2905,0.03943567236477646,4881,0.01627,-3.233084482327577,-4.118432357751191,knn
10,2905,0.03987502605969333,6823,0.022743333333333334,-3.222005064342713,-3.7834832168229147,knn
11,3001,0.0010379843583408653,23,7.666666666666667e-05,-6.870474563387755,-9.476043537709188,knn
11,3001,0.001459502008541776,32,0.00010666666666666667,-6.52965999148621,-9.14580185083861,knn
11,3001,0.0018229557164787362,44,0.00014666666666666666,-6.3072960751447065,-8.827348119720076,knn
11,3001,0.002480532449932622,62,0.00020666666666666666,-5.999282044295991,-8.484403368593247,knn
11,3001,0.0036568239946208445,87,0.00029,-5.6111602693239755,-8.145629634983754,knn
11,3001,0.004873870638135813,122,0.00040666666666666667,-5.32386686534271,-7.807516708905082,knn
11,3001,0.00651110485919747,171,0.00057,-5.034246119927365,-7.469874197135678,knn
11,3001,0.009607293814374461,239,0.0007966666666666667,-4.64523269665856,-7.135074201706828,knn
11,3001,0.01344279394699692,335,0.0011166666666666666,-4.309312082530722,-6.7974072218132715,knn
11,3001,0.01946474515947475,468,0.00156,-3.939150390249206,-6.4630694577206915,knn
11,3001,0.026958295561979383,654,0.00218,-3.613464215931392,-6.12843040218114,knn
11,3001,0.03567636584104352,914,0.0030466666666666667,-3.333266830688666,-5.793707182184188,knn
11,3001,0.03705032861681642,1278,0.00426,-3.2954780577296745,-5.458486118700858,knn
11,3001,0.03853117823388409,1787,0.0059566666666666665,-3.256287541162408,-5.12324423847891,knn
11,3001,0.04322075385604896,2498,0.008326666666666666,-3.1414344857591456,-4.788292062952816,knn
11,3001,0.051034233340332254,3492,0.01164,-2.9752586294726395,-4.453307836678845,knn
11,3001,0.06349802136183334,4881,0.01627,-2.7567465332251313,-4.118432357751191,knn
11,3001,0.08278127863031357,6823,0.022743333333333334,-2.491553346654801,-3.7834832168229147,knn
12,3671,0.000745682228456863,23,7.666666666666667e-05,-7.201211015726321,-9.476043537709188,knn
12,3671,0.001075061450665535,32,0.00010666666666666667,-6.835377455626476,-9.14580185083861,knn
12,3671,0.0012845803877800392,44,0.00014666666666666666,-6.657323160437541,-8.827348119720076,knn
12,3671,0.0017252627502044697,62,0.00020666666666666666,-6.362375921139056,-8.484403368593247,knn
12,3671,0.002048842640528293,87,0.00029,-6.190480210854939,-8.145629634983754,knn
12,3671,0.002480905033374126,122,0.00040666666666666667,-5.999131852564882,-7.807516708905082,knn
12,3671,0.0032941359070069462,171,0.00057,-5.71561138912003,-7.469874197135678,knn
12,3671,0.00431297957556973,239,0.0007966666666666667,-5.446126296878367,-7.135074201706828,knn
12,3671,0.005977736336352964,335,0.0011166666666666666,-5.1197133217550075,-6.7974072218132715,knn
12,3671,0.008016302927257192,468,0.00156,-4.826277945027169,-6.4630694577206915,knn
12,3671,0.009796663278115701,654,0.00218,-4.625713433107636,-6.12843040218114,knn
12,3671,0.011561083798437295,914,0.0030466666666666667,-4.460110665942477,-5.793707182184188,knn
12,3671,0.014957138470882108,1278,0.00426,-4.202566603416257,-5.458486118700858,knn
12,3671,0.017438211162186915,1787,0.0059566666666666665,-4.049091436737586,-5.12324423847891,knn
12,3671,0.022130823820042212,2498,0.008326666666666666,-3.8107838992206395,-4.788292062952816,knn
12,3671,0.02958014047858464,3492,0.01164,-3.5206520726037747,-4.453307836678845,knn
12,3671,0.040367868975308724,4881,0.01627,-3.209721132845026,-4.118432357751191,knn
12,3671,0.055879651923887115,6823,0.022743333333333334,-2.8845549736054905,-3.7834832168229147,knn
13,4729,0.0006859776759093147,23,7.666666666666667e-05,-7.284665473174151,-9.476043537709188,knn
13,4729,0.0008480099301869764,32,0.00010666666666666667,-7.072618212114783,-9.14580185083861,knn
13,4729,0.0009207507977092117,44,0.00014666666666666666,-6.9903211362705235,-8.827348119720076,knn
13,4729,0.0012047015998770546,62,0.00020666666666666666,-6.721523377662919,-8.484403368593247,knn
13,4729,0.001581521864714575,87,0.00029,-6.44936769001248,-8.145629634983754,knn
13,4729,0.002215755349530332,122,0.00040666666666666667,-6.112161918028324,-7.807516708905082,knn
13,4729,0.003032262842542969,171,0.00057,-5.798446125466265,-7.469874197135678,knn
13,4729,0.004111942547460948,239,0.0007966666666666667,-5.493859722847857,-7.135074201706828,knn
13,4729,0.00607157373290734,335,0.0011166666666666666,-5.10413744344345,-6.7974072218132715,knn
13,4729,0.008492777628644439,468,0.00156,-4.768539167425378,-6.4630694577206915,knn
13,4729,0.011854851512040448,654,0.00218,-4.435018084887753,-6.12843040218114,knn
13,4729,0.01657312481941007,914,0.0030466666666666667,-4.099972882377505,-5.793707182184188,knn
13,4729,0.022881264591111686,1278,0.00426,-3.777436843407357,-5.458486118700858,knn
13,4729,0.031827755982856816,1787,0.0059566666666666665,-3.4474165402407144,-5.12324423847891,knn
13,4729,0.04249243449157582,2498,0.008326666666666666,-3.158429230860698,-4.788292062952816,knn
13,4729,0.059174816079001116,3492,0.01164,-2.827259231673086,-4.453307836678845,knn
13,4729,0.08385788154907778,4881,0.01627,-2.4786317993153677,-4.118432357751191,knn
13,4729,0.10756776414551746,6823,0.022743333333333334,-2.2296342658660944,-3.7834832168229147,knn
14,5442,0.0008528025072431322,23,7.666666666666667e-05,-7.066982564543962,-9.476043537709188,knn
14,5442,0.001028985013686901,32,0.00010666666666666667,-6.8791823861945876,-9.14580185083861,knn
14,5442,0.0014704480372651075,44,0.00014666666666666666,-6.522188137374517,-8.827348119720076,knn
14,5442,0.00186718289826549,62,0.00020666666666666666,-6.28332445550055,-8.484403368593247,knn
14,5442,0.0026737366956932048,87,0.00029,-5.924278273477858,-8.145629634983754,knn
14,5442,0.004554348973901898,122,0.00040666666666666667,-5.391672684082879,-7.807516708905082,knn
14,5442,0.005551684906950555,171,0.00057,-5.193653810459016,-7.469874197135678,knn
14,5442,0.005761185197784844,239,0.0007966666666666667,-5.15661206193643,-7.135074201706828,knn
14,5442,0.006340480804356278,335,0.0011166666666666666,-5.060800676759201,-6.7974072218132715,knn
14,5442,0.007286489905230466,468,0.00156,-4.921733343398678,-6.4630694577206915,knn
14,5442,0.008817302937536454,654,0.00218,-4.731039245121507,-6.12843040218114,knn
14,5442,0.011691815004737437,914,0.0030466666666666667,-4.448866254237936,-5.793707182184188,knn
14,5442,0.01603430309357884,1278,0.00426,-4.1330249083606185,-5.458486118700858,knn
14,5442,0.02156027987125313,1787,0.0059566666666666665,-3.8369025519841684,-5.12324423847891,knn
14,5442,0.02823685880555531,2498,0.008326666666666666,-3.567127104641744,-4.788292062952816,knn
14,5442,0.036737203186388935,3492,0.01164,-3.303965326578649,-4.453307836678845,knn
14,5442,0.042232794525308065,4881,0.01627,-3.1645582382899016,-4.118432357751191,knn
14,5442,0.053423500013206386,6823,0.022743333333333334,-2.929504554666981,-3.7834832168229147,knn
15,5443,0.0009155757854767387,23,7.666666666666667e-05,-6.9959574168533845,-9.476043537709188,knn
15,5443,0.001055753811833677,32,0.00010666666666666667,-6.853500253610988,-9.14580185083861,knn
15,5443,0.0014291447194672634,44,0.00014666666666666666,-6.550679111917085,-8.827348119720076,knn
15,5443,0.0017927740976425844,62,0.00020666666666666666,-6.323991083572457,-8.484403368593247,knn
15,5443,0.0023747705754390107,87,0.00029,-6.042854445976748,-8.145629634983754,knn
15,5443,0.0032528177603615245,122,0.00040666666666666667,-5.728233655082494,-7.807516708905082,knn
15,5443,0.004335362372085781,171,0.00057,-5.440950080066612,-7.469874197135678,knn
15,5443,0.005374453660534742,239,0.0007966666666666667,-5.226098354686244,-7.135074201706828,knn
15,5443,0.006210738879025599,335,0.0011166666666666666,-5.081475407984835,-6.7974072218132715,knn
15,5443,0.008050818075325771,468,0.00156,-4.8219815684509895,-6.4630694577206915,knn
15,5443,0.009656157788734547,654,0.00218,-4.640159454316428,-6.12843040218114,knn
15,5443,0.010972701694197413,914,0.0030466666666666667,-4.512344754780223,-5.793707182184188,knn
15,5443,0.012915714015611288,1278,0.00426,-4.349310568200917,-5.458486118700858,knn
15,5443,0.01588166761178308,1787,0.0059566666666666665,-4.142589815340195,-5.12324423847891,knn
15,5443,0.021033271231864818,2498,0.008326666666666666,-3.8616497506336747,-4.788292062952816,knn
15,5443,0.028540497333563727,3492,0.01164,-3.556431241242117,-4.453307836678845,knn
15,5443,0.0363351865043392,4881,0.01627,-3.3149686820152153,-4.118432357751191,knn
15,5443,0.04463057706641116,6823,0.022743333333333334,-3.109336070413097,-3.7834832168229147,knn
16,6253,0.00023921743917420832,23,7.666666666666667e-05,-8.338137632298638,-9.476043537709188,knn
16,6253,0.00031290868600095275,32,0.00010666666666666667,-8.069599148004059,-9.14580185083861,knn
16,6253,0.0004411027265604955,44,0.00014666666666666666,-7.7262327695972735,-8.827348119720076,knn
16,6253,0.0006041450310566954,62,0.00020666666666666666,-7.411696271209551,-8.484403368593247,knn
16,6253,0.0007554893571205003,87,0.00029,-7.188144863550573,-8.145629634983754,knn
16,6253,0.0010224071758017826,122,0.00040666666666666667,-6.885595455780166,-7.807516708905082,knn
16,6253,0.0013233931553113566,171,0.00057,-6.627556268447932,-7.469874197135678,knn
16,6253,0.0018227227189421542,239,0.0007966666666666667,-6.307423896367025,-7.135074201706828,knn
16,6253,0.002585797077912356,335,0.0011166666666666666,-5.957721471196144,-6.7974072218132715,knn
16,6253,0.0036633095000821988,468,0.00156,-5.60938830514791,-6.4630694577206915,knn
16,6253,0.0054488597077485415,654,0.00218,-5.21234892013425,-6.12843040218114,knn
16,6253,0.007644849480567364,914,0.0030466666666666667,-4.873723128406136,-5.793707182184188,knn
16,6253,0.010793893362080713,1278,0.00426,-4.5287747342044415,-5.458486118700858,knn
16,6253,0.014683546929476224,1787,0.0059566666666666665,-4.221027668530987,-5.12324423847891,knn
