centre_number,orbit_index,x,y,local_dimension,intercept,r_squared,fit_points,min_fit_count,max_fit_count
0,74,0.6720450863619105,-0.2026720708319329,1.1460967635933565,-1.4022454095057209,0.9888061571801898,14,21.0,1535.0
1,113,1.2305548655887906,0.04199526064249726,1.3700486313112543,0.6980082176063754,0.9921278417500381,14,60.0,7175.0
2,121,-1.253019561372062,0.3811375798202208,1.1050649479732804,-0.4161744758808481,0.9500218757680611,14,61.0,3122.0
3,293,-0.5933963675298664,0.3075774595742031,1.3225852486585927,-0.30649524230315367,0.9941737058111727,14,36.0,3684.0
4,336,-0.24230552145688383,0.29580787344381265,1.1539069652185387,-0.8573875817526639,0.9968654649596146,14,52.0,3179.0
5,408,-0.17614031683859613,0.2871140746472399,1.20348625566997,-0.7852627533798807,0.9953142152993472,14,33.0,2758.0
6,448,0.6892743719580937,-0.20564883936620212,1.2513227181547504,-1.0612586675748776,0.9792775805161378,14,17.0,1533.0
7,487,1.1582520356472632,0.07164784993872109,1.3698121089506463,0.4228578651786702,0.9982663477863903,14,46.0,6395.0
8,792,-0.6095327845219211,-0.35696822803595646,1.0303332326247001,-2.32441580992528,0.9864278630483698,14,25.0,1247.0
9,955,0.9471185012602275,-0.14855747590281415,1.424442408363165,0.4165937660274385,0.9600643782817346,14,30.0,3495.0
10,1088,0.3542251811235064,0.2097683103589816,1.5990642161050839,1.4701899079014922,0.9872073468657904,14,49.0,7629.0
11,1267,-0.47750727725064473,-0.26611920669361816,0.9941195409466144,-2.092499413661299,0.9790363982238854,14,44.0,2036.0
12,1546,0.735951484944018,0.07593373979712276,1.4712797536167617,0.1442533880191199,0.9863770212837463,14,26.0,6001.0
13,1806,0.7778365236302878,-0.1826241385552876,1.327745122376504,-0.7333463967615175,0.9710940005268752,14,13.0,1629.0
14,2759,1.182644832540225,-0.08972105145105658,1.3439743864316662,0.2394863487957788,0.99534725898419,14,39.0,5158.0
15,2912,1.067557984699706,-0.12695348880385116,1.2371563113773973,-0.15974511147429132,0.993125658212267,14,61.0,4129.0
16,3171,-1.1579274530502208,0.3734806379030805,1.4105396801660066,0.37295712163927847,0.9777325568345754,14,31.0,4008.0
17,3557,1.1722375513114418,0.06601378247109085,1.333197198215626,0.35756824781725893,0.9972877572807347,14,52.0,5984.0
18,4110,-1.1027225033962238,0.3719017069376779,1.4541939441025047,0.5449282101053259,0.9875204720750861,14,28.0,4125.0
19,4141,0.795591225104296,0.03475320611998414,1.210655265131691,-1.0674912966217414,0.9947571651952958,14,30.0,2505.0
20,4396,0.6001207884613493,-0.07327157565387095,1.1887982357757239,-0.8952058029147697,0.9990895699063239,14,39.0,2534.0
21,4447,-0.18653721359964437,0.2898793562766834,1.0836074683646109,-1.1736569557418566,0.9956606512634699,14,58.0,2793.0
22,4500,0.43756516818238617,0.20918664235245288,1.6314472678106011,1.3776075187835841,0.9876727976297632,14,23.0,7035.0
23,4585,0.6580112490609071,-0.042629880235908,1.112676795632295,-0.7341073858183598,0.9947884927630073,14,63.0,4006.0
24,4804,0.8504336090796539,0.1371683669108508,1.5989021994403754,1.0310342520640363,0.9801594871184588,14,20.0,4625.0
25,4893,0.10742076950108531,0.25780360331400815,1.261221659597188,-0.3450889700269935,0.9949532800269151,14,49.0,3502.0
26,5430,0.8732725630272987,0.14888262820524004,1.4608587377474502,0.6621251660426889,0.9846090303782928,14,27.0,4797.0
27,5524,0.2903579954372116,0.22544054655390935,1.8563686930716659,1.9932222192662965,0.979082547104373,14,18.0,6446.0
28,5613,-0.7806235482355596,-0.3711463976985009,1.0854951934396087,-1.77081617648762,0.998870551110534,14,28.0,1345.0
29,5757,0.1544691628479829,-0.19047555319385334,1.4558451367956773,-1.285777299732797,0.9766856757300719,14,9.0,1367.0
30,5854,0.8374385752512258,-0.17645037643970266,1.182804324079345,-1.1002698460753901,0.9960776300610741,14,29.0,2333.0
31,6469,-1.007546856986765,0.3619269100724438,1.3026673651407874,-0.03146137293724971,0.9940081260560233,14,48.0,3875.0
32,6473,1.069626781426296,0.09243533582406584,1.0369632208924726,-0.0367383655297224,0.9558784752372989,14,138.0,6665.0
33,6586,-0.09970311571118944,0.24163495146359973,1.4461414265071393,-0.41852677976320146,0.9819259045684285,14,13.0,2628.0
34,6684,-0.3960863355813546,0.31050616366957845,1.1856225708114294,-0.4747322969040525,0.9909756139924101,14,75.0,4233.0
35,6844,-0.43922020554039826,-0.3405097852954807,1.0048196556998792,-1.5738495531568415,0.9938082388947956,14,50.0,2131.0
36,6964,0.3690734573149479,0.22657865904858632,1.561448868579608,1.0799394970574265,0.988680384065141,14,48.0,7631.0
37,7049,0.3318546725757101,-0.14553015939443065,1.2607700035205458,-0.8881058325636867,0.9929152744987386,14,22.0,1814.0
38,7317,-0.25764080478757634,0.2969529726322743,1.1477409421119398,-0.8314384395702801,0.9961605769995955,14,61.0,3317.0
39,7698,-0.12747359582446935,0.2813257914286451,1.287659206921794,-0.5269394115299197,0.9886258658017465,14,22.0,2703.0
40,7706,0.1349133853523719,0.25429723495804757,1.2944529480861735,-0.1760643125406496,0.9928901285529109,14,49.0,3631.0
41,8209,1.0432638434395063,0.09991896336066776,1.2516378865035516,0.5566012439703198,0.982725671063343,14,88.0,6814.0
42,8405,1.1294962900832002,0.08298371448964492,1.3968991896505203,0.5101686350700879,0.9991470868527207,14,49.0,6443.0
43,9117,1.0302401565914545,-0.1271412008022094,1.3392766622457828,0.08583907888252916,0.987891605288324,14,37.0,4023.0
44,9298,0.5709469884714519,0.19689081560828922,1.3798814273295903,0.36956952362562534,0.997897692559119,14,49.0,6219.0
45,9478,0.7119470026580363,0.08807347660134178,1.4565673771376362,0.2921171692557668,0.9875347296717665,14,34.0,6814.0
46,9703,0.8830343155577768,-0.16798151849766785,1.2072547909920854,-0.63181175639952,0.9968246830685987,14,40.0,2864.0
47,9870,-0.43466600944279293,0.28882730229138304,1.342391046453541,-0.07800921718742283,0.9851323924388787,14,42.0,4405.0
48,10045,0.09338535779875663,0.2614906142736979,1.3364813840594594,-0.2503832468104423,0.9971515142942752,14,31.0,3371.0
49,10066,0.20862342103881443,0.19356797415065535,1.3894861840389714,-0.4239901582649188,0.9711271955871315,14,26.0,4002.0
50,10087,1.2491890866436686,0.025786897970197405,1.258316039911368,0.28677251221779,0.9928648602437279,14,99.0,7123.0
51,10232,0.5272748615694808,-0.09625286139932127,1.1939521470477448,-1.2164602225540253,0.997075017578551,14,30.0,1930.0
52,10360,1.272459820284726,-0.01046475371260756,1.0382452498462345,-0.3209693912235439,0.9976120598390641,14,157.0,6549.0
53,10589,-1.1308848729892873,0.36650630244057686,1.0588147150154348,-0.5679608644719024,0.9720281027727681,14,80.0,4080.0
54,10793,0.5018317213608908,-0.10498209695964514,1.1488434674712207,-1.3430351587663534,0.9967849204856669,14,35.0,1852.0
55,10876,-0.7099479208281803,-0.3671080238391132,1.0106339101650366,-2.226023364683194,0.9990084480751461,14,31.0,1101.0
56,10903,0.5010937340453694,0.16088686977497985,1.5847214717487343,0.7773682734880151,0.9781377206554916,14,25.0,6774.0
57,11247,0.6370157050160612,0.1894358549019958,1.4292901729766778,0.46164779404902906,0.9964633743798607,14,34.0,5657.0
58,11313,0.0812055597431348,0.25985379550774423,1.2301372330682776,-0.6567727096078643,0.9896369559784326,14,41.0,3354.0
59,11330,1.143814294154762,0.07835289495305395,1.3243852357230137,0.25684614122301064,0.9984866582903099,14,55.0,6571.0
60,11464,0.7787618864655409,-0.18883616499082864,1.2554661009444958,-0.9471702096755003,0.9686154737698021,14,14.0,1628.0
61,11601,0.5627000691330374,0.10976098042605283,1.2680933690276783,-0.4678138067753923,0.9750339786126049,14,50.0,5587.0
62,11611,-0.9831916455112166,0.3502215716971813,1.3349979607265514,0.006273053403777519,0.9934396265478851,14,40.0,3829.0
63,11630,-1.2127644061259957,0.3720064523861236,1.2517421317452488,-0.19702150465350238,0.9963566526894218,14,54.0,4289.0
64,11644,-0.35268333205958124,-0.3312840563136349,1.0909828953608678,-1.6355670353297016,0.9937779415947858,14,31.0,1828.0
65,11676,-0.8296290301807804,0.3347054261162692,1.276999720653102,-0.32703576755797403,0.9947420355913453,14,35.0,3204.0
66,11778,0.2946613198211284,0.2242957057948498,1.8155014371561653,1.9364158595836292,0.9668079884134411,14,23.0,6513.0
67,11808,0.6277272014474934,0.1885943285426011,1.378987309460959,0.33986364161215704,0.997370024897463,14,44.0,6030.0
68,11865,0.9808446688363197,0.10955794671817308,1.6750834234789744,1.586570285953737,0.9787211237896634,14,23.0,6736.0
69,12085,-0.8917818054971022,-0.3810593886164518,0.8743434307786034,-1.7928180793067543,0.9823802745040823,14,81.0,1705.0
70,12413,-0.18587828847734425,-0.22692929636039055,1.2766978810502019,-1.9026496327685387,0.9703455299055104,14,6.0,1363.0
71,12545,1.2659790576436118,-0.031194507739823966,1.0910610071095401,-0.1856685701636177,0.9988517613138631,14,137.0,6573.0
72,12895,1.217185818931564,0.01168515853334297,1.5901043153149192,1.2368377750638304,0.9865820343773696,14,35.0,8336.0
73,12947,1.1355969590090902,-0.10346751527897087,1.2559220635117696,0.01757070919953654,0.9903777737783024,14,60.0,4473.0
74,13033,0.26698446978657475,0.23994836347988477,1.3323901868926662,-0.006774709550532464,0.9837541245870776,14,50.0,5788.0
75,13092,-0.20775192353221722,0.29247133716140933,1.183048632108205,-0.8577181998199506,0.99758374819087,14,41.0,2869.0
76,13237,0.06197510770541428,-0.28826303138564,1.0340386102606667,-1.8203229720373577,0.9973926479076757,14,35.0,1529.0
77,13386,-0.7374381230494362,0.3218231126961571,1.1948322891015803,-0.7296681161758218,0.9916168897620532,14,54.0,2945.0
78,13571,0.9369105121131764,0.1319195982224187,1.2310443629221854,0.11473198985564115,0.9932635854409793,14,71.0,5581.0
79,13861,-0.44922518456682015,0.314935301044848,1.1895449693154974,-0.40261799227481454,0.9938843640511625,14,71.0,4630.0
80,14327,0.33264494308813447,-0.14282881844078418,1.2204024159118607,-1.0429461960262756,0.9929427831072019,14,27.0,1822.0
81,14387,-0.1550964459360771,0.2860185077008036,1.1357977813928894,-1.0173306411124547,0.9963242069168863,14,43.0,2725.0
82,14783,1.2310236108334849,-0.0043592438227092085,1.419127915052787,0.6774018693672454,0.957343661246927,14,67.0,8064.0
83,14928,0.3318810607986157,0.2118900996464974,1.4429737875699242,1.1081084236720002,0.9825169045701961,14,65.0,7224.0
84,14944,-0.9342876843047727,-0.3855233205833254,0.9324023173849018,-1.985206021224681,0.9972002548748836,14,59.0,1374.0
85,15250,1.22659247862971,-0.06713529305254756,1.2847509630023202,0.18820213498221233,0.9981401986152653,14,67.0,6488.0
86,15454,-0.9037153945732584,0.355322110129935,1.2831162180419515,-0.3188013978574269,0.9901006820799219,14,51.0,3373.0
87,15461,-1.2880860625849322,0.3810176913824307,0.8655533148316171,-1.3753326600133757,0.9744666917364299,14,127.0,2667.0
88,15686,-0.6134855395323766,0.310650901306616,1.363031096183285,-0.22067324831528154,0.9966863275154544,14,24.0,3441.0
89,16175,1.1273701827554012,0.08535204711178838,1.4344845649048876,0.6214360413808536,0.9991124314062753,14,40.0,6397.0
90,16204,-0.03518399431544165,0.272216724523724,1.2184106227881293,-0.7736551457825162,0.9980118650770269,14,34.0,2685.0
91,16381,0.8292358133005289,-0.1755010139170862,1.2005234320527687,-1.0539863818204156,0.9900833168769085,14,25.0,2201.0
92,16408,0.5819420463268646,0.10383755771510299,1.2939250768520074,-0.33735808897131586,0.9803895950307447,14,44.0,5632.0
93,16570,1.2713311407360668,-0.021715805823883515,1.02714682640456,-0.3694043988509138,0.9983232853575366,14,157.0,6500.0
94,16772,0.43275091723340126,0.20743824625079854,1.5703588323805941,1.1774829176223964,0.9956875985779399,14,33.0,7142.0
95,16789,-0.13013538451741324,0.2862142388292682,1.1914137847229374,-0.8626253324733224,0.9966891798668772,14,35.0,2684.0
96,16896,0.47915313792949377,0.19493842607310147,1.7018216692391654,1.5169902432125544,0.9942228291418512,14,19.0,6858.0
97,16965,-0.2199450971448504,0.2942153618254172,1.175999782155066,-0.8702603698752785,0.9969889428770299,14,47.0,2932.0
98,17032,-0.5862979366734181,-0.3532825505061445,1.1276625699158254,-1.9853102756780079,0.9901608085298734,14,17.0,1398.0
99,17178,0.6786748377499161,0.10123596553955372,1.5903635680310786,0.9762116909163847,0.9834895172982457,14,20.0,7200.0
100,17231,0.7114630619567662,0.1621817905572657,1.554813156329281,0.8602214200470781,0.99371813981334,14,23.0,5747.0
101,17299,0.9461581780246165,-0.1560458382737001,1.149010247447908,-0.43466043328799325,0.9830767058972033,14,61.0,3468.0
102,17543,0.10386704887992187,0.2594888021225817,1.2959090306773762,-0.28150587303376534,0.9964184111737974,14,40.0,3472.0
103,17623,1.2246191172476224,-0.041339792988806315,1.570053293610662,1.147532595196091,0.9910337802650011,14,32.0,7971.0
104,17750,0.1490049285435442,0.20433662155181234,1.4497574679782206,-0.19202066128085762,0.9640996507209532,14,24.0,3643.0
105,17764,1.0743764690570383,0.09635309896945166,0.980565395112814,-0.21615596062443101,0.9433919901182062,14,137.0,6659.0
106,17861,-0.5162017996509513,0.3220938820415213,1.0715559708247027,-0.5404961378809717,0.9965145757628705,14,107.0,4249.0
107,18210,0.6392060260694609,0.1866658589383525,1.3551187284527904,0.25921227579826384,0.9967733470872204,14,50.0,5806.0
108,18350,-1.2413012033396584,0.37720222129975334,1.1332125747278614,-0.39233387474867476,0.9790398515489227,14,63.0,3468.0
109,18945,0.6648759401970409,-0.04348211272744845,1.202553603968965,-0.43459123780886505,0.9909685852593598,14,43.0,3989.0
110,18968,1.229685672832137,-0.019740826439737923,1.4554571012982835,0.8159818163669786,0.9735198535884961,14,46.0,8094.0
111,19637,1.0505223073047865,0.10265231917258318,1.243384943149533,0.560285302480476,0.9731734396070865,14,75.0,6799.0
112,20025,1.2730591891914438,-0.010496590428315583,1.0461923647852143,-0.30208110765434776,0.9969869695633183,14,147.0,6522.0
113,20063,0.35913300757129657,0.208349795417403,1.6116374556076416,1.4882449083571068,0.9866758951367058,14,47.0,7703.0
114,20373,-0.5143412885555453,0.3227876714029965,1.0809235255937069,-0.527368957178477,0.9967874814858902,14,108.0,4265.0
115,20483,0.31298793738116365,0.2106296706644287,1.0244828556637549,-0.13790531320536648,0.9687625250867512,14,130.0,6945.0
116,20897,-0.2147959471523821,-0.31899471295050363,0.9646494182977083,-1.8742808247316858,0.9983396095091716,14,57.0,1839.0
117,21045,-0.3662640959955888,-0.25051334421400256,1.1213035308079864,-2.2345584604577464,0.9766642909404234,14,16.0,1451.0
118,21114,0.7473380062330226,0.16945541417604953,1.236068301126199,-0.16185042067603891,0.998039547635588,14,64.0,5152.0
119,21121,0.7089645685580435,0.019820500097251635,1.1437286936813649,-0.3563607735693571,0.9831678011087259,14,62.0,5713.0
120,21164,0.617758211271449,0.18949057478169656,1.3333172803141393,0.20796691038356377,0.998102928388446,14,52.0,6133.0
121,21260,0.336982816472772,0.21007147980072888,1.4857078215650847,1.222582107169561,0.9829028429564884,14,62.0,7314.0
122,21274,0.9906366854601184,-0.14461146284660775,1.1285305683493803,-0.5784856286974335,0.9959315696961495,14,73.0,3940.0
123,21358,-0.9555118315495894,0.34875794638163193,1.3742529114119462,0.12974916855435567,0.977893789888757,14,21.0,3646.0
124,21972,0.16235422336229327,-0.27718349694666483,1.0096266278547485,-1.944321155421489,0.9987453099240792,14,38.0,1459.0
125,22087,-1.2682517351886318,0.3818321402806852,0.8059751345174879,-1.325526134107908,0.9233863239434292,14,147.0,2918.0
126,22324,-0.8158427044346036,0.3293042462152438,1.3292084494729657,-0.23114750687091157,0.9956441459300448,14,30.0,3156.0
127,22417,0.568507674776836,0.10721324897065469,1.2851578154197647,-0.3973561583036915,0.9802118251067595,14,44.0,5544.0
128,22421,0.3936715020734572,0.22443780743740516,1.4598947862710412,0.7316351685676294,0.992943451667184,14,51.0,7976.0
129,22570,-0.2858777793676717,0.2992867931882787,1.2739656468699396,-0.35137825220361696,0.9979700490468731,14,44.0,3561.0
130,23170,-0.499434615529777,-0.34764158339563317,1.1937577010036755,-1.370869672756805,0.9952171613405242,14,25.0,2082.0
131,23404,-0.5172425598187035,0.3225177248881189,1.0881637744688146,-0.4827634020833465,0.9946489715409549,14,91.0,4242.0
132,23955,1.087022555848593,-0.11095084430248044,1.2667865288233624,0.0014318640040626696,0.9883165756999864,14,60.0,4270.0
133,23991,0.7104758358654826,0.16011202735317115,1.6970014115567045,1.2657746620203585,0.992610124671192,14,14.0,5781.0
134,24157,0.23846859472797263,-0.2679346581983688,1.0798267319431032,-1.6866519443089587,0.9969646474477623,14,29.0,1571.0
135,24336,0.5567817475714544,-0.08690410028022816,1.107625611460287,-1.4110954335262078,0.9931111544583364,14,42.0,2137.0
136,24525,-0.5560048028576737,0.3264954320126958,1.146258304428414,-0.4939768086850725,0.9981756492598902,14,77.0,3929.0
137,24703,1.2068318550768713,0.022818110772808996,1.5929065177861743,1.2601694599820903,0.9893358928615777,14,40.0,8354.0
138,24989,0.6458368924166927,-0.2078971468047341,1.0777770731013154,-1.6125952484421204,0.9934723808599115,14,29.0,1560.0
139,25001,1.2314008168002124,-0.01899843070788488,1.3703962749371574,0.5447030716242939,0.9615462918810866,14,72.0,8039.0
140,25036,0.19250342409366436,-0.270420473047658,1.0736201957904525,-1.7332239912382148,0.9960677487748721,14,28.0,1560.0
141,25083,0.37105212979380353,-0.1366870060241145,1.12171752365828,-1.1406802345096703,0.9941676749711943,14,45.0,1980.0
142,25251,0.46827849271872074,0.13676810437814627,1.4248101948482361,-0.049189038333808145,0.9734709386926157,14,32.0,5998.0
143,25531,1.1853838587686945,0.04985413358381135,1.6735226695773981,1.516701818986107,0.9780121219961526,14,25.0,6143.0
144,25625,0.878586247198758,0.14228779062626323,1.3370260018832023,0.3297237902317815,0.9850797149396544,14,42.0,4865.0
145,25672,-0.8016828234320869,0.32978866990355504,1.2650621854795914,-0.4416878861182408,0.9945063675394158,14,47.0,3131.0
146,25718,-0.5288764855116482,0.3218120090714625,1.0168482872009967,-0.6880580053101449,0.9951548469209889,14,120.0,4166.0
147,25978,0.617268811991369,-0.21509123679557035,1.09591268918639,-1.5691941325268073,0.9970427040985765,14,30.0,1525.0
148,26356,-1.1350893140247331,0.36835629900903333,0.9796075508378044,-0.8129184105160452,0.9699088406774338,14,97.0,4050.0
149,26631,-0.10516695263454501,-0.3045536468209356,1.2372496036323741,-1.1539887585486137,0.9938602382674151,14,17.0,1759.0
150,27211,-0.5788537154824952,0.3059474276790492,1.4323759018175117,0.0736967715952778,0.9888316530644834,14,27.0,3819.0
151,27302,0.4047166855711409,-0.12815850622136354,1.1436052412731748,-1.1470624292120866,0.9920776889206999,14,45.0,2061.0
152,27786,0.3102471258389163,0.20855126328120718,0.9386436461285894,-0.4425825482977481,0.9840169725169516,14,197.0,6897.0
153,28197,0.11194448408684442,0.2563799118574198,1.2451475488294361,-0.35697670365677947,0.9928534606220276,14,50.0,3515.0
154,28207,1.2549870794418627,0.01983178997603257,1.2272320430692427,0.2036326794655799,0.9937100985566554,14,103.0,7024.0
155,28251,1.1462910580718662,0.07834146560986319,1.3885098705810277,0.4494621574185678,0.9986047785902822,14,45.0,6551.0
156,28328,0.6268353859351224,-0.09027011058862443,1.7098080350415303,0.3856541775250651,0.9757345545225551,14,7.0,2605.0
157,29856,0.7501424797741255,0.06788721143029953,1.4241043059834144,-0.12805165839044597,0.9817811907181777,14,25.0,5099.0
158,29931,-1.089037143678045,0.3664889307685438,1.365585949265855,0.29590757159717135,0.9880698796776581,14,37.0,4199.0
159,30229,0.00022039313939594443,0.22714343037863635,1.3206518728827572,-0.9573517362173238,0.9655193373976517,14,27.0,2550.0
160,30447,0.5951239794666636,0.0957907227096432,1.372461415598912,-0.11386330422783865,0.985871172273034,14,29.0,5166.0
161,30601,0.4436558451263544,-0.24203072851670543,1.0918138955208279,-1.6301212508312286,0.9925203631163506,14,28.0,1441.0
162,30625,0.5562021092937603,0.18972598448689576,1.513864201736387,0.861988558099102,0.9943396007804755,14,34.0,6587.0
163,30747,-1.2061608999225009,0.3775633883724654,1.3130126275400373,-0.022187649105271573,0.9912153440232893,14,44.0,4415.0
164,30868,0.3565076105241112,0.22658337912176604,1.6216644668007334,1.3437172134607382,0.9929758897764719,14,36.0,7498.0
165,31554,0.7147523435973391,-0.19964954420495892,1.0777001473052954,-1.5974216121208886,0.9969126400228515,14,33.0,1589.0
166,31556,1.20473848360977,0.024993758015393525,1.5658321781485935,1.1745094784457644,0.9863004085704751,14,47.0,8304.0
167,31575,0.4848819431182715,-0.12840686386165262,1.449803993339817,-0.534768452178862,0.9903566575534233,14,13.0,1858.0
168,31595,-0.03579271236391379,-0.3001116027114931,1.0607328428627867,-1.7781743204599911,0.9982056119054433,14,31.0,1561.0
169,31704,1.2690937753240028,0.003193173907049674,1.0822567856841872,-0.2087580447077224,0.9985731649855373,14,148.0,6653.0
170,32368,-0.52431214486184,0.32344306192206096,1.0126867250639668,-0.7192190687523761,0.9972634077213243,14,123.0,4191.0
171,32694,0.6985647373563618,0.03288741486924268,1.2088044282502035,-0.16173801318219877,0.9905429209414153,14,53.0,5620.0
172,33002,0.3550185311863004,0.19397642326547715,1.4363881343846343,0.8979288518474756,0.991443160661695,14,63.0,7638.0
173,33013,-0.7824510871733343,0.3258405220193613,1.2325082337152427,-0.5619706680658032,0.9977653501486972,14,44.0,3069.0
174,33059,1.1300432754694032,-0.09573688424329375,1.2738569227967322,0.05229320272697814,0.9890191094369302,14,68.0,4477.0
175,33147,1.0442086740827417,0.10483972941843037,1.256437959021556,0.5738623796963263,0.9785745614466029,14,78.0,6805.0
176,33444,-0.08091906246648543,-0.30598028049632936,1.108476376800259,-1.6027474809659488,0.9972766552565694,14,27.0,1662.0
177,33533,0.13700288299431257,-0.2796399563421813,1.1010337204232383,-1.6680079817126745,0.9975595331447273,14,28.0,1490.0
178,33561,-0.5444727004890174,-0.2716741080902932,1.0320171024511504,-1.9750062419233194,0.994254246202271,14,30.0,1558.0
179,33588,0.8015209905821126,0.02317106604133015,1.0598734925807476,-1.5797746246889697,0.9915733503162849,14,34.0,2122.0
180,33791,0.34689865958845806,0.21075139455920483,1.5579131214570656,1.3806709002139927,0.9867765804040017,14,51.0,7468.0
181,33864,-0.19956430452798923,0.2932086543823559,1.1619547752365194,-0.9296657425540829,0.9949398773819247,14,38.0,2825.0
182,34095,0.27990414581437306,0.22446478320841368,1.7793228992236685,1.5581480021399894,0.9797253428829021,14,22.0,6229.0
183,34774,0.1767443964738234,0.23796901743995713,1.751355895720658,1.1767399634082756,0.9843277891795568,14,13.0,3953.0
184,35028,-0.6842956724401057,0.33392302504257626,1.570601793986354,0.4065374570302604,0.9815944223744152,14,10.0,2845.0
185,35105,-1.1454967062957606,0.3713566786973901,0.9679284758378507,-0.8963862151666472,0.9752845791369649,14,93.0,3993.0
186,35255,0.402520277746177,-0.12815356082638862,1.1739956566057783,-1.044879930955386,0.9943726130284178,14,40.0,2062.0
187,35754,0.7104313663986577,0.09639115304273228,1.4997361647668215,0.4668644446954479,0.9888320388152775,14,26.0,7053.0
188,35755,0.3897318171103788,0.21230464371344712,1.7870758499523542,1.9800488558322282,0.9866137013998361,14,16.0,8107.0
189,35820,1.231150424304156,0.039442113696569164,1.3016143742576531,0.5019654911966612,0.9944678793628356,14,83.0,7263.0
190,36013,-0.12890992134395288,-0.31047113374346896,1.013679635692522,-1.7459562402200453,0.9984725270103892,14,44.0,1789.0
191,36068,-0.8913343986200244,0.3539685110453103,1.3025359663155358,-0.26114861066487033,0.992210139076467,14,41.0,3331.0
192,36147,1.0450663445086237,0.10304463762523777,1.2153678046409921,0.4505412988292549,0.981735229296382,14,90.0,6813.0
