centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass
4,336,0.025595184421705306,532,0.00532,-3.6653510537183847,-5.236281975628584
4,336,0.033535499937381794,748,0.00748,-3.395150701613072,-4.895522486995751
4,336,0.04393911516794628,1180,0.0118,-3.1249503495077597,-4.439655747510518
4,336,0.05757021202448125,1672,0.01672,-2.854749997402447,-4.0911496713255815
4,336,0.07543004222719395,2281,0.02281,-2.584549645297134,-3.7805562426858406
4,336,0.09883047274477239,3179,0.03179,-2.3143492931918215,-3.4486035040594256
4,336,0.12949034700969375,4304,0.04304,-2.0441489410865086,-3.145625363128608
4,336,0.16966173997764095,5778,0.05778,-1.7739485889811957,-2.851112583944048
4,336,0.2222953809065457,7677,0.07677,-1.5037482368758828,-2.5669413401423298
4,336,0.291257394736718,10327,0.10327,-1.233547884770571,-2.2704083612988244
4,336,0.3816132824841911,13733,0.13733,-0.9633475326652582,-1.9853684904399465
4,336,0.5,17771,0.17771,-0.6931471805599453,-1.727602270784742
5,408,0.001,3,3e-05,-6.907755278982137,-10.41431317630212
5,408,0.001310226931162212,3,3e-05,-6.637554926876824,-10.41431317630212
5,408,0.0017166946111427477,9,9e-05,-6.367354574771512,-9.315700887634009
5,408,0.0022492595121002693,18,0.00018,-6.097154222666199,-8.622553707074063
5,408,0.00294704038792655,33,0.00033,-5.826953870560886,-8.016417903503749
5,408,0.003861291683484094,53,0.00053,-5.556753518455574,-7.542633551418106
5,408,0.005059168352773535,90,0.0009,-5.286553166350261,-7.013115794639964
5,408,0.006628658625087453,125,0.00125,-5.016352814244948,-6.684611727667927
5,408,0.008685047048070261,165,0.00165,-4.746152462139635,-6.406979991069647
5,408,0.011379382540792526,222,0.00222,-4.4759521100343225,-6.110248083097949
5,408,0.014909573464943445,299,0.00299,-4.20575175792901,-5.812481891579542
5,408,0.019534924685910386,388,0.00388,-3.9355514058236976,-5.551920125346955
5,408,0.025595184421705306,520,0.0052,-3.6653510537183847,-5.259096653394756
5,408,0.033535499937381794,715,0.00715,-3.395150701613072,-4.940642922276221
5,408,0.04393911516794628,1075,0.01075,-3.1249503495077597,-4.532849524408466
5,408,0.05757021202448125,1483,0.01483,-2.854749997402447,-4.211103122832296
5,408,0.07543004222719395,2011,0.02011,-2.584549645297134,-3.9065380751975765
5,408,0.09883047274477239,2758,0.02758,-2.3143492931918215,-3.5906644066169813
5,408,0.12949034700969375,3799,0.03799,-2.0441489410865086,-3.270432311782603
5,408,0.16966173997764095,5253,0.05253,-1.7739485889811957,-2.946370844016267
5,408,0.2222953809065457,7137,0.07137,-1.5037482368758828,-2.639877665999161
5,408,0.291257394736718,9659,0.09659,-1.233547884770571,-2.3372800627909327
5,408,0.3816132824841911,14134,0.14134,-0.9633475326652582,-1.9565869437194288
5,408,0.5,19106,0.19106,-0.6931471805599453,-1.6551677641402747
6,448,0.001,3,3e-05,-6.907755278982137,-10.41431317630212
6,448,0.001310226931162212,3,3e-05,-6.637554926876824,-10.41431317630212
6,448,0.0017166946111427477,7,7e-05,-6.367354574771512,-9.567015315914915
6,448,0.0022492595121002693,11,0.00011,-6.097154222666199,-9.115030192171858
6,448,0.00294704038792655,17,0.00017,-5.826953870560886,-8.679712120914012
6,448,0.003861291683484094,24,0.00024,-5.556753518455574,-8.334871634622283
6,448,0.005059168352773535,43,0.00043,-5.286553166350261,-7.751725349276666
6,448,0.006628658625087453,78,0.00078,-5.016352814244948,-7.156216638280637
6,448,0.008685047048070261,118,0.00118,-4.746152462139635,-6.7422408405045635
6,448,0.011379382540792526,161,0.00161,-4.4759521100343225,-6.4315210999857655
6,448,0.014909573464943445,231,0.00231,-4.20575175792901,-6.0705077544484345
6,448,0.019534924685910386,299,0.00299,-3.9355514058236976,-5.812481891579542
6,448,0.025595184421705306,380,0.0038,-3.6653510537183847,-5.572754212249797
6,448,0.033535499937381794,512,0.00512,-3.395150701613072,-5.274600839930721
6,448,0.04393911516794628,678,0.00678,-3.1249503495077597,-4.993778177029833
6,448,0.05757021202448125,892,0.00892,-2.854749997402447,-4.719459332390219
6,448,0.07543004222719395,1166,0.01166,-2.584549645297134,-4.451591098059791
6,448,0.09883047274477239,1533,0.01533,-2.3143492931918215,-4.177943586098414
6,448,0.12949034700969375,2211,0.02211,-2.0441489410865086,-3.811725284112782
6,448,0.16966173997764095,4610,0.0461,-1.7739485889811957,-3.076942328979534
6,448,0.2222953809065457,7916,0.07916,-1.5037482368758828,-2.536284158247772
6,448,0.291257394736718,13281,0.13281,-1.233547884770571,-2.0188357435699777
6,448,0.3816132824841911,22883,0.22883,-0.9633475326652582,-1.4747759091907044
6,448,0.5,44438,0.44438,-0.6931471805599453,-0.8110752267298451
7,487,0.001,5,5e-05,-6.907755278982137,-9.903487552536127
7,487,0.001310226931162212,11,0.00011,-6.637554926876824,-9.115030192171858
7,487,0.0017166946111427477,19,0.00019,-6.367354574771512,-8.568486485803788
7,487,0.0022492595121002693,32,0.00032,-6.097154222666199,-8.047189562170502
7,487,0.00294704038792655,46,0.00046,-5.826953870560886,-7.6842840684811335
7,487,0.003861291683484094,72,0.00072,-5.556753518455574,-7.236259345954173
7,487,0.005059168352773535,112,0.00112,-5.286553166350261,-6.794426593675134
7,487,0.006628658625087453,167,0.00167,-5.016352814244948,-6.394931652553473
7,487,0.008685047048070261,237,0.00237,-4.746152462139635,-6.044865323835097
7,487,0.011379382540792526,345,0.00345,-4.4759521100343225,-5.669381047938868
7,487,0.014909573464943445,483,0.00483,-4.20575175792901,-5.3329088113176555
7,487,0.019534924685910386,744,0.00744,-3.9355514058236976,-4.900884430137136
7,487,0.025595184421705306,1106,0.01106,-3.6653510537183847,-4.504420282887948
7,487,0.033535499937381794,1533,0.01533,-3.395150701613072,-4.177943586098414
7,487,0.04393911516794628,2055,0.02055,-3.1249503495077597,-3.8848943380398935
7,487,0.05757021202448125,2815,0.02815,-2.854749997402447,-3.5702079243964375
7,487,0.07543004222719395,4079,0.04079,-2.584549645297134,-3.19931832565267
7,487,0.09883047274477239,6395,0.06395,-2.3143492931918215,-2.749653750957285
7,487,0.12949034700969375,9016,0.09016,-2.0441489410865086,-2.4061694092506163
7,487,0.16966173997764095,14817,0.14817,-1.7739485889811957,-1.9093950157614938
7,487,0.2222953809065457,18494,0.18494,-1.5037482368758828,-1.6877238308326445
7,487,0.291257394736718,21948,0.21948,-1.233547884770571,-1.5164941667913623
7,487,0.3816132824841911,26616,0.26616,-0.9633475326652582,-1.3236576472719157
7,487,0.5,34527,0.34527,-0.6931471805599453,-1.0634285593336277
8,792,0.001,7,7e-05,-6.907755278982137,-9.567015315914915
8,792,0.001310226931162212,8,8e-05,-6.637554926876824,-9.433483923290392
8,792,0.0017166946111427477,17,0.00017,-6.367354574771512,-8.679712120914012
8,792,0.0022492595121002693,20,0.0002,-6.097154222666199,-8.517193191416238
8,792,0.00294704038792655,25,0.00025,-5.826953870560886,-8.294049640102028
8,792,0.003861291683484094,40,0.0004,-5.556753518455574,-7.824046010856292
8,792,0.005059168352773535,47,0.00047,-5.286553166350261,-7.66277786326017
8,792,0.006628658625087453,55,0.00055,-5.016352814244948,-7.505592279737757
8,792,0.008685047048070261,68,0.00068,-4.746152462139635,-7.293417759794122
8,792,0.011379382540792526,88,0.00088,-4.4759521100343225,-7.035588650492022
8,792,0.014909573464943445,108,0.00108,-4.20575175792901,-6.830794237846009
8,792,0.019534924685910386,151,0.00151,-3.9355514058236976,-6.495645628155304
8,792,0.025595184421705306,203,0.00203,-3.6653510537183847,-6.1997194859284415
8,792,0.033535499937381794,289,0.00289,-3.395150701613072,-5.846498776857796
8,792,0.04393911516794628,372,0.00372,-3.1249503495077597,-5.5940316106970815
8,792,0.05757021202448125,504,0.00504,-2.854749997402447,-5.29034919689886
8,792,0.07543004222719395,672,0.00672,-2.584549645297134,-5.002667124447079
8,792,0.09883047274477239,1247,0.01247,-2.3143492931918215,-4.384429519290192
8,792,0.12949034700969375,1853,0.01853,-2.0441489410865086,-3.9883642386848686
8,792,0.16966173997764095,2858,0.02858,-1.7739485889811957,-3.555048106480416
8,792,0.2222953809065457,3955,0.03955,-1.5037482368758828,-3.2301895847684743
8,792,0.291257394736718,5408,0.05408,-1.233547884770571,-2.917290847247428
8,792,0.3816132824841911,6937,0.06937,-0.9633475326652582,-2.668300781584927
8,792,0.5,8302,0.08302,-0.6931471805599453,-2.4886737363572444
9,955,0.001,4,4e-05,-6.907755278982137,-10.126631103850338
9,955,0.001310226931162212,8,8e-05,-6.637554926876824,-9.433483923290392
9,955,0.0017166946111427477,13,0.00013,-6.367354574771512,-8.947976107508692
9,955,0.0022492595121002693,19,0.00019,-6.097154222666199,-8.568486485803788
9,955,0.00294704038792655,30,0.0003,-5.826953870560886,-8.111728083308073
9,955,0.003861291683484094,38,0.00038,-5.556753518455574,-7.875339305243843
9,955,0.005059168352773535,53,0.00053,-5.286553166350261,-7.542633551418106
9,955,0.006628658625087453,110,0.0011,-5.016352814244948,-6.812445099177812
9,955,0.008685047048070261,241,0.00241,-4.746152462139635,-6.028128531479574
9,955,0.011379382540792526,412,0.00412,-4.4759521100343225,-5.491902115620702
9,955,0.014909573464943445,576,0.00576,-4.20575175792901,-5.156817804274337
9,955,0.019534924685910386,783,0.00783,-3.9355514058236976,-4.849792768979425
9,955,0.025595184421705306,1057,0.01057,-3.6653510537183847,-4.549735479099991
9,955,0.033535499937381794,1396,0.01396,-3.395150701613072,-4.271559181647911
9,955,0.04393911516794628,1847,0.01847,-3.1249503495077597,-3.9916074847709884
9,955,0.05757021202448125,2347,0.02347,-2.854749997402447,-3.752032269119205
9,955,0.07543004222719395,2850,0.0285,-2.584549645297134,-3.5578511917075324
9,955,0.09883047274477239,3495,0.03495,-2.3143492931918215,-3.353836810302318
9,955,0.12949034700969375,4380,0.0438,-2.0441489410865086,-3.128121461599737
9,955,0.16966173997764095,5667,0.05667,-1.7739485889811957,-2.8705103088006094
9,955,0.2222953809065457,7887,0.07887,-1.5037482368758828,-2.5399543515722374
9,955,0.291257394736718,20169,0.20169,-1.233547884770571,-1.601023413833082
9,955,0.3816132824841911,36227,0.36227,-0.9633475326652582,-1.0153654888153953
9,955,0.5,43813,0.43813,-0.6931471805599453,-0.8252396089902136
10,1088,0.001,6,6e-05,-6.907755278982137,-9.721165995742174
10,1088,0.001310226931162212,13,0.00013,-6.637554926876824,-8.947976107508692
10,1088,0.0017166946111427477,21,0.00021,-6.367354574771512,-8.468403027246806
10,1088,0.0022492595121002693,29,0.00029,-6.097154222666199,-8.145629634983754
10,1088,0.00294704038792655,49,0.00049,-5.826953870560886,-7.621105166859602
10,1088,0.003861291683484094,60,0.0006,-5.556753518455574,-7.418580902748128
10,1088,0.005059168352773535,81,0.00081,-5.286553166350261,-7.1184763102977895
10,1088,0.006628658625087453,116,0.00116,-5.016352814244948,-6.759335273863864
10,1088,0.008685047048070261,176,0.00176,-4.746152462139635,-6.342441469932076
10,1088,0.011379382540792526,271,0.00271,-4.4759521100343225,-5.910806644090528
10,1088,0.014909573464943445,545,0.00545,-4.20575175792901,-5.212139670306985
10,1088,0.019534924685910386,1026,0.01026,-3.9355514058236976,-4.579502439239514
10,1088,0.025595184421705306,1618,0.01618,-3.6653510537183847,-4.123979367351791
10,1088,0.033535499937381794,2321,0.02321,-3.395150701613072,-3.7631720586957913
10,1088,0.04393911516794628,3413,0.03413,-3.1249503495077597,-3.3775785160635214
10,1088,0.05757021202448125,5118,0.05118,-2.854749997402447,-2.9724064482504944
10,1088,0.07543004222719395,6242,0.06242,-2.584549645297134,-2.7738695421395034
10,1088,0.09883047274477239,7629,0.07629,-2.3143492931918215,-2.5732134108799993
10,1088,0.12949034700969375,9373,0.09373,-2.0441489410865086,-2.3673369702237426
10,1088,0.16966173997764095,11598,0.11598,-1.7739485889811957,-2.1543375165338423
10,1088,0.2222953809065457,14561,0.14561,-1.5037482368758828,-1.926823464259324
10,1088,0.291257394736718,18648,0.18648,-1.233547884770571,-1.6794312842546353
10,1088,0.3816132824841911,27494,0.27494,-0.9633475326652582,-1.2912023869388631
10,1088,0.5,40245,0.40245,-0.6931471805599453,-0.9101844134423943
11,1267,0.001,9,9e-05,-6.907755278982137,-9.315700887634009
11,1267,0.001310226931162212,18,0.00018,-6.637554926876824,-8.622553707074063
11,1267,0.0017166946111427477,29,0.00029,-6.367354574771512,-8.145629634983754
11,1267,0.0022492595121002693,36,0.00036,-6.097154222666199,-7.929406526514119
11,1267,0.00294704038792655,44,0.00044,-5.826953870560886,-7.728735831051967
11,1267,0.003861291683484094,50,0.0005,-5.556753518455574,-7.600902459542082
11,1267,0.005059168352773535,63,0.00063,-5.286553166350261,-7.369790738578696
11,1267,0.006628658625087453,90,0.0009,-5.016352814244948,-7.013115794639964
11,1267,0.008685047048070261,108,0.00108,-4.746152462139635,-6.830794237846009
11,1267,0.011379382540792526,140,0.0014,-4.4759521100343225,-6.571283042360924
11,1267,0.014909573464943445,177,0.00177,-4.20575175792901,-6.336775732396399
11,1267,0.019534924685910386,232,0.00232,-3.9355514058236976,-6.066188093303919
11,1267,0.025595184421705306,304,0.00304,-3.6653510537183847,-5.795897763564007
11,1267,0.033535499937381794,385,0.00385,-3.395150701613072,-5.559682130682444
11,1267,0.04393911516794628,486,0.00486,-3.1249503495077597,-5.326716841069735
11,1267,0.05757021202448125,648,0.00648,-2.854749997402447,-5.039034768617954
11,1267,0.07543004222719395,810,0.0081,-2.584549645297134,-4.815891217303744
11,1267,0.09883047274477239,2036,0.02036,-2.3143492931918215,-3.894183087299815
11,1267,0.12949034700969375,2751,0.02751,-2.0441489410865086,-3.593205704045654
11,1267,0.16966173997764095,3497,0.03497,-1.7739485889811957,-3.3532647279068524
11,1267,0.2222953809065457,4341,0.04341,-1.5037482368758828,-3.1370654496706347
11,1267,0.291257394736718,5480,0.0548,-1.233547884770571,-2.9040650850281673
11,1267,0.3816132824841911,7124,0.07124,-0.9633475326652582,-2.641700820560676
11,1267,0.5,9572,0.09572,-0.6931471805599453,-2.3463280159419644
12,1546,0.001,9,9e-05,-6.907755278982137,-9.315700887634009
12,1546,0.001310226931162212,12,0.00012,-6.637554926876824,-9.028018815182229
12,1546,0.0017166946111427477,13,0.00013,-6.367354574771512,-8.947976107508692
12,1546,0.0022492595121002693,18,0.00018,-6.097154222666199,-8.622553707074063
12,1546,0.00294704038792655,26,0.00026,-5.826953870560886,-8.254828926948747
12,1546,0.003861291683484094,35,0.00035,-5.556753518455574,-7.957577403480815
12,1546,0.005059168352773535,45,0.00045,-5.286553166350261,-7.706262975199909
12,1546,0.006628658625087453,68,0.00068,-5.016352814244948,-7.293417759794122
12,1546,0.008685047048070261,118,0.00118,-4.746152462139635,-6.7422408405045635
12,1546,0.011379382540792526,169,0.00169,-4.4759521100343225,-6.383026750047155
12,1546,0.014909573464943445,241,0.00241,-4.20575175792901,-6.028128531479574
12,1546,0.019534924685910386,329,0.00329,-3.9355514058236976,-5.716867714204857
12,1546,0.025595184421705306,451,0.00451,-3.6653510537183847,-5.40145812546755
12,1546,0.033535499937381794,606,0.00606,-3.395150701613072,-5.1060454789009135
12,1546,0.04393911516794628,821,0.00821,-3.1249503495077597,-4.8024023555178
12,1546,0.05757021202448125,1643,0.01643,-2.854749997402447,-4.10864634693296
12,1546,0.07543004222719395,2980,0.0298,-2.584549645297134,-3.513246885470778
12,1546,0.09883047274477239,6001,0.06001,-2.3143492931918215,-2.8132440639807155
12,1546,0.12949034700969375,9890,0.0989,-2.0441489410865086,-2.3136460403534707
12,1546,0.16966173997764095,13764,0.13764,-1.7739485889811957,-1.9831136980528574
12,1546,0.2222953809065457,18260,0.1826,-1.5037482368758828,-1.7004573108212688
12,1546,0.291257394736718,26014,0.26014,-1.233547884770571,-1.3465353313465425
12,1546,0.3816132824841911,38778,0.38778,-0.9633475326652582,-0.9473171104792779
12,1546,0.5,53874,0.53874,-0.6931471805599453,-0.6185221992213648
13,1806,0.001,1,1e-05,-6.907755278982137,-11.512925464970229
13,1806,0.001310226931162212,3,3e-05,-6.637554926876824,-10.41431317630212
13,1806,0.0017166946111427477,6,6e-05,-6.367354574771512,-9.721165995742174
13,1806,0.0022492595121002693,8,8e-05,-6.097154222666199,-9.433483923290392
13,1806,0.00294704038792655,13,0.00013,-5.826953870560886,-8.947976107508692
13,1806,0.003861291683484094,23,0.00023,-5.556753518455574,-8.377431249041079
13,1806,0.005059168352773535,38,0.00038,-5.286553166350261,-7.875339305243843
13,1806,0.006628658625087453,69,0.00069,-5.016352814244948,-7.278818960372969
13,1806,0.008685047048070261,122,0.00122,-4.746152462139635,-6.708904420236972
13,1806,0.011379382540792526,175,0.00175,-4.4759521100343225,-6.348139491046714
13,1806,0.014909573464943445,243,0.00243,-4.20575175792901,-6.01986402162968
13,1806,0.019534924685910386,333,0.00333,-3.9355514058236976,-5.704782974989785
13,1806,0.025595184421705306,424,0.00424,-3.6653510537183847,-5.463192009738271
13,1806,0.033535499937381794,560,0.0056,-3.395150701613072,-5.184988681241033
13,1806,0.04393911516794628,748,0.00748,-3.1249503495077597,-4.895522486995751
13,1806,0.05757021202448125,975,0.00975,-2.854749997402447,-4.630487993972381
13,1806,0.07543004222719395,1251,0.01251,-2.584549645297134,-4.381226954503317
13,1806,0.09883047274477239,1629,0.01629,-2.3143492931918215,-4.117203856368183
13,1806,0.12949034700969375,2308,0.02308,-2.0441489410865086,-3.7687888373422385
13,1806,0.16966173997764095,4271,0.04271,-1.7739485889811957,-3.153322194128762
13,1806,0.2222953809065457,9042,0.09042,-1.5037482368758828,-2.403289797115678
13,1806,0.291257394736718,13677,0.13677,-1.233547884770571,-1.9894545960886774
13,1806,0.3816132824841911,29321,0.29321,-0.9633475326652582,-1.2268662031392454
13,1806,0.5,48287,0.48287,-0.6931471805599453,-0.728007812695949
14,2759,0.001,4,4e-05,-6.907755278982137,-10.126631103850338
14,2759,0.001310226931162212,5,5e-05,-6.637554926876824,-9.903487552536127
14,2759,0.0017166946111427477,11,0.00011,-6.367354574771512,-9.115030192171858
14,2759,0.0022492595121002693,17,0.00017,-6.097154222666199,-8.679712120914012
14,2759,0.00294704038792655,39,0.00039,-5.826953870560886,-7.849363818840582
14,2759,0.003861291683484094,73,0.00073,-5.556753518455574,-7.222466023821838
14,2759,0.005059168352773535,113,0.00113,-5.286553166350261,-6.785537646257888
14,2759,0.006628658625087453,169,0.00169,-5.016352814244948,-6.383026750047155
14,2759,0.008685047048070261,227,0.00227,-4.746152462139635,-6.087975447488826
14,2759,0.011379382540792526,301,0.00301,-4.4759521100343225,-5.805815200221352
14,2759,0.014909573464943445,423,0.00423,-4.20575175792901,-5.46555328592395
14,2759,0.019534924685910386,711,0.00711,-3.9355514058236976,-4.946253035166987
14,2759,0.025595184421705306,1023,0.01023,-3.6653510537183847,-4.582430699018602
14,2759,0.033535499937381794,1444,0.01444,-3.395150701613072,-4.237753145517457
14,2759,0.04393911516794628,1934,0.01934,-3.1249503495077597,-3.945579788956989
14,2759,0.05757021202448125,2601,0.02601,-2.854749997402447,-3.6492741995215767
14,2759,0.07543004222719395,3639,0.03639,-2.584549645297134,-3.313461267358069
14,2759,0.09883047274477239,5158,0.05158,-2.3143492931918215,-2.9646212785289383
14,2759,0.12949034700969375,8045,0.08045,-2.0441489410865086,-2.520119405543745
14,2759,0.16966173997764095,12260,0.1226,-1.7739485889811957,-2.098828255480026
