centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass
2,503,0.006628658625087453,55,0.00055,-5.016352814244948,-7.505592279737757
2,503,0.008685047048070261,77,0.00077,-4.746152462139635,-7.1691200431165445
2,503,0.011379382540792526,105,0.00105,-4.4759521100343225,-6.8589651148127055
2,503,0.014909573464943445,137,0.00137,-4.20575175792901,-6.5929445391421035
2,503,0.019534924685910386,202,0.00202,-3.9355514058236976,-6.2046577675690235
2,503,0.025595184421705306,334,0.00334,-3.6653510537183847,-5.701784471993528
2,503,0.033535499937381794,830,0.0083,-3.395150701613072,-4.7914997641795845
2,503,0.04393911516794628,1693,0.01693,-3.1249503495077597,-4.078668082837093
2,503,0.05757021202448125,3718,0.03718,-2.854749997402447,-3.291984296688839
2,503,0.07543004222719395,5440,0.0544,-2.584549645297134,-2.91139112512024
2,503,0.09883047274477239,7024,0.07024,-2.3143492931918215,-2.655837329655276
2,503,0.12949034700969375,9016,0.09016,-2.0441489410865086,-2.4061694092506163
2,503,0.16966173997764095,11249,0.11249,-1.7739485889811957,-2.1848909501774023
2,503,0.2222953809065457,14394,0.14394,-1.5037482368758828,-1.9383587329024787
2,503,0.291257394736718,18460,0.1846,-1.233547884770571,-1.6895639569133853
2,503,0.3816132824841911,28653,0.28653,-0.9633475326652582,-1.2499120362673812
2,503,0.5,41366,0.41366,-0.6931471805599453,-0.8827108986109594
3,1347,0.001,11,0.00011,-6.907755278982137,-9.115030192171858
3,1347,0.001310226931162212,17,0.00017,-6.637554926876824,-8.679712120914012
3,1347,0.0017166946111427477,24,0.00024,-6.367354574771512,-8.334871634622283
3,1347,0.0022492595121002693,34,0.00034,-6.097154222666199,-7.986564940354067
3,1347,0.00294704038792655,46,0.00046,-5.826953870560886,-7.6842840684811335
3,1347,0.003861291683484094,58,0.00058,-5.556753518455574,-7.4524824544238095
3,1347,0.005059168352773535,80,0.0008,-5.286553166350261,-7.1308988302963465
3,1347,0.006628658625087453,105,0.00105,-5.016352814244948,-6.8589651148127055
3,1347,0.008685047048070261,137,0.00137,-4.746152462139635,-6.5929445391421035
3,1347,0.011379382540792526,179,0.00179,-4.4759521100343225,-6.325539659129474
3,1347,0.014909573464943445,228,0.00228,-4.20575175792901,-6.083579836015788
3,1347,0.019534924685910386,296,0.00296,-3.9355514058236976,-5.822566010646168
3,1347,0.025595184421705306,388,0.00388,-3.6653510537183847,-5.551920125346955
3,1347,0.033535499937381794,494,0.00494,-3.395150701613072,-5.310389947782306
3,1347,0.04393911516794628,619,0.00619,-3.1249503495077597,-5.084820192285632
3,1347,0.05757021202448125,749,0.00749,-2.854749997402447,-4.8941864814530085
3,1347,0.07543004222719395,885,0.00885,-2.584549645297134,-4.727337819962299
3,1347,0.09883047274477239,1534,0.01534,-2.3143492931918215,-4.177291483043027
3,1347,0.12949034700969375,2393,0.02393,-2.0441489410865086,-3.732622377061855
3,1347,0.16966173997764095,3166,0.03166,-1.7739485889811957,-3.452701224529271
3,1347,0.2222953809065457,4069,0.04069,-1.5037482368758828,-3.2017729169685385
3,1347,0.291257394736718,5241,0.05241,-1.233547884770571,-2.948657866168062
3,1347,0.3816132824841911,7415,0.07415,-0.9633475326652582,-2.601665210398196
3,1347,0.5,8888,0.08888,-0.6931471805599453,-2.4204681336507625
4,1360,0.001,16,0.00016,-6.907755278982137,-8.740336742730447
4,1360,0.001310226931162212,27,0.00027,-6.637554926876824,-8.2170885989659
4,1360,0.0017166946111427477,37,0.00037,-6.367354574771512,-7.902007552326004
4,1360,0.0022492595121002693,49,0.00049,-6.097154222666199,-7.621105166859602
4,1360,0.00294704038792655,69,0.00069,-5.826953870560886,-7.278818960372969
4,1360,0.003861291683484094,87,0.00087,-5.556753518455574,-7.047017346315645
4,1360,0.005059168352773535,122,0.00122,-5.286553166350261,-6.708904420236972
4,1360,0.006628658625087453,153,0.00153,-5.016352814244948,-6.482487543577793
4,1360,0.008685047048070261,206,0.00206,-4.746152462139635,-6.185049296180647
4,1360,0.011379382540792526,461,0.00461,-4.4759521100343225,-5.37952742197358
4,1360,0.014909573464943445,681,0.00681,-4.20575175792901,-4.989363158820716
4,1360,0.019534924685910386,941,0.00941,-3.9355514058236976,-4.6659823253848485
4,1360,0.025595184421705306,1258,0.01258,-3.6653510537183847,-4.375647027709842
4,1360,0.033535499937381794,1640,0.0164,-3.395150701613072,-4.110473944151984
4,1360,0.04393911516794628,2065,0.02065,-3.1249503495077597,-3.8800399595750954
4,1360,0.05757021202448125,2617,0.02617,-2.854749997402447,-3.6431415624400825
4,1360,0.07543004222719395,3369,0.03369,-2.584549645297134,-3.3905542215636757
4,1360,0.09883047274477239,4374,0.04374,-2.3143492931918215,-3.1294922637335154
4,1360,0.12949034700969375,5813,0.05813,-2.0441489410865086,-2.845073397268878
4,1360,0.16966173997764095,9054,0.09054,-1.7739485889811957,-2.4019635369743244
4,1360,0.2222953809065457,17931,0.17931,-1.5037482368758828,-1.7186391274778645
4,1360,0.291257394736718,22099,0.22099,-1.233547884770571,-1.5096378273569235
4,1360,0.3816132824841911,26521,0.26521,-0.9633475326652582,-1.327233313990687
4,1360,0.5,35260,0.3526,-0.6931471805599453,-1.0424210090183672
5,2531,0.001,44,0.00044,-6.907755278982137,-7.728735831051967
5,2531,0.001310226931162212,58,0.00058,-6.637554926876824,-7.4524824544238095
5,2531,0.0017166946111427477,76,0.00076,-6.367354574771512,-7.182192124683898
5,2531,0.0022492595121002693,105,0.00105,-6.097154222666199,-6.8589651148127055
5,2531,0.00294704038792655,138,0.00138,-5.826953870560886,-6.5856717798130235
5,2531,0.003861291683484094,200,0.002,-5.556753518455574,-6.214608098422191
5,2531,0.005059168352773535,260,0.0026,-5.286553166350261,-5.952243833954701
5,2531,0.006628658625087453,353,0.00353,-5.016352814244948,-5.646457408036931
5,2531,0.008685047048070261,456,0.00456,-4.746152462139635,-5.390432655455842
5,2531,0.011379382540792526,598,0.00598,-4.4759521100343225,-5.119334711019596
5,2531,0.014909573464943445,784,0.00784,-4.20575175792901,-4.848516444619821
5,2531,0.019534924685910386,955,0.00955,-3.9355514058236976,-4.651214124489498
5,2531,0.025595184421705306,1162,0.01162,-3.6653510537183847,-4.4550275275583715
5,2531,0.033535499937381794,1399,0.01399,-3.395150701613072,-4.269412490304747
5,2531,0.04393911516794628,1697,0.01697,-3.1249503495077597,-4.076308199736002
5,2531,0.05757021202448125,2066,0.02066,-2.854749997402447,-3.8795558152906446
5,2531,0.07543004222719395,2544,0.02544,-2.584549645297134,-3.6714325405102155
5,2531,0.09883047274477239,3130,0.0313,-2.3143492931918215,-3.4641371814360293
5,2531,0.12949034700969375,3943,0.03943,-2.0441489410865086,-3.2332283310926013
5,2531,0.16966173997764095,5096,0.05096,-1.7739485889811957,-2.9767142677182292
5,2531,0.2222953809065457,7545,0.07545,-1.5037482368758828,-2.5842850937682793
5,2531,0.291257394736718,15087,0.15087,-1.233547884770571,-1.891336740130154
5,2531,0.3816132824841911,35704,0.35704,-0.9633475326652582,-1.0299074586611225
5,2531,0.5,44995,0.44995,-0.6931471805599453,-0.7986188135021794
6,2599,0.001,17,0.00017,-6.907755278982137,-8.679712120914012
6,2599,0.001310226931162212,22,0.00022,-6.637554926876824,-8.421883011611913
6,2599,0.0017166946111427477,31,0.00031,-6.367354574771512,-8.078938260485081
6,2599,0.0022492595121002693,45,0.00045,-6.097154222666199,-7.706262975199909
6,2599,0.00294704038792655,69,0.00069,-5.826953870560886,-7.278818960372969
6,2599,0.003861291683484094,107,0.00107,-5.556753518455574,-6.840096630508322
6,2599,0.005059168352773535,163,0.00163,-5.286553166350261,-6.419175264163466
6,2599,0.006628658625087453,256,0.00256,-5.016352814244948,-5.967748020490665
6,2599,0.008685047048070261,426,0.00426,-4.746152462139635,-5.458486118700858
6,2599,0.011379382540792526,647,0.00647,-4.4759521100343225,-5.040579170469328
6,2599,0.014909573464943445,907,0.00907,-4.20575175792901,-4.7027830148550915
6,2599,0.019534924685910386,1243,0.01243,-3.9355514058236976,-4.387642373459517
6,2599,0.025595184421705306,1662,0.01662,-3.6653510537183847,-4.097148489554835
6,2599,0.033535499937381794,2281,0.02281,-3.395150701613072,-3.7805562426858406
6,2599,0.04393911516794628,3063,0.03063,-3.1249503495077597,-3.4857753581374533
6,2599,0.05757021202448125,4113,0.04113,-2.854749997402447,-3.1910174967398044
6,2599,0.07543004222719395,5859,0.05859,-2.584549645297134,-2.8371912454254398
6,2599,0.09883047274477239,7042,0.07042,-2.3143492931918215,-2.6532779652552305
6,2599,0.12949034700969375,8488,0.08488,-2.0441489410865086,-2.4665167846764096
6,2599,0.16966173997764095,10378,0.10378,-1.7739485889811957,-2.2654820050425437
6,2599,0.2222953809065457,13484,0.13484,-1.5037482368758828,-2.0036663886162773
6,2599,0.291257394736718,27936,0.27936,-1.233547884770571,-1.2752540063308997
6,2599,0.3816132824841911,35662,0.35662,-0.9633475326652582,-1.0310844898762366
6,2599,0.5,42987,0.42987,-0.6931471805599453,-0.844272441585516
7,2681,0.001,7,7e-05,-6.907755278982137,-9.567015315914915
7,2681,0.001310226931162212,18,0.00018,-6.637554926876824,-8.622553707074063
7,2681,0.0017166946111427477,26,0.00026,-6.367354574771512,-8.254828926948747
7,2681,0.0022492595121002693,36,0.00036,-6.097154222666199,-7.929406526514119
7,2681,0.00294704038792655,53,0.00053,-5.826953870560886,-7.542633551418106
7,2681,0.003861291683484094,69,0.00069,-5.556753518455574,-7.278818960372969
7,2681,0.005059168352773535,85,0.00085,-5.286553166350261,-7.070274208479912
7,2681,0.006628658625087453,122,0.00122,-5.016352814244948,-6.708904420236972
7,2681,0.008685047048070261,149,0.00149,-4.746152462139635,-6.508979159024769
7,2681,0.011379382540792526,203,0.00203,-4.4759521100343225,-6.1997194859284415
7,2681,0.014909573464943445,290,0.0029,-4.20575175792901,-5.843044541989709
7,2681,0.019534924685910386,520,0.0052,-3.9355514058236976,-5.259096653394756
7,2681,0.025595184421705306,752,0.00752,-3.6653510537183847,-4.890189141020389
7,2681,0.033535499937381794,1035,0.01035,-3.395150701613072,-4.570768759270759
7,2681,0.04393911516794628,1386,0.01386,-3.1249503495077597,-4.27874828522038
7,2681,0.05757021202448125,1836,0.01836,-2.854749997402447,-3.9975808937897925
7,2681,0.07543004222719395,2435,0.02435,-2.584549645297134,-3.7152234294535385
7,2681,0.09883047274477239,3149,0.03149,-2.3143492931918215,-3.458085243869204
7,2681,0.12949034700969375,4093,0.04093,-2.0441489410865086,-3.1958919884778254
7,2681,0.16966173997764095,5345,0.05345,-1.7739485889811957,-2.929008641511083
7,2681,0.2222953809065457,6999,0.06999,-1.5037482368758828,-2.6594029042806886
7,2681,0.291257394736718,10378,0.10378,-1.233547884770571,-2.2654820050425437
7,2681,0.3816132824841911,14330,0.1433,-0.9633475326652582,-1.9428149441480107
7,2681,0.5,19821,0.19821,-0.6931471805599453,-1.618428204272233
8,2727,0.001,36,0.00036,-6.907755278982137,-7.929406526514119
8,2727,0.001310226931162212,60,0.0006,-6.637554926876824,-7.418580902748128
8,2727,0.0017166946111427477,83,0.00083,-6.367354574771512,-7.09408485717363
8,2727,0.0022492595121002693,126,0.00126,-6.097154222666199,-6.676643558018751
8,2727,0.00294704038792655,156,0.00156,-5.826953870560886,-6.4630694577206915
8,2727,0.003861291683484094,211,0.00211,-5.556753518455574,-6.161067331494162
8,2727,0.005059168352773535,287,0.00287,-5.286553166350261,-5.853443249210607
8,2727,0.006628658625087453,384,0.00384,-5.016352814244948,-5.562282912382502
8,2727,0.008685047048070261,525,0.00525,-4.746152462139635,-5.249527202378605
8,2727,0.011379382540792526,696,0.00696,-4.4759521100343225,-4.967575804635809
8,2727,0.014909573464943445,901,0.00901,-4.20575175792901,-4.70942020736189
8,2727,0.019534924685910386,1168,0.01168,-3.9355514058236976,-4.449877301582056
8,2727,0.025595184421705306,1485,0.01485,-3.6653510537183847,-4.209755413733428
8,2727,0.033535499937381794,1943,0.01943,-3.395150701613072,-3.9409370155927883
8,2727,0.04393911516794628,2869,0.02869,-3.1249503495077597,-3.5512066489888636
8,2727,0.05757021202448125,3840,0.0384,-2.854749997402447,-3.259697819388456
8,2727,0.07543004222719395,4920,0.0492,-2.584549645297134,-3.0118616554838744
8,2727,0.09883047274477239,6588,0.06588,-2.3143492931918215,-2.719920373672698
8,2727,0.12949034700969375,8154,0.08154,-2.0441489410865086,-2.50666158159103
8,2727,0.16966173997764095,10100,0.101,-1.7739485889811957,-2.2926347621408776
8,2727,0.2222953809065457,12763,0.12763,-1.5037482368758828,-2.0586198259875377
8,2727,0.291257394736718,17358,0.17358,-1.233547884770571,-1.7511166907660383
8,2727,0.3816132824841911,22013,0.22013,-0.9633475326652582,-1.5135369980568971
8,2727,0.5,26904,0.26904,-0.6931471805599453,-1.312895211550123
9,2777,0.001,4,4e-05,-6.907755278982137,-10.126631103850338
9,2777,0.001310226931162212,7,7e-05,-6.637554926876824,-9.567015315914915
9,2777,0.0017166946111427477,10,0.0001,-6.367354574771512,-9.210340371976182
9,2777,0.0022492595121002693,14,0.00014,-6.097154222666199,-8.87386813535497
9,2777,0.00294704038792655,23,0.00023,-5.826953870560886,-8.377431249041079
9,2777,0.003861291683484094,34,0.00034,-5.556753518455574,-7.986564940354067
9,2777,0.005059168352773535,48,0.00048,-5.286553166350261,-7.641724454062337
9,2777,0.006628658625087453,105,0.00105,-5.016352814244948,-6.8589651148127055
9,2777,0.008685047048070261,242,0.00242,-4.746152462139635,-6.023987738813542
9,2777,0.011379382540792526,431,0.00431,-4.4759521100343225,-5.44681737486648
9,2777,0.014909573464943445,639,0.00639,-4.20575175792901,-5.053021010592694
9,2777,0.019534924685910386,900,0.009,-3.9355514058236976,-4.710530701645918
9,2777,0.025595184421705306,1209,0.01209,-3.6653510537183847,-4.415376614355436
9,2777,0.033535499937381794,1649,0.01649,-3.395150701613072,-4.10500114241063
9,2777,0.04393911516794628,2159,0.02159,-3.1249503495077597,-3.835525034455421
9,2777,0.05757021202448125,2844,0.02844,-2.854749997402447,-3.5599586740470968
9,2777,0.07543004222719395,3779,0.03779,-2.584549645297134,-3.2757107616207395
9,2777,0.09883047274477239,5025,0.05025,-2.3143492931918215,-2.990744732042952
9,2777,0.12949034700969375,6691,0.06691,-2.0441489410865086,-2.7044068461874113
9,2777,0.16966173997764095,10118,0.10118,-1.7739485889811957,-2.290854170118347
9,2777,0.2222953809065457,15615,0.15615,-1.5037482368758828,-1.8569381952530495
9,2777,0.291257394736718,22527,0.22527,-1.233547884770571,-1.4904555962022348
9,2777,0.3816132824841911,39254,0.39254,-0.9633475326652582,-0.9351168361242042
9,2777,0.5,49161,0.49161,-0.6931471805599453,-0.7100695597558947
10,2791,0.001,6,6e-05,-6.907755278982137,-9.721165995742174
10,2791,0.001310226931162212,8,8e-05,-6.637554926876824,-9.433483923290392
10,2791,0.0017166946111427477,10,0.0001,-6.367354574771512,-9.210340371976182
10,2791,0.0022492595121002693,17,0.00017,-6.097154222666199,-8.679712120914012
10,2791,0.00294704038792655,25,0.00025,-5.826953870560886,-8.294049640102028
10,2791,0.003861291683484094,51,0.00051,-5.556753518455574,-7.5810998322459024
10,2791,0.005059168352773535,78,0.00078,-5.286553166350261,-7.156216638280637
10,2791,0.006628658625087453,109,0.00109,-5.016352814244948,-6.821577582741084
10,2791,0.008685047048070261,139,0.00139,-4.746152462139635,-6.578451531839537
10,2791,0.011379382540792526,169,0.00169,-4.4759521100343225,-6.383026750047155
10,2791,0.014909573464943445,225,0.00225,-4.20575175792901,-6.0968250627658085
10,2791,0.019534924685910386,285,0.00285,-3.9355514058236976,-5.860436284701578
10,2791,0.025595184421705306,375,0.00375,-3.6653510537183847,-5.585999438999818
10,2791,0.033535499937381794,486,0.00486,-3.395150701613072,-5.326716841069735
10,2791,0.04393911516794628,665,0.00665,-3.1249503495077597,-5.013138424314374
10,2791,0.05757021202448125,851,0.00851,-2.854749997402447,-4.766513336396854
10,2791,0.07543004222719395,1146,0.01146,-2.584549645297134,-4.468892567695543
10,2791,0.09883047274477239,1484,0.01484,-2.3143492931918215,-4.210429041242903
10,2791,0.12949034700969375,2755,0.02755,-2.0441489410865086,-3.5917527433832137
10,2791,0.16966173997764095,4808,0.04808,-1.7739485889811957,-3.034888988755185
10,2791,0.2222953809065457,7273,0.07273,-1.5037482368758828,-2.621001324815688
10,2791,0.291257394736718,10138,0.10138,-1.233547884770571,-2.288879445937934
10,2791,0.3816132824841911,17966,0.17966,-0.9633475326652582,-1.7166891031810765
10,2791,0.5,38483,0.38483,-0.6931471805599453,-0.9549536006515469
11,2811,0.001,16,0.00016,-6.907755278982137,-8.740336742730447
11,2811,0.001310226931162212,26,0.00026,-6.637554926876824,-8.254828926948747
11,2811,0.0017166946111427477,32,0.00032,-6.367354574771512,-8.047189562170502
11,2811,0.0022492595121002693,44,0.00044,-6.097154222666199,-7.728735831051967
11,2811,0.00294704038792655,56,0.00056,-5.826953870560886,-7.487573774235079
11,2811,0.003861291683484094,76,0.00076,-5.556753518455574,-7.182192124683898
11,2811,0.005059168352773535,100,0.001,-5.286553166350261,-6.907755278982137
11,2811,0.006628658625087453,131,0.00131,-5.016352814244948,-6.6377281417690766
11,2811,0.008685047048070261,173,0.00173,-4.746152462139635,-6.359633870472449
11,2811,0.011379382540792526,363,0.00363,-4.4759521100343225,-5.618522630705377
11,2811,0.014909573464943445,620,0.0062,-4.20575175792901,-5.083205986931091
11,2811,0.019534924685910386,885,0.00885,-3.9355514058236976,-4.727337819962299
11,2811,0.025595184421705306,1210,0.0121,-3.6653510537183847,-4.414549826379441
11,2811,0.033535499937381794,1588,0.01588,-3.395150701613072,-4.142694823163147
11,2811,0.04393911516794628,2044,0.02044,-3.1249503495077597,-3.8902615136466334
11,2811,0.05757021202448125,2625,0.02625,-2.854749997402447,-3.6400892899445045
11,2811,0.07543004222719395,3384,0.03384,-2.584549645297134,-3.3861117442441144
11,2811,0.09883047274477239,4463,0.04463,-2.3143492931918215,-3.1093490003409583
11,2811,0.12949034700969375,6041,0.06041,-2.0441489410865086,-2.806600624831487
11,2811,0.16966173997764095,10404,0.10404,-1.7739485889811957,-2.2629798384016864
11,2811,0.2222953809065457,17525,0.17525,-1.5037482368758828,-1.7415417530674377
11,2811,0.291257394736718,21846,0.21846,-1.233547884770571,-1.5211523475667401
11,2811,0.3816132824841911,26147,0.26147,-0.9633475326652582,-1.341435724811664
11,2811,0.5,34511,0.34511,-0.6931471805599453,-1.063892072189923
12,2824,0.001,64,0.00064,-6.907755278982137,-7.354042381610556
12,2824,0.001310226931162212,92,0.00092,-6.637554926876824,-6.991136887921188
12,2824,0.0017166946111427477,126,0.00126,-6.367354574771512,-6.676643558018751
12,2824,0.0022492595121002693,162,0.00162,-6.097154222666199,-6.425329129737844
12,2824,0.00294704038792655,195,0.00195,-5.826953870560886,-6.239925906406482
12,2824,0.003861291683484094,229,0.00229,-5.556753518455574,-6.079203461415989
12,2824,0.005059168352773535,270,0.0027,-5.286553166350261,-5.914503505971854
12,2824,0.006628658625087453,311,0.00311,-5.016352814244948,-5.773132552790995
12,2824,0.008685047048070261,372,0.00372,-4.746152462139635,-5.5940316106970815
12,2824,0.011379382540792526,593,0.00593,-4.4759521100343225,-5.127731065972503
12,2824,0.014909573464943445,832,0.00832,-4.20575175792901,-4.78909302414902
12,2824,0.019534924685910386,1199,0.01199,-3.9355514058236976,-4.4236823099427145
12,2824,0.025595184421705306,1694,0.01694,-3.6653510537183847,-4.078077589758228
12,2824,0.033535499937381794,2246,0.02246,-3.395150701613072,-3.79601932967184
12,2824,0.04393911516794628,2984,0.02984,-3.1249503495077597,-3.511905503646577
12,2824,0.05757021202448125,3945,0.03945,-2.854749997402447,-3.232721231690254
12,2824,0.07543004222719395,5522,0.05522,-2.584549645297134,-2.8964300724801286
12,2824,0.09883047274477239,7669,0.07669,-2.3143492931918215,-2.567983957205369
12,2824,0.12949034700969375,9468,0.09468,-2.0441489410865086,-2.357252494336354
12,2824,0.16966173997764095,12511,0.12511,-1.7739485889811957,-2.0785619286528285
12,2824,0.2222953809065457,16047,0.16047,-1.5037482368758828,-1.8296482697708687
12,2824,0.291257394736718,19611,0.19611,-1.233547884770571,-1.629079552689389
12,2824,0.3816132824841911,23961,0.23961,-0.9633475326652582,-1.4287426773847298
12,2824,0.5,29134,0.29134,-0.6931471805599453,-1.2332643089613353
13,3021,0.001,8,8e-05,-6.907755278982137,-9.433483923290392
13,3021,0.001310226931162212,10,0.0001,-6.637554926876824,-9.210340371976182
13,3021,0.0017166946111427477,15,0.00015,-6.367354574771512,-8.804875263868018
13,3021,0.0022492595121002693,28,0.00028,-6.097154222666199,-8.180720954795024
13,3021,0.00294704038792655,49,0.00049,-5.826953870560886,-7.621105166859602
13,3021,0.003861291683484094,74,0.00074,-5.556753518455574,-7.208860371766058
13,3021,0.005059168352773535,132,0.00132,-5.286553166350261,-6.630123542383857
13,3021,0.006628658625087453,201,0.00201,-5.016352814244948,-6.209620556911153
13,3021,0.008685047048070261,279,0.00279,-4.746152462139635,-5.881713683148863
13,3021,0.011379382540792526,393,0.00393,-4.4759521100343225,-5.539115853100967
13,3021,0.014909573464943445,596,0.00596,-4.20575175792901,-5.122684797904879
13,3021,0.019534924685910386,832,0.00832,-3.9355514058236976,-4.78909302414902
13,3021,0.025595184421705306,1078,0.01078,-3.6653510537183847,-4.530062713501286
13,3021,0.033535499937381794,1419,0.01419,-3.395150701613072,-4.255217787810186
13,3021,0.04393911516794628,1889,0.01889,-3.1249503495077597,-3.969122597468719
13,3021,0.05757021202448125,2452,0.02452,-2.854749997402447,-3.708266167914126
13,3021,0.07543004222719395,3236,0.03236,-2.584549645297134,-3.430832186791846
13,3021,0.09883047274477239,4510,0.0451,-2.3143492931918215,-3.0988730324735045
13,3021,0.12949034700969375,7302,0.07302,-2.0441489410865086,-2.6170219027546464
13,3021,0.16966173997764095,11588,0.11588,-1.7739485889811957,-2.1552001060809873
13,3021,0.2222953809065457,16968,0.16968,-1.5037482368758828,-1.77384096872571
13,3021,0.291257394736718,23931,0.23931,-1.233547884770571,-1.4299954963909893
13,3021,0.3816132824841911,35766,0.35766,-0.9633475326652582,-1.028172464522247
13,3021,0.5,53358,0.53358,-0.6931471805599453,-0.6281462663425332
14,3041,0.001,3,3e-05,-6.907755278982137,-10.41431317630212
14,3041,0.001310226931162212,5,5e-05,-6.637554926876824,-9.903487552536127
14,3041,0.0017166946111427477,9,9e-05,-6.367354574771512,-9.315700887634009
14,3041,0.0022492595121002693,14,0.00014,-6.097154222666199,-8.87386813535497
14,3041,0.00294704038792655,22,0.00022,-5.826953870560886,-8.421883011611913
14,3041,0.003861291683484094,31,0.00031,-5.556753518455574,-8.078938260485081
14,3041,0.005059168352773535,41,0.00041,-5.286553166350261,-7.799353398265921
14,3041,0.006628658625087453,70,0.0007,-5.016352814244948,-7.264430222920869
14,3041,0.008685047048070261,121,0.00121,-4.746152462139635,-6.717134919373487
14,3041,0.011379382540792526,166,0.00166,-4.4759521100343225,-6.400937676613685
14,3041,0.014909573464943445,368,0.00368,-4.20575175792901,-5.604842526801297
14,3041,0.019534924685910386,668,0.00668,-3.9355514058236976,-5.008637291433582
14,3041,0.025595184421705306,988,0.00988,-3.6653510537183847,-4.61724276722236
14,3041,0.033535499937381794,1382,0.01382,-3.395150701613072,-4.281638460642613
14,3041,0.04393911516794628,1878,0.01878,-3.1249503495077597,-3.9749628052020203
