centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass,estimator
101,10803,0.03063995899505097,349,0.00698,-3.4854502723922685,-4.964706362207856,knn
101,10803,0.0366873142277821,465,0.0093,-3.3053242450446088,-4.677740878822926,knn
101,10803,0.04696047661232449,619,0.01238,-3.058448954188321,-4.391673011725687,knn
101,10803,0.055410268603930155,824,0.01648,-2.892990348543248,-4.105607754500811,knn
101,10803,0.06681142693283543,1098,0.02196,-2.705881151200156,-3.8185326623408073,knn
101,10803,0.07517280580425914,1462,0.02924,-2.587965738371773,-3.5322176441005593,knn
101,10803,0.0840224853868526,1947,0.03894,-2.476670832782756,-3.2457332790380833,knn
102,10866,0.0010248768787989146,15,0.0003,-6.883182791851501,-8.111728083308073,knn
102,10866,0.0014905887909035112,19,0.00038,-6.508584075400375,-7.875339305243843,knn
102,10866,0.0017552168844053597,26,0.00052,-6.345162848842039,-7.5616817463888015,knn
102,10866,0.0022741556665253535,35,0.0007,-6.0861464310603335,-7.264430222920869,knn
102,10866,0.0027674097028433098,47,0.00094,-5.889843521612671,-6.969630682700225,knn
102,10866,0.0036320833891455625,62,0.00124,-5.617948858940148,-6.6926438993651916,knn
102,10866,0.004554500055364676,83,0.00166,-5.391639511623372,-6.400937676613685,knn
102,10866,0.00653112907505521,111,0.00222,-5.031175444812536,-6.110248083097949,knn
102,10866,0.009094673369681212,148,0.00296,-4.700066380831084,-5.822566010646168,knn
102,10866,0.011907618782302206,197,0.00394,-4.430576849919974,-5.536574555672295,knn
102,10866,0.016275394281117076,262,0.00524,-4.118100864998644,-5.251433780649187,knn
102,10866,0.017553096345738248,349,0.00698,-4.042524914675601,-4.964706362207856,knn
102,10866,0.021390901585491933,465,0.0093,-3.844789606916733,-4.677740878822926,knn
102,10866,0.026185212754809062,619,0.01238,-3.6425604262193803,-4.391673011725687,knn
102,10866,0.03431427556660044,824,0.01648,-3.372193814119325,-4.105607754500811,knn
102,10866,0.04434446723678865,1098,0.02196,-3.115767330279591,-3.8185326623408073,knn
102,10866,0.057853431212585855,1462,0.02924,-2.8498425148699633,-3.5322176441005593,knn
102,10866,0.07166083529365365,1947,0.03894,-2.635810910828669,-3.2457332790380833,knn
103,10961,0.0016081232268349772,15,0.0003,-6.432687477557725,-8.111728083308073,knn
103,10961,0.002411503369659097,19,0.00038,-6.027504921127135,-7.875339305243843,knn
103,10961,0.004039331871181985,26,0.00052,-5.511675979105898,-7.5616817463888015,knn
103,10961,0.005228163208226406,35,0.0007,-5.2536952656075115,-7.264430222920869,knn
103,10961,0.0075631514612136685,47,0.00094,-4.884467315703767,-6.969630682700225,knn
103,10961,0.008895541984054647,62,0.00124,-4.722205028404708,-6.6926438993651916,knn
103,10961,0.011875350123419507,83,0.00166,-4.433290445418647,-6.400937676613685,knn
103,10961,0.015382812800058333,111,0.00222,-4.174504444756551,-6.110248083097949,knn
103,10961,0.020316189394204324,148,0.00296,-3.8963372036705493,-5.822566010646168,knn
103,10961,0.02272085663647445,197,0.00394,-3.784471981769789,-5.536574555672295,knn
103,10961,0.025120429049288275,262,0.00524,-3.68407385754041,-5.251433780649187,knn
103,10961,0.029268061022428796,349,0.00698,-3.531258425008694,-4.964706362207856,knn
103,10961,0.03577797732633606,465,0.0093,-3.3304227333453267,-4.677740878822926,knn
103,10961,0.04420861563565347,619,0.01238,-3.118835585010114,-4.391673011725687,knn
103,10961,0.053554694059955804,824,0.01648,-2.92705182841456,-4.105607754500811,knn
103,10961,0.06296383779023357,1098,0.02196,-2.7651947207232093,-3.8185326623408073,knn
103,10961,0.08006046773972127,1462,0.02924,-2.5249730830700337,-3.5322176441005593,knn
103,10961,0.10453653398392011,1947,0.03894,-2.258218661174106,-3.2457332790380833,knn
104,11180,0.0014302717213116993,15,0.0003,-6.54989083785758,-8.111728083308073,knn
104,11180,0.0018541537095610996,19,0.00038,-6.290326908284184,-7.875339305243843,knn
104,11180,0.002524951806525447,26,0.00052,-5.981533302961539,-7.5616817463888015,knn
104,11180,0.0035788522415665606,35,0.0007,-5.632713132887998,-7.264430222920869,knn
104,11180,0.004566622491688419,47,0.00094,-5.388981408215855,-6.969630682700225,knn
104,11180,0.006596368277961691,62,0.00124,-5.02123604231375,-6.6926438993651916,knn
104,11180,0.009263772287495295,83,0.00166,-4.681643938818961,-6.400937676613685,knn
104,11180,0.011445967005005844,111,0.00222,-4.470117837665304,-6.110248083097949,knn
104,11180,0.016723078761099852,148,0.00296,-4.090965551847196,-5.822566010646168,knn
104,11180,0.01847823561764294,197,0.00394,-3.991161692562421,-5.536574555672295,knn
104,11180,0.021475103274116742,262,0.00524,-3.840861002084185,-5.251433780649187,knn
104,11180,0.025894486296254734,349,0.00698,-3.653725217254216,-4.964706362207856,knn
104,11180,0.033632637902339536,465,0.0093,-3.392258317342722,-4.677740878822926,knn
104,11180,0.04287793767367803,619,0.01238,-3.149397858672894,-4.391673011725687,knn
104,11180,0.05423498414764739,824,0.01648,-2.914429114780081,-4.105607754500811,knn
104,11180,0.07042737202020763,1098,0.02196,-2.6531732842788145,-3.8185326623408073,knn
104,11180,0.09559497784541171,1462,0.02924,-2.347634993302473,-3.5322176441005593,knn
104,11180,0.1294237594696516,1947,0.03894,-2.044663301176159,-3.2457332790380833,knn
105,11235,0.0028437093115173833,15,0.0003,-5.862645983405217,-8.111728083308073,knn
105,11235,0.0030698775586801663,19,0.00038,-5.786117601344455,-7.875339305243843,knn
105,11235,0.0032553367240462762,26,0.00052,-5.727459560424301,-7.5616817463888015,knn
105,11235,0.0037167221115325245,35,0.0007,-5.594913151954262,-7.264430222920869,knn
105,11235,0.004336732360566421,47,0.00094,-5.440634126762533,-6.969630682700225,knn
105,11235,0.005076062910191445,62,0.00124,-5.28321933555206,-6.6926438993651916,knn
105,11235,0.005518826370752736,83,0.00166,-5.199590055292762,-6.400937676613685,knn
105,11235,0.006010554881549739,111,0.00222,-5.114238208315851,-6.110248083097949,knn
105,11235,0.006948034539567929,148,0.00296,-4.969296459463083,-5.822566010646168,knn
105,11235,0.008461389735776885,197,0.00394,-4.772241847486643,-5.536574555672295,knn
105,11235,0.010100049879383842,262,0.00524,-4.595214916594262,-5.251433780649187,knn
105,11235,0.01148497655010695,349,0.00698,-4.466715484627492,-4.964706362207856,knn
105,11235,0.015164077176996615,465,0.0093,-4.188825991852962,-4.677740878822926,knn
105,11235,0.024055422266207983,619,0.01238,-3.7273948497878284,-4.391673011725687,knn
105,11235,0.03649244702976731,824,0.01648,-3.3106499704981074,-4.105607754500811,knn
105,11235,0.05123666848738648,1098,0.02196,-2.9712998218779214,-3.8185326623408073,knn
105,11235,0.07378934863001439,1462,0.02924,-2.6065408852985072,-3.5322176441005593,knn
105,11235,0.09388441113127104,1947,0.03894,-2.3656909221914577,-3.2457332790380833,knn
106,11338,0.0005361897843209994,15,0.0003,-7.531022384337567,-8.111728083308073,knn
106,11338,0.0006025980235442707,19,0.00038,-7.414260211153521,-7.875339305243843,knn
106,11338,0.0007556543778380667,26,0.00052,-7.18792645849167,-7.5616817463888015,knn
106,11338,0.0008998473583324346,35,0.0007,-7.0132854108768345,-7.264430222920869,knn
106,11338,0.0012683182327613495,47,0.00094,-6.670063482246094,-6.969630682700225,knn
106,11338,0.0016052272653559814,62,0.00124,-6.434489934071622,-6.6926438993651916,knn
106,11338,0.002076115852806534,83,0.00166,-6.177256509452086,-6.400937676613685,knn
106,11338,0.0030170698779266136,111,0.00222,-5.803469157679131,-6.110248083097949,knn
106,11338,0.004002656692408305,148,0.00296,-5.520796965225513,-5.822566010646168,knn
106,11338,0.005578356963248323,197,0.00394,-5.1888609969789,-5.536574555672295,knn
106,11338,0.006980937486445868,262,0.00524,-4.964572060847623,-5.251433780649187,knn
106,11338,0.009403342092949594,349,0.00698,-4.66669011109304,-4.964706362207856,knn
106,11338,0.01328794747056051,465,0.0093,-4.320897859827625,-4.677740878822926,knn
106,11338,0.017901204229532154,619,0.01238,-4.022887293005458,-4.391673011725687,knn
106,11338,0.026026323247214076,824,0.01648,-3.6486468205397093,-4.105607754500811,knn
106,11338,0.036995486886976243,1098,0.02196,-3.2969593498052623,-3.8185326623408073,knn
106,11338,0.044365117767569094,1462,0.02924,-3.1153017541831085,-3.5322176441005593,knn
106,11338,0.05864002645416944,1947,0.03894,-2.8363377702754415,-3.2457332790380833,knn
107,11351,0.002869205775903627,15,0.0003,-5.853720020642911,-8.111728083308073,knn
107,11351,0.003575049558428797,19,0.00038,-5.633776240434684,-7.875339305243843,knn
107,11351,0.004284148865612786,26,0.00052,-5.45283337779104,-7.5616817463888015,knn
107,11351,0.005545870465009874,35,0.0007,-5.194701688532671,-7.264430222920869,knn
107,11351,0.005828985312308217,47,0.00094,-5.144912339683742,-6.969630682700225,knn
107,11351,0.006012014026740852,62,0.00124,-5.1139954739702365,-6.6926438993651916,knn
107,11351,0.006528571179070372,83,0.00166,-5.031567168354084,-6.400937676613685,knn
107,11351,0.007475708503079063,111,0.00222,-4.896096381176403,-6.110248083097949,knn
107,11351,0.008815844821971723,148,0.00296,-4.731204628589954,-5.822566010646168,knn
107,11351,0.010536199490786992,197,0.00394,-4.552938380515111,-5.536574555672295,knn
107,11351,0.01373384456011243,262,0.00524,-4.287892086736703,-5.251433780649187,knn
107,11351,0.017913506795195728,349,0.00698,-4.022200281115904,-4.964706362207856,knn
107,11351,0.023754883005967443,465,0.0093,-3.7399671693830614,-4.677740878822926,knn
107,11351,0.031819488936257884,619,0.01238,-3.447676317287024,-4.391673011725687,knn
107,11351,0.040922566768601704,824,0.01648,-3.1960736133605185,-4.105607754500811,knn
107,11351,0.05414228035245832,1098,0.02196,-2.9161398761325916,-3.8185326623408073,knn
107,11351,0.0699043804013559,1462,0.02924,-2.660626965019783,-3.5322176441005593,knn
107,11351,0.101013852022883,1947,0.03894,-2.2924976228034906,-3.2457332790380833,knn
108,11367,0.0022649648030969075,15,0.0003,-6.090196059639442,-8.111728083308073,knn
108,11367,0.0037394353233878527,19,0.00038,-5.588820662006161,-7.875339305243843,knn
108,11367,0.004244808997246902,26,0.00052,-5.46205845499039,-7.5616817463888015,knn
108,11367,0.005529914098315391,35,0.0007,-5.197582997327062,-7.264430222920869,knn
108,11367,0.005688862854932052,47,0.00094,-5.16924490056484,-6.969630682700225,knn
108,11367,0.005764770251707585,62,0.00124,-5.1559899783175815,-6.6926438993651916,knn
108,11367,0.0061585981377477094,83,0.00166,-5.089906102376794,-6.400937676613685,knn
108,11367,0.0068706958950909,111,0.00222,-4.9804898831047915,-6.110248083097949,knn
108,11367,0.008388352012063355,148,0.00296,-4.780911200673357,-5.822566010646168,knn
108,11367,0.01003798262092028,197,0.00394,-4.601379119079816,-5.536574555672295,knn
108,11367,0.01307632324200501,262,0.00524,-4.336952070174489,-5.251433780649187,knn
108,11367,0.016765664642824092,349,0.00698,-4.088422255183858,-4.964706362207856,knn
108,11367,0.022872004509231735,465,0.0093,-3.7778416268114055,-4.677740878822926,knn
108,11367,0.03135223227868993,619,0.01238,-3.462469809376288,-4.391673011725687,knn
108,11367,0.040584653983460034,824,0.01648,-3.2043652645301166,-4.105607754500811,knn
108,11367,0.051997709846051704,1098,0.02196,-2.956555602792644,-3.8185326623408073,knn
108,11367,0.06902569435810516,1462,0.02924,-2.6732764617003233,-3.5322176441005593,knn
108,11367,0.10256285691430175,1947,0.03894,-2.2772794301690658,-3.2457332790380833,knn
109,11425,0.0016682094926446158,15,0.0003,-6.396004387821307,-8.111728083308073,knn
109,11425,0.00259250576272557,19,0.00038,-5.955130395018098,-7.875339305243843,knn
109,11425,0.004155653394429602,26,0.00052,-5.483285608060953,-7.5616817463888015,knn
109,11425,0.00587645455559303,35,0.0007,-5.136801665665029,-7.264430222920869,knn
109,11425,0.008156763470858261,47,0.00094,-4.808907822159235,-6.969630682700225,knn
109,11425,0.01166920331926768,62,0.00124,-4.450802102428936,-6.6926438993651916,knn
109,11425,0.015565803191439152,83,0.00166,-4.162678874014581,-6.400937676613685,knn
109,11425,0.020083344543100762,111,0.00222,-3.9078644371169444,-6.110248083097949,knn
109,11425,0.02710633085283812,148,0.00296,-3.6079879675734023,-5.822566010646168,knn
109,11425,0.03479424961814363,197,0.00394,-3.358303146713425,-5.536574555672295,knn
109,11425,0.04410378500899756,262,0.00524,-3.121209672343912,-5.251433780649187,knn
109,11425,0.05803113575746219,349,0.00698,-2.8467755890693347,-4.964706362207856,knn
109,11425,0.07512879103888936,465,0.0093,-2.5885514243199257,-4.677740878822926,knn
109,11425,0.08087265474034964,619,0.01238,-2.5148795251552682,-4.391673011725687,knn
109,11425,0.08529192048635625,824,0.01648,-2.4616755477706564,-4.105607754500811,knn
109,11425,0.0995590569360617,1098,0.02196,-2.307004273845189,-3.8185326623408073,knn
109,11425,0.1325993898982207,1462,0.02924,-2.0204228023101853,-3.5322176441005593,knn
109,11425,0.19539085982690693,1947,0.03894,-1.6327533171977815,-3.2457332790380833,knn
110,11448,0.0026532563865560945,15,0.0003,-5.9319675682561375,-8.111728083308073,knn
110,11448,0.0032427755092136507,19,0.00038,-5.731325677237188,-7.875339305243843,knn
110,11448,0.004766675494091975,26,0.00052,-5.346106178478692,-7.5616817463888015,knn
110,11448,0.006663929008117996,35,0.0007,-5.011046027217858,-7.264430222920869,knn
110,11448,0.009567138152874265,47,0.00094,-4.64942116182653,-6.969630682700225,knn
110,11448,0.013966094687345314,62,0.00124,-4.271122694734125,-6.6926438993651916,knn
110,11448,0.019865567106930083,83,0.00166,-3.918767342077249,-6.400937676613685,knn
110,11448,0.0302445928462357,111,0.00222,-3.498437859367543,-6.110248083097949,knn
110,11448,0.040472041992116195,148,0.00296,-3.20714386443334,-5.822566010646168,knn
110,11448,0.04550588346110816,197,0.00394,-3.089913654547099,-5.536574555672295,knn
110,11448,0.05073697778372488,262,0.00524,-2.9811002893810548,-5.251433780649187,knn
110,11448,0.05777114303553287,349,0.00698,-2.8512658834139066,-4.964706362207856,knn
110,11448,0.07306274392899174,465,0.0093,-2.6164367011208056,-4.677740878822926,knn
110,11448,0.07852662980000454,619,0.01238,-2.5443174785992433,-4.391673011725687,knn
110,11448,0.08430296268583809,824,0.01648,-2.473338270038643,-4.105607754500811,knn
110,11448,0.09646561888356986,1098,0.02196,-2.338568615119627,-3.8185326623408073,knn
110,11448,0.13065629881842425,1462,0.02924,-2.0351850767851922,-3.5322176441005593,knn
110,11448,0.192043540296338,1947,0.03894,-1.6500331602865639,-3.2457332790380833,knn
111,11563,0.0016824084396344775,15,0.0003,-6.387528917162737,-8.111728083308073,knn
111,11563,0.001932441354496613,19,0.00038,-6.248971124924824,-7.875339305243843,knn
111,11563,0.0025839110220083946,26,0.00052,-5.95845112786193,-7.5616817463888015,knn
111,11563,0.0027528121750609535,35,0.0007,-5.895132280699098,-7.264430222920869,knn
111,11563,0.0031181134456912617,47,0.00094,-5.770527124886802,-6.969630682700225,knn
111,11563,0.0038713338273027942,62,0.00124,-5.55415617310367,-6.6926438993651916,knn
111,11563,0.00452477947844408,83,0.00166,-5.398186437063297,-6.400937676613685,knn
111,11563,0.006373945523472979,111,0.00222,-5.0555366097017425,-6.110248083097949,knn
111,11563,0.008303915832472378,148,0.00296,-4.791028088391236,-5.822566010646168,knn
111,11563,0.010450944151065282,197,0.00394,-4.56106295526834,-5.536574555672295,knn
111,11563,0.013744416320194235,262,0.00524,-4.287122623148782,-5.251433780649187,knn
111,11563,0.01780088341138888,349,0.00698,-4.02850719306231,-4.964706362207856,knn
111,11563,0.024228825306877696,465,0.0093,-3.720212226266717,-4.677740878822926,knn
111,11563,0.032853596259646595,619,0.01238,-3.4156940648639873,-4.391673011725687,knn
111,11563,0.04529235617041552,824,0.01648,-3.094616998690922,-4.105607754500811,knn
111,11563,0.05522229013032655,1098,0.02196,-2.8963886004982604,-3.8185326623408073,knn
111,11563,0.062104837921195775,1462,0.02924,-2.7789313877439015,-3.5322176441005593,knn
111,11563,0.07528986391341123,1947,0.03894,-2.5864097626205944,-3.2457332790380833,knn
112,11611,0.001860031471775563,15,0.0003,-6.287161871090731,-8.111728083308073,knn
112,11611,0.0020767713365995905,19,0.00038,-6.176940833264121,-7.875339305243843,knn
112,11611,0.0024268389652094225,26,0.00052,-6.021165705815445,-7.5616817463888015,knn
112,11611,0.0027131521003629488,35,0.0007,-5.90964418334461,-7.264430222920869,knn
112,11611,0.002998948137437152,47,0.00094,-5.809493672650174,-6.969630682700225,knn
112,11611,0.0037899939622021,62,0.00124,-5.5753908529755885,-6.6926438993651916,knn
112,11611,0.004523143188898751,83,0.00166,-5.398548131039545,-6.400937676613685,knn
112,11611,0.006229313566818726,111,0.00222,-5.078489134144301,-6.110248083097949,knn
112,11611,0.007531045260403793,148,0.00296,-4.888721434001312,-5.822566010646168,knn
112,11611,0.008969516762672264,197,0.00394,-4.713923476974402,-5.536574555672295,knn
112,11611,0.010571481681037507,262,0.00524,-4.549595310963974,-5.251433780649187,knn
112,11611,0.013931885615320633,349,0.00698,-4.273575136724501,-4.964706362207856,knn
112,11611,0.02000558830304161,465,0.0093,-3.9117436293052092,-4.677740878822926,knn
112,11611,0.028004950594722605,619,0.01238,-3.575373977481062,-4.391673011725687,knn
112,11611,0.037471657606540185,824,0.01648,-3.2841704289233657,-4.105607754500811,knn
112,11611,0.05034626218406178,1098,0.02196,-2.9888308992353725,-3.8185326623408073,knn
112,11611,0.07006300750995076,1462,0.02924,-2.6583603345014066,-3.5322176441005593,knn
112,11611,0.09178968006252763,1947,0.03894,-2.3882554052945513,-3.2457332790380833,knn
113,11672,0.0005310440944650434,15,0.0003,-7.54066549974619,-8.111728083308073,knn
113,11672,0.0005980196214116652,19,0.00038,-7.421886992826742,-7.875339305243843,knn
113,11672,0.0007792394415061989,26,0.00052,-7.15719218896756,-7.5616817463888015,knn
113,11672,0.0009140497382323596,35,0.0007,-6.997625569793411,-7.264430222920869,knn
113,11672,0.0010268133879751326,47,0.00094,-6.881295070510088,-6.969630682700225,knn
113,11672,0.0012368003795220578,62,0.00124,-6.695227573273097,-6.6926438993651916,knn
113,11672,0.0014755545822972313,83,0.00166,-6.518721371858006,-6.400937676613685,knn
113,11672,0.0017537125068991387,111,0.00222,-6.346020305593446,-6.110248083097949,knn
113,11672,0.002400987552120522,148,0.00296,-6.03187514621272,-5.822566010646168,knn
113,11672,0.002971726071217164,197,0.00394,-5.818612326220702,-5.536574555672295,knn
113,11672,0.0038549196635923634,262,0.00524,-5.558405111719045,-5.251433780649187,knn
113,11672,0.006702416864375161,349,0.00698,-5.005287091605064,-4.964706362207856,knn
113,11672,0.011029151358150663,465,0.0093,-4.507213388100952,-4.677740878822926,knn
113,11672,0.01441832513724736,619,0.01238,-4.239255302466988,-4.391673011725687,knn
113,11672,0.021986220205218968,824,0.01648,-3.8173393761738583,-4.105607754500811,knn
113,11672,0.028000807316881277,1098,0.02196,-3.5755219364768287,-3.8185326623408073,knn
113,11672,0.0384124166322679,1462,0.02924,-3.2593745218560923,-3.5322176441005593,knn
113,11672,0.053574968202464684,1947,0.03894,-2.9266733311370974,-3.2457332790380833,knn
114,11715,0.002234145476066468,15,0.0003,-6.103896461356597,-8.111728083308073,knn
114,11715,0.0032427615969707318,19,0.00038,-5.731329967473352,-7.875339305243843,knn
114,11715,0.004190596064638269,26,0.00052,-5.474912296302374,-7.5616817463888015,knn
114,11715,0.00549431357122642,35,0.0007,-5.204041617723655,-7.264430222920869,knn
114,11715,0.007487553226938129,47,0.00094,-4.894513206792798,-6.969630682700225,knn
114,11715,0.009780253453043461,62,0.00124,-4.627389879827094,-6.6926438993651916,knn
114,11715,0.013187340954550522,83,0.00166,-4.328497928137022,-6.400937676613685,knn
114,11715,0.017413137662447252,111,0.00222,-4.05053031958782,-6.110248083097949,knn
114,11715,0.023125302833668225,148,0.00296,-3.7668279001594165,-5.822566010646168,knn
114,11715,0.030446713882444947,197,0.00394,-3.491777209124563,-5.536574555672295,knn
114,11715,0.03882466337194015,262,0.00524,-3.248699580379304,-5.251433780649187,knn
114,11715,0.05268162510854254,349,0.00698,-2.9434885539013464,-4.964706362207856,knn
114,11715,0.06664861666738466,465,0.0093,-2.708320987750836,-4.677740878822926,knn
114,11715,0.08306065722882545,619,0.01238,-2.488184128111275,-4.391673011725687,knn
114,11715,0.09290980384973063,824,0.01648,-2.376126107516909,-4.105607754500811,knn
114,11715,0.11419040552610774,1098,0.02196,-2.1698879999472065,-3.8185326623408073,knn
114,11715,0.14709254965636276,1462,0.02924,-1.916693300812656,-3.5322176441005593,knn
114,11715,0.18588275236929772,1947,0.03894,-1.6826391676375327,-3.2457332790380833,knn
115,11745,0.0009160856987257713,15,0.0003,-6.995400640105494,-8.111728083308073,knn
115,11745,0.0012549944702942271,19,0.00038,-6.680624112548155,-7.875339305243843,knn
115,11745,0.0017123002992642693,26,0.00052,-6.369917608196094,-7.5616817463888015,knn
115,11745,0.0030009063087069266,35,0.0007,-5.808840933035611,-7.264430222920869,knn
115,11745,0.0040111949581953885,47,0.00094,-5.518666087492779,-6.969630682700225,knn
115,11745,0.005022296712581695,62,0.00124,-5.293867937438944,-6.6926438993651916,knn
115,11745,0.007568795532583607,83,0.00166,-4.883721334815255,-6.400937676613685,knn
115,11745,0.012502046997102594,111,0.00222,-4.381862888312841,-6.110248083097949,knn
115,11745,0.018492764680977162,148,0.00296,-3.9903757217223133,-5.822566010646168,knn
115,11745,0.02571084366853367,197,0.00394,-3.660842443441734,-5.536574555672295,knn
115,11745,0.03022190095875093,262,0.00524,-3.499188420120188,-5.251433780649187,knn
115,11745,0.03188096091474445,349,0.00698,-3.4457462838975452,-4.964706362207856,knn
115,11745,0.034859479213821515,465,0.0093,-3.3564301783644055,-4.677740878822926,knn
115,11745,0.04096883590231363,619,0.01238,-3.194943601243828,-4.391673011725687,knn
115,11745,0.04935395699647095,824,0.01648,-3.008737334017765,-4.105607754500811,knn
115,11745,0.06173505395448187,1098,0.02196,-2.7849033739937203,-3.8185326623408073,knn
115,11745,0.08052700311430176,1462,0.02924,-2.519162708392161,-3.5322176441005593,knn
115,11745,0.10564451596997364,1947,0.03894,-2.247675443792409,-3.2457332790380833,knn
116,11759,0.0005333991706060382,15,0.0003,-7.5362405011368825,-8.111728083308073,knn
116,11759,0.0006289247891729877,19,0.00038,-7.3714988804751655,-7.875339305243843,knn
116,11759,0.0009149546583027894,26,0.00052,-6.996636047684024,-7.5616817463888015,knn
116,11759,0.0012800978097662597,35,0.0007,-6.660818790090112,-7.264430222920869,knn
116,11759,0.0016998466551880035,47,0.00094,-6.3772172348190725,-6.969630682700225,knn
116,11759,0.002376543756680823,62,0.00124,-6.042108049842884,-6.6926438993651916,knn
116,11759,0.003159877297360105,83,0.00166,-5.757222082086552,-6.400937676613685,knn
116,11759,0.004011889140129808,111,0.00222,-5.518493041335555,-6.110248083097949,knn
116,11759,0.0054791713139602915,148,0.00296,-5.206801409537361,-5.822566010646168,knn
116,11759,0.0072440343402815025,197,0.00394,-4.927576998458471,-5.536574555672295,knn
116,11759,0.009220044863868865,262,0.00524,-4.6863753754960955,-5.251433780649187,knn
116,11759,0.012478626117458261,349,0.00698,-4.383738008842972,-4.964706362207856,knn
116,11759,0.017987330976811437,465,0.0093,-4.018087603515431,-4.677740878822926,knn
116,11759,0.02446184624750029,619,0.01238,-3.710640671297675,-4.391673011725687,knn
116,11759,0.03145703844423973,824,0.01648,-3.4591325229656507,-4.105607754500811,knn
116,11759,0.04257994470639803,1098,0.02196,-3.1563719180991865,-3.8185326623408073,knn
116,11759,0.060939991045698354,1462,0.02924,-2.797865652360943,-3.5322176441005593,knn
116,11759,0.08691090651312884,1947,0.03894,-2.442871748105876,-3.2457332790380833,knn
117,11797,0.006791711397168599,15,0.0003,-4.992052322458834,-8.111728083308073,knn
117,11797,0.008496061061742667,19,0.00038,-4.768152627391777,-7.875339305243843,knn
117,11797,0.011391046210565173,26,0.00052,-4.474927652311536,-7.5616817463888015,knn
117,11797,0.014460283937750963,35,0.0007,-4.236349426361941,-7.264430222920869,knn
117,11797,0.0195005870354729,47,0.00094,-3.9373107094823383,-6.969630682700225,knn
117,11797,0.02401788886943448,62,0.00124,-3.7289563567243524,-6.6926438993651916,knn
117,11797,0.02921624416860154,83,0.00166,-3.5330304172454676,-6.400937676613685,knn
117,11797,0.03802125780330207,111,0.00222,-3.269609859794111,-6.110248083097949,knn
117,11797,0.04835080497331995,148,0.00296,-3.029272408342005,-5.822566010646168,knn
117,11797,0.06636587077365862,197,0.00394,-2.712572349012749,-5.536574555672295,knn
117,11797,0.08174335168508941,262,0.00524,-2.5041707974648624,-5.251433780649187,knn
117,11797,0.0833659426407752,349,0.00698,-2.48451541464115,-4.964706362207856,knn
117,11797,0.08716763308840322,465,0.0093,-2.4399221971504788,-4.677740878822926,knn
117,11797,0.09531580282920914,619,0.01238,-2.3505596601464696,-4.391673011725687,knn
117,11797,0.10951379468037609,824,0.01648,-2.2117047588440264,-4.105607754500811,knn
117,11797,0.12839358412130783,1098,0.02196,-2.0526548568773006,-3.8185326623408073,knn
117,11797,0.15198420311805316,1462,0.02924,-1.8839786903915439,-3.5322176441005593,knn
117,11797,0.18393355563335093,1947,0.03894,-1.6931806972776269,-3.2457332790380833,knn
118,11934,0.0013618338865087588,15,0.0003,-6.59892304160864,-8.111728083308073,knn
118,11934,0.0015160110538510888,19,0.00038,-6.491672700330038,-7.875339305243843,knn
118,11934,0.0019529691575465732,26,0.00052,-6.23840441955916,-7.5616817463888015,knn
118,11934,0.0025483348723318575,35,0.0007,-5.972315124345849,-7.264430222920869,knn
118,11934,0.00407747058924216,47,0.00094,-5.5022784364338895,-6.969630682700225,knn
118,11934,0.005031432643633214,62,0.00124,-5.292050515616155,-6.6926438993651916,knn
118,11934,0.006549431431982968,83,0.00166,-5.028377037380095,-6.400937676613685,knn
118,11934,0.00895634070918888,111,0.00222,-4.7153935384068255,-6.110248083097949,knn
118,11934,0.012692517482048417,148,0.00296,-4.366742633791031,-5.822566010646168,knn
118,11934,0.016745931120500723,197,0.00394,-4.089599968399523,-5.536574555672295,knn
118,11934,0.02218713948939759,262,0.00524,-3.8082424602436875,-5.251433780649187,knn
118,11934,0.030123812007248157,349,0.00698,-3.5024393233929603,-4.964706362207856,knn
118,11934,0.03845658532036852,465,0.0093,-3.258225327984972,-4.677740878822926,knn
118,11934,0.046655410555594065,619,0.01238,-3.0649663765150423,-4.391673011725687,knn
118,11934,0.05840198322924761,824,0.01648,-2.840405430319638,-4.105607754500811,knn
118,11934,0.07807696066684407,1098,0.02196,-2.550060263520638,-3.8185326623408073,knn
118,11934,0.1020841449428805,1462,0.02924,-2.2819578553620445,-3.5322176441005593,knn
118,11934,0.13351660885822494,1947,0.03894,-2.0135293979571967,-3.2457332790380833,knn
119,12055,0.002930117364739058,15,0.0003,-5.832712800530456,-8.111728083308073,knn
119,12055,0.0030752575113732637,19,0.00038,-5.784366637693929,-7.875339305243843,knn
119,12055,0.0035485427562127513,26,0.00052,-5.641218250977068,-7.5616817463888015,knn
119,12055,0.004239122477663202,35,0.0007,-5.463398993973312,-7.264430222920869,knn
119,12055,0.005620257745932999,47,0.00094,-5.18137775386252,-6.969630682700225,knn
119,12055,0.007088235001987767,62,0.00124,-4.949318911320988,-6.6926438993651916,knn
119,12055,0.010049809663505823,83,0.00166,-4.6002015836110415,-6.400937676613685,knn
119,12055,0.012986249369134398,111,0.00222,-4.34386422215904,-6.110248083097949,knn
119,12055,0.016897130641264933,148,0.00296,-4.080611456008673,-5.822566010646168,knn
119,12055,0.02466390676586927,197,0.00394,-3.7024143685761564,-5.536574555672295,knn
119,12055,0.03386942126080357,262,0.00524,-3.385242699372444,-5.251433780649187,knn
119,12055,0.046452134786558026,349,0.00698,-3.0693328559719473,-4.964706362207856,knn
