centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass
6,1650,0.0022492595121002693,33,0.00033,-6.097154222666199,-8.016417903503749
6,1650,0.00294704038792655,40,0.0004,-5.826953870560886,-7.824046010856292
6,1650,0.003861291683484094,54,0.00054,-5.556753518455574,-7.523941418405954
6,1650,0.005059168352773535,69,0.00069,-5.286553166350261,-7.278818960372969
6,1650,0.006628658625087453,93,0.00093,-5.016352814244948,-6.980325971816972
6,1650,0.008685047048070261,119,0.00119,-4.746152462139635,-6.733801971858699
6,1650,0.011379382540792526,147,0.00147,-4.4759521100343225,-6.522492878191493
6,1650,0.014909573464943445,189,0.00189,-4.20575175792901,-6.271178449910586
6,1650,0.019534924685910386,248,0.00248,-3.9355514058236976,-5.999496718805246
6,1650,0.025595184421705306,538,0.00538,-3.6653510537183847,-5.225066904808444
6,1650,0.033535499937381794,1256,0.01256,-3.395150701613072,-4.377238117942085
6,1650,0.04393911516794628,2096,0.02096,-3.1249503495077597,-3.865139419529296
6,1650,0.05757021202448125,2809,0.02809,-2.854749997402447,-3.5723416378659847
6,1650,0.07543004222719395,3483,0.03483,-2.584549645297134,-3.357276194604227
6,1650,0.09883047274477239,4314,0.04314,-2.3143492931918215,-3.1433046380211267
6,1650,0.12949034700969375,5360,0.0536,-2.0441489410865086,-2.926206210905381
6,1650,0.16966173997764095,6767,0.06767,-1.7739485889811957,-2.693112328738003
6,1650,0.2222953809065457,8692,0.08692,-1.5037482368758828,-2.4427671235939084
6,1650,0.291257394736718,10799,0.10799,-1.233547884770571,-2.2257166487374684
6,1650,0.3816132824841911,13732,0.13732,-0.9633475326652582,-1.9854413103926458
6,1650,0.5,17406,0.17406,-0.6931471805599453,-1.7483552116207695
7,1683,0.001,7,7e-05,-6.907755278982137,-9.567015315914915
7,1683,0.001310226931162212,12,0.00012,-6.637554926876824,-9.028018815182229
7,1683,0.0017166946111427477,21,0.00021,-6.367354574771512,-8.468403027246806
7,1683,0.0022492595121002693,26,0.00026,-6.097154222666199,-8.254828926948747
7,1683,0.00294704038792655,35,0.00035,-5.826953870560886,-7.957577403480815
7,1683,0.003861291683484094,42,0.00042,-5.556753518455574,-7.77525584668686
7,1683,0.005059168352773535,53,0.00053,-5.286553166350261,-7.542633551418106
7,1683,0.006628658625087453,72,0.00072,-5.016352814244948,-7.236259345954173
7,1683,0.008685047048070261,171,0.00171,-4.746152462139635,-6.371261908467568
7,1683,0.011379382540792526,351,0.00351,-4.4759521100343225,-5.652139241504362
7,1683,0.014909573464943445,661,0.00661,-4.20575175792901,-5.019171625118542
7,1683,0.019534924685910386,1388,0.01388,-3.9355514058236976,-4.2773063239034785
7,1683,0.025595184421705306,2388,0.02388,-3.6653510537183847,-3.734713990457736
7,1683,0.033535499937381794,2986,0.02986,-3.395150701613072,-3.511235486871093
7,1683,0.04393911516794628,3591,0.03591,-3.1249503495077597,-3.3267394707441458
7,1683,0.05757021202448125,4604,0.04604,-2.854749997402447,-3.078244695128455
7,1683,0.07543004222719395,5765,0.05765,-2.584549645297134,-2.853365032267069
7,1683,0.09883047274477239,7123,0.07123,-2.3143492931918215,-2.6418412009918746
7,1683,0.12949034700969375,8939,0.08939,-2.0441489410865086,-2.414746459882376
7,1683,0.16966173997764095,11072,0.11072,-1.7739485889811957,-2.200750787112778
7,1683,0.2222953809065457,14366,0.14366,-1.5037482368758828,-1.9403058823354815
7,1683,0.291257394736718,17781,0.17781,-1.233547884770571,-1.7270397145142806
7,1683,0.3816132824841911,25248,0.25248,-0.9633475326652582,-1.3764232413246278
7,1683,0.5,38738,0.38738,-0.6931471805599453,-0.9483491555680439
8,1804,0.001,3,3e-05,-6.907755278982137,-10.41431317630212
8,1804,0.001310226931162212,6,6e-05,-6.637554926876824,-9.721165995742174
8,1804,0.0017166946111427477,9,9e-05,-6.367354574771512,-9.315700887634009
8,1804,0.0022492595121002693,12,0.00012,-6.097154222666199,-9.028018815182229
8,1804,0.00294704038792655,21,0.00021,-5.826953870560886,-8.468403027246806
8,1804,0.003861291683484094,27,0.00027,-5.556753518455574,-8.2170885989659
8,1804,0.005059168352773535,43,0.00043,-5.286553166350261,-7.751725349276666
8,1804,0.006628658625087453,87,0.00087,-5.016352814244948,-7.047017346315645
8,1804,0.008685047048070261,144,0.00144,-4.746152462139635,-6.543112165394228
8,1804,0.011379382540792526,187,0.00187,-4.4759521100343225,-6.281816848115642
8,1804,0.014909573464943445,415,0.00415,-4.20575175792901,-5.48464694473953
8,1804,0.019534924685910386,723,0.00723,-3.9355514058236976,-4.929516242811464
8,1804,0.025595184421705306,1029,0.01029,-3.6653510537183847,-4.576582729136179
8,1804,0.033535499937381794,1386,0.01386,-3.395150701613072,-4.27874828522038
8,1804,0.04393911516794628,1896,0.01896,-3.1249503495077597,-3.9654237821552614
8,1804,0.05757021202448125,2469,0.02469,-2.854749997402447,-3.701356975625049
8,1804,0.07543004222719395,3272,0.03272,-2.584549645297134,-3.4197687672475907
8,1804,0.09883047274477239,4853,0.04853,-2.3143492931918215,-3.0255731155650123
8,1804,0.12949034700969375,7263,0.07263,-2.0441489410865086,-2.6223772193640604
8,1804,0.16966173997764095,11730,0.1173,-1.7739485889811957,-2.1430205233227073
8,1804,0.2222953809065457,17205,0.17205,-1.5037482368758828,-1.7599701467386477
8,1804,0.291257394736718,24412,0.24412,-1.233547884770571,-1.4100953713058428
8,1804,0.3816132824841911,36497,0.36497,-0.9633475326652582,-1.0079401205583969
8,1804,0.5,54137,0.54137,-0.6931471805599453,-0.6136523152323188
9,2017,0.001,70,0.0007,-6.907755278982137,-7.264430222920869
9,2017,0.001310226931162212,90,0.0009,-6.637554926876824,-7.013115794639964
9,2017,0.0017166946111427477,114,0.00114,-6.367354574771512,-6.776727016575733
9,2017,0.0022492595121002693,142,0.00142,-6.097154222666199,-6.557098407368968
9,2017,0.00294704038792655,176,0.00176,-5.826953870560886,-6.342441469932076
9,2017,0.003861291683484094,203,0.00203,-5.556753518455574,-6.1997194859284415
9,2017,0.005059168352773535,244,0.00244,-5.286553166350261,-6.0157572396770265
9,2017,0.006628658625087453,272,0.00272,-5.016352814244948,-5.907123398674231
9,2017,0.008685047048070261,324,0.00324,-4.746152462139635,-5.732181949177899
9,2017,0.011379382540792526,385,0.00385,-4.4759521100343225,-5.559682130682444
9,2017,0.014909573464943445,462,0.00462,-4.20575175792901,-5.37736057388849
9,2017,0.019534924685910386,581,0.00581,-3.9355514058236976,-5.148174708118317
9,2017,0.025595184421705306,679,0.00679,-3.6653510537183847,-4.992304337411532
9,2017,0.033535499937381794,786,0.00786,-3.395150701613072,-4.845968672541022
9,2017,0.04393911516794628,911,0.00911,-3.1249503495077597,-4.69838256771027
9,2017,0.05757021202448125,1054,0.01054,-2.854749997402447,-4.552577735868921
9,2017,0.07543004222719395,1236,0.01236,-2.584549645297134,-4.393289826952592
9,2017,0.09883047274477239,1428,0.01428,-2.3143492931918215,-4.248895322070699
9,2017,0.12949034700969375,1616,0.01616,-2.0441489410865086,-4.125216225889187
9,2017,0.16966173997764095,1858,0.01858,-1.7739485889811957,-3.9856695455964446
9,2017,0.2222953809065457,2186,0.02186,-1.5037482368758828,-3.8230967962337443
9,2017,0.291257394736718,2539,0.02539,-1.233547884770571,-3.67339988326555
9,2017,0.3816132824841911,3282,0.03282,-0.9633475326652582,-3.416717193320192
9,2017,0.5,4913,0.04913,-0.6931471805599453,-3.01328543280158
10,2850,0.001,16,0.00016,-6.907755278982137,-8.740336742730447
10,2850,0.001310226931162212,22,0.00022,-6.637554926876824,-8.421883011611913
10,2850,0.0017166946111427477,26,0.00026,-6.367354574771512,-8.254828926948747
10,2850,0.0022492595121002693,34,0.00034,-6.097154222666199,-7.986564940354067
10,2850,0.00294704038792655,56,0.00056,-5.826953870560886,-7.487573774235079
10,2850,0.003861291683484094,84,0.00084,-5.556753518455574,-7.082108666126914
10,2850,0.005059168352773535,140,0.0014,-5.286553166350261,-6.571283042360924
10,2850,0.006628658625087453,239,0.00239,-5.016352814244948,-6.036461913038718
10,2850,0.008685047048070261,419,0.00419,-4.746152462139635,-5.47505454504809
10,2850,0.011379382540792526,653,0.00653,-4.4759521100343225,-5.031348335693798
10,2850,0.014909573464943445,888,0.00888,-4.20575175792901,-4.7239537219780585
10,2850,0.019534924685910386,1318,0.01318,-3.9355514058236976,-4.329054749907776
10,2850,0.025595184421705306,1809,0.01809,-3.6653510537183847,-4.012395979574934
10,2850,0.033535499937381794,2439,0.02439,-3.395150701613072,-3.713582066754308
10,2850,0.04393911516794628,3349,0.03349,-3.1249503495077597,-3.396508392176024
10,2850,0.05757021202448125,4858,0.04858,-2.854749997402447,-3.0245433554081105
10,2850,0.07543004222719395,5907,0.05907,-2.584549645297134,-2.829032097662993
10,2850,0.09883047274477239,7001,0.07001,-2.3143492931918215,-2.659117189993031
10,2850,0.12949034700969375,8413,0.08413,-2.0441489410865086,-2.475392057419415
10,2850,0.16966173997764095,10379,0.10379,-1.7739485889811957,-2.2653856520049396
10,2850,0.2222953809065457,13570,0.1357,-1.5037482368758828,-1.9973087121413138
10,2850,0.291257394736718,26681,0.26681,-1.233547884770571,-1.321218484383703
10,2850,0.3816132824841911,34473,0.34473,-0.9633475326652582,-1.064993777044485
10,2850,0.5,41989,0.41989,-0.6931471805599453,-0.8677625067696696
11,2864,0.001,14,0.00014,-6.907755278982137,-8.87386813535497
11,2864,0.001310226931162212,14,0.00014,-6.637554926876824,-8.87386813535497
11,2864,0.0017166946111427477,22,0.00022,-6.367354574771512,-8.421883011611913
11,2864,0.0022492595121002693,24,0.00024,-6.097154222666199,-8.334871634622283
11,2864,0.00294704038792655,31,0.00031,-5.826953870560886,-8.078938260485081
11,2864,0.003861291683484094,47,0.00047,-5.556753518455574,-7.66277786326017
11,2864,0.005059168352773535,65,0.00065,-5.286553166350261,-7.338538195074591
11,2864,0.006628658625087453,110,0.0011,-5.016352814244948,-6.812445099177812
11,2864,0.008685047048070261,152,0.00152,-4.746152462139635,-6.489044944123952
11,2864,0.011379382540792526,213,0.00213,-4.4759521100343225,-6.151633299260803
11,2864,0.014909573464943445,281,0.00281,-4.20575175792901,-5.874570795636482
11,2864,0.019534924685910386,368,0.00368,-3.9355514058236976,-5.604842526801297
11,2864,0.025595184421705306,510,0.0051,-3.6653510537183847,-5.2785147392518565
11,2864,0.033535499937381794,681,0.00681,-3.395150701613072,-4.989363158820716
11,2864,0.04393911516794628,1368,0.01368,-3.1249503495077597,-4.291820366787733
11,2864,0.05757021202448125,2611,0.02611,-2.854749997402447,-3.6454368962710997
11,2864,0.07543004222719395,4983,0.04983,-2.584549645297134,-2.9991380666888237
11,2864,0.09883047274477239,7230,0.0723,-2.3143492931918215,-2.626931149817418
11,2864,0.12949034700969375,10127,0.10127,-2.0441489410865086,-2.2899650616379432
11,2864,0.16966173997764095,14216,0.14216,-1.7739485889811957,-1.950802095135741
11,2864,0.2222953809065457,20130,0.2013,-1.5037482368758828,-1.6029589463363911
11,2864,0.291257394736718,25759,0.25759,-1.233547884770571,-1.3563861053812258
11,2864,0.3816132824841911,36230,0.3623,-0.9633475326652582,-1.0152826810811055
11,2864,0.5,49375,0.49375,-0.6931471805599453,-0.7057259627668054
12,2867,0.001,14,0.00014,-6.907755278982137,-8.87386813535497
12,2867,0.001310226931162212,23,0.00023,-6.637554926876824,-8.377431249041079
12,2867,0.0017166946111427477,30,0.0003,-6.367354574771512,-8.111728083308073
12,2867,0.0022492595121002693,44,0.00044,-6.097154222666199,-7.728735831051967
12,2867,0.00294704038792655,62,0.00062,-5.826953870560886,-7.385791079925137
12,2867,0.003861291683484094,77,0.00077,-5.556753518455574,-7.1691200431165445
12,2867,0.005059168352773535,102,0.00102,-5.286553166350261,-6.887952651685957
12,2867,0.006628658625087453,135,0.00135,-5.016352814244948,-6.607650686531799
12,2867,0.008685047048070261,171,0.00171,-4.746152462139635,-6.371261908467568
12,2867,0.011379382540792526,327,0.00327,-4.4759521100343225,-5.722965294072975
12,2867,0.014909573464943445,521,0.00521,-4.20575175792901,-5.257175423216862
12,2867,0.019534924685910386,813,0.00813,-3.9355514058236976,-4.812194355422418
12,2867,0.025595184421705306,1115,0.01115,-3.6653510537183847,-4.496315781076009
12,2867,0.033535499937381794,1468,0.01468,-3.395150701613072,-4.221269255795767
12,2867,0.04393911516794628,2110,0.0211,-3.1249503495077597,-3.858482238500116
12,2867,0.05757021202448125,3244,0.03244,-2.854749997402447,-3.428363049734925
12,2867,0.07543004222719395,4896,0.04896,-2.584549645297134,-3.0167516407780663
12,2867,0.09883047274477239,6994,0.06994,-2.3143492931918215,-2.6601175473469074
12,2867,0.12949034700969375,9818,0.09818,-2.0441489410865086,-2.3209527503522307
12,2867,0.16966173997764095,12906,0.12906,-1.7739485889811957,-2.0474778664744435
12,2867,0.2222953809065457,15935,0.15935,-1.5037482368758828,-1.8366522381187917
12,2867,0.291257394736718,20469,0.20469,-1.233547884770571,-1.586258639486695
12,2867,0.3816132824841911,31244,0.31244,-0.9633475326652582,-1.1633428282400404
12,2867,0.5,40892,0.40892,-0.6931471805599453,-0.8942357410933237
13,2983,0.001,9,9e-05,-6.907755278982137,-9.315700887634009
13,2983,0.001310226931162212,14,0.00014,-6.637554926876824,-8.87386813535497
13,2983,0.0017166946111427477,20,0.0002,-6.367354574771512,-8.517193191416238
13,2983,0.0022492595121002693,28,0.00028,-6.097154222666199,-8.180720954795024
13,2983,0.00294704038792655,39,0.00039,-5.826953870560886,-7.849363818840582
13,2983,0.003861291683484094,61,0.00061,-5.556753518455574,-7.402051600796917
13,2983,0.005059168352773535,86,0.00086,-5.286553166350261,-7.05857816871672
13,2983,0.006628658625087453,103,0.00103,-5.016352814244948,-6.878196476740593
13,2983,0.008685047048070261,136,0.00136,-4.746152462139635,-6.600270579234176
13,2983,0.011379382540792526,170,0.0017,-4.4759521100343225,-6.3771270279199666
13,2983,0.014909573464943445,222,0.00222,-4.20575175792901,-6.110248083097949
13,2983,0.019534924685910386,292,0.00292,-3.9355514058236976,-5.836171662701947
13,2983,0.025595184421705306,543,0.00543,-3.6653510537183847,-5.215816145036293
13,2983,0.033535499937381794,1030,0.0103,-3.395150701613072,-4.575611383746547
13,2983,0.04393911516794628,1698,0.01698,-3.1249503495077597,-4.0757190980989355
13,2983,0.05757021202448125,2296,0.02296,-2.854749997402447,-3.7740017075307715
13,2983,0.07543004222719395,2991,0.02991,-2.584549645297134,-3.5095624063402804
13,2983,0.09883047274477239,3790,0.0379,-2.3143492931918215,-3.2728041668937564
13,2983,0.12949034700969375,4838,0.04838,-2.0441489410865086,-3.028668773800256
13,2983,0.16966173997764095,6215,0.06215,-1.7739485889811957,-2.778204461025417
13,2983,0.2222953809065457,8091,0.08091,-1.5037482368758828,-2.5144178531623886
13,2983,0.291257394736718,10893,0.10893,-1.233547884770571,-2.217049804887783
13,2983,0.3816132824841911,13857,0.13857,-0.9633475326652582,-1.9763796658715134
13,2983,0.5,18135,0.18135,-0.6931471805599453,-1.7073264132532255
14,3290,0.001,19,0.00019,-6.907755278982137,-8.568486485803788
14,3290,0.001310226931162212,26,0.00026,-6.637554926876824,-8.254828926948747
14,3290,0.0017166946111427477,38,0.00038,-6.367354574771512,-7.875339305243843
14,3290,0.0022492595121002693,49,0.00049,-6.097154222666199,-7.621105166859602
14,3290,0.00294704038792655,66,0.00066,-5.826953870560886,-7.3232707229438025
14,3290,0.003861291683484094,86,0.00086,-5.556753518455574,-7.05857816871672
14,3290,0.005059168352773535,119,0.00119,-5.286553166350261,-6.733801971858699
14,3290,0.006628658625087453,157,0.00157,-5.016352814244948,-6.45667965962192
14,3290,0.008685047048070261,218,0.00218,-4.746152462139635,-6.12843040218114
14,3290,0.011379382540792526,281,0.00281,-4.4759521100343225,-5.874570795636482
14,3290,0.014909573464943445,361,0.00361,-4.20575175792901,-5.624047506637347
14,3290,0.019534924685910386,470,0.0047,-3.9355514058236976,-5.360192770266124
14,3290,0.025595184421705306,609,0.00609,-3.6653510537183847,-5.1011071972603315
14,3290,0.033535499937381794,1090,0.0109,-3.395150701613072,-4.518992489747039
14,3290,0.04393911516794628,1752,0.01752,-3.1249503495077597,-4.0444121934738915
